"","Price"
"2013-03-11",2520
"2013-03-12",2640
"2013-03-13",2765
"2013-03-14",2870
"2013-03-15",2960
"2013-03-18",2970
"2013-03-19",2975
"2013-03-20",2920
"2013-03-21",2890
"2013-03-22",2840
"2013-03-25",2855
"2013-03-26",2875
"2013-03-27",2870
"2013-03-28",2895
"2013-03-29",2895
"2013-04-01",2870
"2013-04-02",2950
"2013-04-03",2950
"2013-04-04",2910
"2013-04-05",2795
"2013-04-08",2660
"2013-04-09",2670
"2013-04-10",2690
"2013-04-11",2695
"2013-04-12",2695
"2013-04-15",2650
"2013-04-16",2640
"2013-04-17",2600
"2013-04-18",2605
"2013-04-19",2610
"2013-04-22",2585
"2013-04-23",2780
"2013-04-24",2890
"2013-04-25",2910
"2013-04-26",2935
"2013-04-29",2940
"2013-04-30",3015
"2013-05-02",2910
"2013-05-03",2910
"2013-05-06",2865
"2013-05-07",2915
"2013-05-08",2880
"2013-05-09",2830
"2013-05-10",2810
"2013-05-13",2735
"2013-05-14",2735
"2013-05-15",2700
"2013-05-16",2705
"2013-05-20",2765
"2013-05-21",2760
"2013-05-22",2790
"2013-05-23",2740
"2013-05-24",2745
"2013-05-27",2795
"2013-05-28",2780
"2013-05-29",2920
"2013-05-30",2925
"2013-05-31",2905
"2013-06-03",2855
"2013-06-04",2825
"2013-06-05",2810
"2013-06-07",2760
"2013-06-10",2740
"2013-06-11",2655
"2013-06-12",2685
"2013-06-13",2715
"2013-06-14",2730
"2013-06-17",2635
"2013-06-18",2650
"2013-06-19",2645
"2013-06-20",2650
"2013-06-21",2590
"2013-06-24",2545
"2013-06-25",2505
"2013-06-26",2710
"2013-06-27",2795
"2013-06-28",2765
"2013-07-01",2830
"2013-07-02",2835
"2013-07-03",2765
"2013-07-04",2840
"2013-07-05",2755
"2013-07-08",2700
"2013-07-09",2680
"2013-07-10",2645
"2013-07-11",2690
"2013-07-12",2685
"2013-07-15",2800
"2013-07-16",2840
"2013-07-17",2840
"2013-07-18",2845
"2013-07-19",2830
"2013-07-22",2880
"2013-07-23",2845
"2013-07-24",2820
"2013-07-25",2810
"2013-07-26",2980
"2013-07-29",3140
"2013-07-30",3120
"2013-07-31",3100
"2013-08-01",3095
"2013-08-02",3100
"2013-08-05",3070
"2013-08-06",3090
"2013-08-07",3055
"2013-08-08",3030
"2013-08-09",3060
"2013-08-12",3105
"2013-08-13",3000
"2013-08-14",2865
"2013-08-16",2800
"2013-08-19",2860
"2013-08-20",2815
"2013-08-21",2870
"2013-08-22",2850
"2013-08-23",2880
"2013-08-26",2880
"2013-08-27",2850
"2013-08-28",2895
"2013-08-29",2880
"2013-08-30",2845
"2013-09-02",2850
"2013-09-03",2950
"2013-09-04",3025
"2013-09-05",2975
"2013-09-06",2970
"2013-09-09",3030
"2013-09-10",2930
"2013-09-11",2925
"2013-09-12",2900
"2013-09-13",3025
"2013-09-16",3000
"2013-09-17",2985
"2013-09-23",2985
"2013-09-24",2900
"2013-09-25",2875
"2013-09-26",2865
"2013-09-27",2920
"2013-09-30",2920
"2013-10-01",2970
"2013-10-02",2985
"2013-10-04",2900
"2013-10-07",2890
"2013-10-08",2945
"2013-10-10",2905
"2013-10-11",2920
"2013-10-14",2900
"2013-10-15",2975
"2013-10-16",2970
"2013-10-17",2920
"2013-10-18",2920
"2013-10-21",2920
"2013-10-22",2900
"2013-10-23",2900
"2013-10-24",2900
"2013-10-25",2900
"2013-10-28",2960
"2013-10-29",2910
"2013-10-30",2890
"2013-10-31",2895
"2013-11-01",2945
"2013-11-04",2945
"2013-11-05",3020
"2013-11-06",3040
"2013-11-07",2945
"2013-11-08",2910
"2013-11-11",2890
"2013-11-12",2905
"2013-11-13",2900
"2013-11-14",2940
"2013-11-15",2965
"2013-11-18",2945
"2013-11-19",2880
"2013-11-20",2820
"2013-11-21",2680
"2013-11-22",2645
"2013-11-25",2670
"2013-11-26",2640
"2013-11-27",2535
"2013-11-28",2510
"2013-11-29",2590
"2013-12-02",2535
"2013-12-03",2495
"2013-12-04",2490
"2013-12-05",2440
"2013-12-06",2430
"2013-12-09",2430
"2013-12-10",2310
"2013-12-11",2275
"2013-12-12",2350
"2013-12-13",2550
"2013-12-16",2490
"2013-12-17",2540
"2013-12-18",2570
"2013-12-19",2635
"2013-12-20",2560
"2013-12-23",2510
"2013-12-24",2510
"2013-12-26",2530
"2013-12-27",2525
"2013-12-30",2515
"2014-01-02",2455
"2014-01-03",2405
"2014-01-06",2410
"2014-01-07",2350
"2014-01-08",2425
"2014-01-09",2420
"2014-01-10",2395
"2014-01-13",2425
"2014-01-14",2440
"2014-01-15",2445
"2014-01-16",2395
"2014-01-17",2390
"2014-01-20",2325
"2014-01-21",2360
"2014-01-22",2370
"2014-01-23",2345
"2014-01-24",2335
"2014-01-27",2270
"2014-01-28",2260
"2014-01-29",2335
"2014-02-03",2330
"2014-02-04",2290
"2014-02-05",2310
"2014-02-06",2370
"2014-02-07",2410
"2014-02-10",2395
"2014-02-11",2395
"2014-02-12",2410
"2014-02-13",2440
"2014-02-14",2465
"2014-02-17",2470
"2014-02-18",2420
"2014-02-19",2445
"2014-02-20",2440
"2014-02-21",2465
"2014-02-24",2515
"2014-02-25",2530
"2014-02-26",2540
"2014-02-27",2505
