"","Price"
"2013-03-11",2170
"2013-03-12",2165
"2013-03-13",2170
"2013-03-14",2175
"2013-03-15",2175
"2013-03-18",2180
"2013-03-19",2190
"2013-03-20",2240
"2013-03-21",2295
"2013-03-22",2205
"2013-03-25",2170
"2013-03-26",2245
"2013-03-27",2260
"2013-03-28",2270
"2013-03-29",2310
"2013-04-01",2275
"2013-04-02",2295
"2013-04-03",2355
"2013-04-04",2345
"2013-04-05",2315
"2013-04-08",2210
"2013-04-09",2160
"2013-04-10",2210
"2013-04-11",2200
"2013-04-12",2190
"2013-04-15",2190
"2013-04-16",2240
"2013-04-17",2170
"2013-04-18",2170
"2013-04-19",2185
"2013-04-22",2175
"2013-04-23",2200
"2013-04-24",2275
"2013-04-25",2305
"2013-04-26",2300
"2013-04-29",2385
"2013-04-30",2630
"2013-05-02",2810
"2013-05-03",2750
"2013-05-06",2800
"2013-05-07",3020
"2013-05-08",3025
"2013-05-09",3050
"2013-05-10",3150
"2013-05-13",3125
"2013-05-14",2660
"2013-05-15",2445
"2013-05-16",2525
"2013-05-20",2460
"2013-05-21",2435
"2013-05-22",2455
"2013-05-23",2435
"2013-05-24",2435
"2013-05-27",2390
"2013-05-28",2410
"2013-05-29",2440
"2013-05-30",2460
"2013-05-31",2375
"2013-06-03",2380
"2013-06-04",2270
"2013-06-05",2190
"2013-06-07",2200
"2013-06-10",2230
"2013-06-11",2210
"2013-06-12",2200
"2013-06-13",2210
"2013-06-14",2215
"2013-06-17",2240
"2013-06-18",2250
"2013-06-19",2290
"2013-06-20",2230
"2013-06-21",2170
"2013-06-24",2200
"2013-06-25",2090
"2013-06-26",2110
"2013-06-27",2200
"2013-06-28",2240
"2013-07-01",2225
"2013-07-02",2200
"2013-07-03",2200
"2013-07-04",2195
"2013-07-05",2210
"2013-07-08",2170
"2013-07-09",2165
"2013-07-10",2210
"2013-07-11",2285
"2013-07-12",2215
"2013-07-15",2245
"2013-07-16",2250
"2013-07-17",2245
"2013-07-18",2225
"2013-07-19",2280
"2013-07-22",2270
"2013-07-23",2310
"2013-07-24",2355
"2013-07-25",2355
"2013-07-26",2340
"2013-07-29",2215
"2013-07-30",2285
"2013-07-31",2285
"2013-08-01",2250
"2013-08-02",2295
"2013-08-05",2255
"2013-08-06",2245
"2013-08-07",2210
"2013-08-08",2230
"2013-08-09",2215
"2013-08-12",2215
"2013-08-13",2225
"2013-08-14",2245
"2013-08-16",2185
"2013-08-19",2190
"2013-08-20",2200
"2013-08-21",2195
"2013-08-22",2135
"2013-08-23",2170
"2013-08-26",2235
"2013-08-27",2190
"2013-08-28",2185
"2013-08-29",2210
"2013-08-30",2230
"2013-09-02",2240
"2013-09-03",2240
"2013-09-04",2250
"2013-09-05",2250
"2013-09-06",2225
"2013-09-09",2230
"2013-09-10",2230
"2013-09-11",2230
"2013-09-12",2235
"2013-09-13",2250
"2013-09-16",2245
"2013-09-17",2245
"2013-09-23",2210
"2013-09-24",2195
"2013-09-25",2245
"2013-09-26",2230
"2013-09-27",2225
"2013-09-30",2250
"2013-10-01",2240
"2013-10-02",2190
"2013-10-04",2225
"2013-10-07",2280
"2013-10-08",2290
"2013-10-10",2300
"2013-10-11",2250
"2013-10-14",2250
"2013-10-15",2250
"2013-10-16",2290
"2013-10-17",2310
"2013-10-18",2295
"2013-10-21",2355
"2013-10-22",2305
"2013-10-23",2305
"2013-10-24",2245
"2013-10-25",2290
"2013-10-28",2290
"2013-10-29",2265
"2013-10-30",2245
"2013-10-31",2250
"2013-11-01",2240
"2013-11-04",2250
"2013-11-05",2245
"2013-11-06",2245
"2013-11-07",2205
"2013-11-08",2235
"2013-11-11",2210
"2013-11-12",2235
"2013-11-13",2165
"2013-11-14",2160
"2013-11-15",2125
"2013-11-18",2165
"2013-11-19",2145
"2013-11-20",2120
"2013-11-21",2140
"2013-11-22",2155
"2013-11-25",2220
"2013-11-26",2185
"2013-11-27",2185
"2013-11-28",2175
"2013-11-29",2155
"2013-12-02",2180
"2013-12-03",2165
"2013-12-04",2170
"2013-12-05",2165
"2013-12-06",2165
"2013-12-09",2180
"2013-12-10",2150
"2013-12-11",2150
"2013-12-12",2180
"2013-12-13",2220
"2013-12-16",2200
"2013-12-17",2195
"2013-12-18",2180
"2013-12-19",2230
"2013-12-20",2195
"2013-12-23",2180
"2013-12-24",2240
"2013-12-26",2170
"2013-12-27",2220
"2013-12-30",2210
"2014-01-02",2215
"2014-01-03",2155
"2014-01-06",2210
"2014-01-07",2235
"2014-01-08",2195
"2014-01-09",2215
"2014-01-10",2160
"2014-01-13",2180
"2014-01-14",2135
"2014-01-15",2130
"2014-01-16",2120
"2014-01-17",2115
"2014-01-20",2120
"2014-01-21",2120
"2014-01-22",2080
"2014-01-23",2060
"2014-01-24",2035
"2014-01-27",2040
"2014-01-28",2045
"2014-01-29",2035
"2014-02-03",2050
"2014-02-04",2020
"2014-02-05",2035
"2014-02-06",2060
"2014-02-07",2005
"2014-02-10",2020
"2014-02-11",2020
"2014-02-12",2050
"2014-02-13",2045
"2014-02-14",2045
"2014-02-17",2035
"2014-02-18",2025
"2014-02-19",2000
"2014-02-20",2005
"2014-02-21",2010
"2014-02-24",2000
"2014-02-25",1990
"2014-02-26",1975
"2014-02-27",2000
"2014-02-28",1990
"2014-03-03",1975
"2014-03-04",1980
"2014-03-05",1995
"2014-03-06",2000
"2014-03-07",2000
"2014-03-10",2020
"2014-03-11",2015
"2014-03-12",1975
"2014-03-13",2000
"2014-03-14",2015
"2014-03-17",2010
"2014-03-18",2015
"2014-03-19",2000
"2014-03-20",2000
"2014-03-21",1930
"2014-03-24",1945
"2014-03-25",1935
"2014-03-26",1935
"2014-03-27",1935
"2014-03-28",1970
"2014-03-31",1935
"2014-04-01",1930
"2014-04-02",1925
"2014-04-03",1930
"2014-04-04",1945
"2014-04-07",1945
"2014-04-08",1950
"2014-04-09",1955
"2014-04-10",1960
