"","Price"
"2013-03-11",107500
"2013-03-12",106000
"2013-03-13",105000
"2013-03-14",103500
"2013-03-15",101000
"2013-03-18",102500
"2013-03-19",103500
"2013-03-20",100500
"2013-03-21",98900
"2013-03-22",96500
"2013-03-25",99600
"2013-03-26",102000
"2013-03-27",103500
"2013-03-28",101000
"2013-03-29",98300
"2013-04-01",99800
"2013-04-02",1e+05
"2013-04-03",95900
"2013-04-04",97000
"2013-04-05",93000
"2013-04-08",89700
"2013-04-09",90300
"2013-04-10",90500
"2013-04-11",92800
"2013-04-12",89300
"2013-04-15",94000
"2013-04-16",98400
"2013-04-17",97500
"2013-04-18",96400
"2013-04-19",99200
"2013-04-22",102500
"2013-04-23",104000
"2013-04-24",103000
"2013-04-25",107000
"2013-04-26",107000
"2013-04-29",106500
"2013-04-30",106000
"2013-05-02",104500
"2013-05-03",110000
"2013-05-06",108500
"2013-05-07",109000
"2013-05-08",105500
"2013-05-09",106500
"2013-05-10",107000
"2013-05-13",105000
"2013-05-14",108000
"2013-05-15",110000
"2013-05-16",113500
"2013-05-20",109500
"2013-05-21",111000
"2013-05-22",109500
"2013-05-23",110000
"2013-05-24",110000
"2013-05-27",105000
"2013-05-28",107000
"2013-05-29",104000
"2013-05-30",98600
"2013-05-31",103000
"2013-06-03",1e+05
"2013-06-04",99300
"2013-06-05",98000
"2013-06-07",99000
"2013-06-10",99300
"2013-06-11",100500
"2013-06-12",97700
"2013-06-13",92700
"2013-06-14",92400
"2013-06-17",92600
"2013-06-18",93400
"2013-06-19",96300
"2013-06-20",96000
"2013-06-21",96800
"2013-06-24",93600
"2013-06-25",92500
"2013-06-26",91600
"2013-06-27",92500
"2013-06-28",95400
"2013-07-01",98200
"2013-07-02",101500
"2013-07-03",98000
"2013-07-04",98000
"2013-07-05",99100
"2013-07-08",98700
"2013-07-09",97000
"2013-07-10",97600
"2013-07-11",99500
"2013-07-12",99600
"2013-07-15",96100
"2013-07-16",95300
"2013-07-17",95500
"2013-07-18",95000
"2013-07-19",93500
"2013-07-22",93900
"2013-07-23",96400
"2013-07-24",95000
"2013-07-25",94700
"2013-07-26",95300
"2013-07-29",95600
"2013-07-30",98200
"2013-07-31",98300
"2013-08-01",103500
"2013-08-02",104000
"2013-08-05",102500
"2013-08-06",102500
"2013-08-07",100500
"2013-08-08",102500
"2013-08-09",103000
"2013-08-12",102500
"2013-08-13",101500
"2013-08-14",102500
"2013-08-16",102500
"2013-08-19",103500
"2013-08-20",102000
"2013-08-21",99500
"2013-08-22",96500
"2013-08-23",96900
"2013-08-26",98200
"2013-08-27",97500
"2013-08-28",96500
"2013-08-29",99000
"2013-08-30",101000
"2013-09-02",99100
"2013-09-03",1e+05
"2013-09-04",99600
"2013-09-05",1e+05
"2013-09-06",99600
"2013-09-09",99600
"2013-09-10",99400
"2013-09-11",101000
"2013-09-12",103000
"2013-09-13",101000
"2013-09-16",101500
"2013-09-17",99700
"2013-09-23",98000
"2013-09-24",98800
"2013-09-25",98200
"2013-09-26",98400
"2013-09-27",97900
"2013-09-30",96200
"2013-10-01",95200
"2013-10-02",94900
"2013-10-04",93900
"2013-10-07",93400
"2013-10-08",94000
"2013-10-10",92800
"2013-10-11",93300
"2013-10-14",92300
"2013-10-15",91000
"2013-10-16",89200
"2013-10-17",88400
"2013-10-18",89500
"2013-10-21",91000
"2013-10-22",91800
"2013-10-23",91900
"2013-10-24",94000
"2013-10-25",91500
"2013-10-28",91200
"2013-10-29",91400
"2013-10-30",90600
"2013-10-31",92300
"2013-11-01",89400
"2013-11-04",88200
"2013-11-05",87600
"2013-11-06",87100
"2013-11-07",86100
"2013-11-08",84500
"2013-11-11",83600
"2013-11-12",83700
"2013-11-13",83300
"2013-11-14",81000
"2013-11-15",81600
"2013-11-18",85400
"2013-11-19",85200
"2013-11-20",84300
"2013-11-21",82300
"2013-11-22",83500
"2013-11-25",83000
"2013-11-26",82500
