"","Price"
"2013-03-11",4918
"2013-03-12",5179
"2013-03-13",5308
"2013-03-14",5461
"2013-03-15",5692
"2013-03-18",5487
"2013-03-19",5513
"2013-03-20",5615
"2013-03-21",5615
"2013-03-22",5641
"2013-03-25",5564
"2013-03-26",5538
"2013-03-27",5538
"2013-03-28",6359
"2013-03-29",6359
"2013-04-01",6461
"2013-04-02",6333
"2013-04-03",6538
"2013-04-04",6513
"2013-04-05",6538
"2013-04-08",6410
"2013-04-09",6205
"2013-04-10",6436
"2013-04-11",6410
"2013-04-12",6615
"2013-04-15",6538
"2013-04-16",6666
"2013-04-17",6666
"2013-04-18",6743
"2013-04-19",6641
"2013-04-22",6666
"2013-04-23",6718
"2013-04-24",7077
"2013-04-25",7231
"2013-04-26",7231
"2013-04-29",7307
"2013-04-30",7384
"2013-05-02",7231
"2013-05-03",7154
"2013-05-06",7128
"2013-05-07",7231
"2013-05-08",7231
"2013-05-09",7205
"2013-05-10",7231
"2013-05-13",7128
"2013-05-14",6795
"2013-05-15",6743
"2013-05-16",6487
"2013-05-20",6384
"2013-05-21",6846
"2013-05-22",6974
"2013-05-23",7384
"2013-05-24",7077
"2013-05-27",6949
"2013-05-28",7077
"2013-05-29",7025
"2013-05-30",6974
"2013-05-31",7205
"2013-06-03",7077
"2013-06-04",6974
"2013-06-05",6872
"2013-06-07",6718
"2013-06-10",6692
"2013-06-11",6743
"2013-06-12",6846
"2013-06-13",6974
"2013-06-14",6949
"2013-06-17",6769
"2013-06-18",6820
"2013-06-19",6692
"2013-06-20",6743
"2013-06-21",6538
"2013-06-24",6923
"2013-06-25",6615
"2013-06-26",6769
"2013-06-27",7025
"2013-06-28",7154
"2013-07-01",7564
"2013-07-02",7769
"2013-07-03",7641
"2013-07-04",7666
"2013-07-05",7743
"2013-07-08",7692
"2013-07-09",7743
"2013-07-10",7641
"2013-07-11",7795
"2013-07-12",7769
"2013-07-15",8051
"2013-07-16",8410
"2013-07-17",8564
"2013-07-18",8718
"2013-07-19",8743
"2013-07-22",8846
"2013-07-23",8820
"2013-07-24",8820
"2013-07-25",9102
"2013-07-26",9359
"2013-07-29",9333
"2013-07-30",9333
"2013-07-31",9436
"2013-08-01",9615
"2013-08-02",9743
"2013-08-05",9846
"2013-08-06",9846
"2013-08-07",10230
"2013-08-08",9974
"2013-08-09",10205
"2013-08-12",9743
"2013-08-13",9538
"2013-08-14",9692
"2013-08-16",9897
"2013-08-19",9769
"2013-08-20",9666
"2013-08-21",9743
"2013-08-22",9666
"2013-08-23",9666
"2013-08-26",9487
"2013-08-27",9589
"2013-08-28",9538
"2013-08-29",9538
"2013-08-30",9589
"2013-09-02",9461
"2013-09-03",9513
"2013-09-04",9461
"2013-09-05",9461
"2013-09-06",9615
"2013-09-09",9513
"2013-09-10",9436
"2013-09-11",8948
"2013-09-12",8974
"2013-09-13",9256
"2013-09-16",9461
"2013-09-17",9231
"2013-09-23",9231
"2013-09-24",9205
"2013-09-25",9051
"2013-09-26",9077
"2013-09-27",8846
"2013-09-30",8923
"2013-10-01",9025
"2013-10-02",9333
"2013-10-04",9974
"2013-10-07",9948
"2013-10-08",9795
"2013-10-10",10564
"2013-10-11",11025
"2013-10-14",11025
"2013-10-15",11230
"2013-10-16",10820
"2013-10-17",10795
"2013-10-18",11154
"2013-10-21",11205
"2013-10-22",11154
"2013-10-23",10948
"2013-10-24",11230
"2013-10-25",11102
"2013-10-28",10897
"2013-10-29",10871
"2013-10-30",10871
"2013-10-31",11025
"2013-11-01",11102
"2013-11-04",11051
"2013-11-05",10820
"2013-11-06",10795
"2013-11-07",10795
"2013-11-08",10641
"2013-11-11",10564
"2013-11-12",10692
"2013-11-13",10615
"2013-11-14",10564
"2013-11-15",10410
"2013-11-18",10359
"2013-11-19",10359
"2013-11-20",10436
"2013-11-21",10359
"2013-11-22",10384
"2013-11-25",10513
"2013-11-26",10871
"2013-11-27",10743
"2013-11-28",10692
"2013-11-29",10692
"2013-12-02",10410
"2013-12-03",10384
"2013-12-04",10282
"2013-12-05",10436
"2013-12-06",10333
"2013-12-09",10256
"2013-12-10",10256
"2013-12-11",10359
"2013-12-12",10487
"2013-12-13",10692
"2013-12-16",10820
"2013-12-17",10718
"2013-12-18",10384
"2013-12-19",10256
"2013-12-20",10410
"2013-12-23",10282
"2013-12-24",10333
"2013-12-26",10359
"2013-12-27",10333
"2013-12-30",10436
"2014-01-02",10256
"2014-01-03",10205
"2014-01-06",10256
"2014-01-07",10282
"2014-01-08",10205
"2014-01-09",9948
"2014-01-10",9923
"2014-01-13",9589
"2014-01-14",9359
"2014-01-15",9154
"2014-01-16",9307
"2014-01-17",9333
"2014-01-20",9205
"2014-01-21",9333
"2014-01-22",9102
"2014-01-23",9025
"2014-01-24",9282
"2014-01-27",9128
"2014-01-28",9025
"2014-01-29",9487
"2014-02-03",9538
"2014-02-04",9487
"2014-02-05",9359
"2014-02-06",9461
"2014-02-07",9307
"2014-02-10",9538
"2014-02-11",9436
"2014-02-12",9359
"2014-02-13",9359
"2014-02-14",9359
"2014-02-17",9256
"2014-02-18",9231
"2014-02-19",9487
"2014-02-20",9846
"2014-02-21",10000
"2014-02-24",9923
"2014-02-25",9718
"2014-02-26",9513
"2014-02-27",9487
"2014-02-28",9487
"2014-03-03",9282
"2014-03-04",9154
"2014-03-05",9154
"2014-03-06",9205
"2014-03-07",9231
"2014-03-10",9077
"2014-03-11",9077
"2014-03-12",8974
"2014-03-13",8769
"2014-03-14",8846
"2014-03-17",8589
"2014-03-18",8795
"2014-03-19",9025
"2014-03-20",8897
"2014-03-21",8846
"2014-03-24",8769
"2014-03-25",8846
"2014-03-26",8948
"2014-03-27",8974
"2014-03-28",8743
"2014-03-31",8615
"2014-04-01",8615
"2014-04-02",8718
"2014-04-03",8743
"2014-04-04",8820
"2014-04-07",8436
"2014-04-08",8384
"2014-04-09",8436
"2014-04-10",8743
"2014-04-11",8923
"2014-04-14",8872
"2014-04-15",8846
"2014-04-16",8692
"2014-04-17",8641
"2014-04-18",8666
"2014-04-21",8666
"2014-04-22",8718
"2014-04-23",8487
"2014-04-24",8513
"2014-04-25",8282
"2014-04-28",8077
"2014-04-29",7948
"2014-04-30",7948
"2014-05-02",7743
"2014-05-07",7461
"2014-05-08",8231
"2014-05-09",8538
"2014-05-12",8359
"2014-05-13",8461
"2014-05-14",8307
"2014-05-15",8231
"2014-05-16",8307
"2014-05-19",7872
