"","Price"
"2013-03-11",36200
"2013-03-12",36100
"2013-03-13",38100
"2013-03-14",40250
"2013-03-15",40850
"2013-03-18",40100
"2013-03-19",42000
"2013-03-20",41750
"2013-03-21",40900
"2013-03-22",40050
"2013-03-25",39700
"2013-03-26",41100
"2013-03-27",41950
"2013-03-28",42100
"2013-03-29",41250
"2013-04-01",41900
"2013-04-02",41700
"2013-04-03",43000
"2013-04-04",43450
"2013-04-05",44000
"2013-04-08",42350
"2013-04-09",42900
"2013-04-10",44000
"2013-04-11",43100
"2013-04-12",43900
"2013-04-15",44650
"2013-04-16",47800
"2013-04-17",46450
"2013-04-18",45600
"2013-04-19",43000
"2013-04-22",43700
"2013-04-23",43250
"2013-04-24",42650
"2013-04-25",36300
"2013-04-26",39750
"2013-04-29",38700
"2013-04-30",37800
"2013-05-02",38450
"2013-05-03",37800
"2013-05-06",37000
"2013-05-07",39800
"2013-05-08",40150
"2013-05-09",38800
"2013-05-10",38800
"2013-05-13",38100
"2013-05-14",38500
"2013-05-15",40000
"2013-05-16",39800
"2013-05-20",38200
"2013-05-21",37250
"2013-05-22",38550
"2013-05-23",38900
"2013-05-24",38200
"2013-05-27",39700
"2013-05-28",39950
"2013-05-29",38500
"2013-05-30",37950
"2013-05-31",37300
"2013-06-03",37700
"2013-06-04",32050
"2013-06-05",27250
"2013-06-07",23200
"2013-06-10",19750
"2013-06-11",22700
"2013-06-12",19300
"2013-06-13",20050
"2013-06-14",20000
"2013-06-17",20150
"2013-06-18",19650
"2013-06-19",17200
"2013-06-20",16750
"2013-06-21",17600
"2013-06-24",17150
"2013-06-25",16450
"2013-06-26",16800
"2013-06-27",18150
"2013-06-28",18650
"2013-07-01",17000
"2013-07-02",19550
"2013-07-03",21800
"2013-07-04",21150
"2013-07-05",22000
"2013-07-08",21250
"2013-07-09",21300
"2013-07-10",20350
"2013-07-11",21550
"2013-07-12",21300
"2013-07-15",21300
"2013-07-16",20750
"2013-07-17",20550
"2013-07-18",20150
"2013-07-19",19150
"2013-07-22",19500
"2013-07-23",19900
"2013-07-24",19150
"2013-07-25",19250
"2013-07-26",18900
"2013-07-29",18100
"2013-07-30",18700
"2013-07-31",21500
"2013-08-01",24150
"2013-08-02",22750
"2013-08-05",22700
"2013-08-06",22350
"2013-08-07",22500
"2013-08-08",22000
"2013-08-09",21300
"2013-08-12",22100
"2013-08-13",21750
"2013-08-14",21400
"2013-08-16",22200
"2013-08-19",22000
"2013-08-20",22950
"2013-08-21",23750
"2013-08-22",22150
"2013-08-23",22400
"2013-08-26",21600
"2013-08-27",20950
"2013-08-28",20750
"2013-08-29",21000
"2013-08-30",20800
"2013-09-02",21800
"2013-09-03",21400
"2013-09-04",21500
"2013-09-05",21050
"2013-09-06",20800
"2013-09-09",20500
"2013-09-10",20200
"2013-09-11",20950
"2013-09-12",22050
"2013-09-13",22100
"2013-09-16",21800
"2013-09-17",22000
"2013-09-23",22600
"2013-09-24",23500
"2013-09-25",22400
"2013-09-26",22500
"2013-09-27",22750
"2013-09-30",22300
"2013-10-01",22000
"2013-10-02",22700
"2013-10-04",22100
"2013-10-07",21200
"2013-10-08",21800
"2013-10-10",21650
"2013-10-11",21800
"2013-10-14",22500
"2013-10-15",22100
"2013-10-16",21450
"2013-10-17",21600
"2013-10-18",21400
"2013-10-21",21800
"2013-10-22",21600
"2013-10-23",21300
"2013-10-24",21000
"2013-10-25",21200
"2013-10-28",20800
"2013-10-29",20450
"2013-10-30",20500
"2013-10-31",19250
"2013-11-01",19450
"2013-11-04",18800
"2013-11-05",18950
"2013-11-06",19600
"2013-11-07",18600
"2013-11-08",18600
"2013-11-11",17800
"2013-11-12",18500
"2013-11-13",18450
"2013-11-14",18300
"2013-11-15",18500
"2013-11-18",18500
"2013-11-19",17900
"2013-11-20",17300
"2013-11-21",17350
"2013-11-22",16700
"2013-11-25",17650
"2013-11-26",17700
"2013-11-27",17700
"2013-11-28",17650
"2013-11-29",17000
"2013-12-02",14600
"2013-12-03",14400
"2013-12-04",14000
"2013-12-05",13500
"2013-12-06",13000
"2013-12-09",14150
"2013-12-10",13250
"2013-12-11",12950
"2013-12-12",13200
"2013-12-13",12600
"2013-12-16",10750
"2013-12-17",11800
"2013-12-18",11900
"2013-12-19",11650
"2013-12-20",11750
"2013-12-23",11650
"2013-12-24",11700
"2013-12-26",11500
"2013-12-27",11700
"2013-12-30",11900
"2014-01-02",11250
"2014-01-03",11200
"2014-01-06",12750
"2014-01-07",13400
"2014-01-08",13000
"2014-01-09",13350
"2014-01-10",13400
"2014-01-13",14850
"2014-01-14",14300
"2014-01-15",14550
"2014-01-16",14950
