"","Price"
"2013-03-11",34001
"2013-03-12",34001
"2013-03-13",34001
"2013-03-14",34001
"2013-03-15",34001
"2013-03-18",33756
"2013-03-19",33707
"2013-03-20",34001
"2013-03-21",34296
"2013-03-22",34542
"2013-03-25",34493
"2013-03-26",34444
"2013-03-27",34444
"2013-03-28",35181
"2013-03-29",35328
"2013-04-01",35279
"2013-04-02",35279
"2013-04-03",35131
"2013-04-04",35279
"2013-04-05",35082
"2013-04-08",34886
"2013-04-09",34984
"2013-04-10",34984
"2013-04-11",34886
"2013-04-12",35475
"2013-04-15",35377
"2013-04-16",35328
"2013-04-17",35328
"2013-04-18",35377
"2013-04-19",35377
"2013-04-22",35279
"2013-04-23",34296
"2013-04-24",34394
"2013-04-25",34345
"2013-04-26",34296
"2013-04-29",34296
"2013-04-30",34640
"2013-05-02",34640
"2013-05-03",34247
"2013-05-06",34198
"2013-05-07",33903
"2013-05-08",33903
"2013-05-09",33854
"2013-05-10",34051
"2013-05-13",33559
"2013-05-14",33510
"2013-05-15",33461
"2013-05-16",33363
"2013-05-20",33707
"2013-05-21",33805
"2013-05-22",33805
"2013-05-23",33412
"2013-05-24",33313
"2013-05-27",33264
"2013-05-28",32871
"2013-05-29",33215
"2013-05-30",33412
"2013-05-31",34296
"2013-06-03",34788
"2013-06-04",34788
"2013-06-05",34788
"2013-06-07",34296
"2013-06-10",34591
"2013-06-11",34493
"2013-06-12",34444
"2013-06-13",34394
"2013-06-14",34591
"2013-06-17",34591
"2013-06-18",34444
"2013-06-19",34296
"2013-06-20",34051
"2013-06-21",34100
"2013-06-24",33608
"2013-06-25",33117
"2013-06-26",33068
"2013-06-27",33068
"2013-06-28",34296
"2013-07-01",34247
"2013-07-02",33363
"2013-07-03",33313
"2013-07-04",33510
"2013-07-05",34394
"2013-07-08",34296
"2013-07-09",34001
"2013-07-10",35672
"2013-07-11",35672
"2013-07-12",39308
"2013-07-15",38080
"2013-07-16",38718
"2013-07-17",38718
"2013-07-18",39062
"2013-07-19",39161
"2013-07-22",39652
"2013-07-23",39750
"2013-07-24",39652
"2013-07-25",39848
"2013-07-26",40094
"2013-07-29",39603
"2013-07-30",39111
"2013-07-31",39062
"2013-08-01",39161
"2013-08-02",38620
"2013-08-05",39013
"2013-08-06",39062
"2013-08-07",39210
"2013-08-08",39308
"2013-08-09",39701
"2013-08-12",39505
"2013-08-13",39505
"2013-08-14",39554
"2013-08-16",39652
"2013-08-19",39898
"2013-08-20",39603
"2013-08-21",39898
"2013-08-22",39898
"2013-08-23",40242
"2013-08-26",40094
"2013-08-27",39210
"2013-08-28",39210
"2013-08-29",39603
"2013-08-30",39603
"2013-09-02",39455
"2013-09-03",39062
"2013-09-04",38669
"2013-09-05",38522
"2013-09-06",37539
"2013-09-09",36851
"2013-09-10",37146
"2013-09-11",37343
"2013-09-12",37441
"2013-09-13",37441
"2013-09-16",36851
"2013-09-17",36409
"2013-09-23",37048
"2013-09-24",37048
"2013-09-25",37785
"2013-09-26",37834
"2013-09-27",39111
"2013-09-30",39062
"2013-10-01",39161
"2013-10-02",39161
"2013-10-04",39259
"2013-10-07",39111
"2013-10-08",38817
"2013-10-10",38817
"2013-10-11",38915
"2013-10-14",38767
"2013-10-15",38915
"2013-10-16",38964
"2013-10-17",38866
"2013-10-18",38866
"2013-10-21",38866
"2013-10-22",38915
"2013-10-23",38915
