"","Price"
"2016-06-09",1944
"2016-06-10",1949
"2016-06-13",1949
"2016-06-14",1944
"2016-06-15",1949
"2016-06-16",1949
"2016-06-17",1964
"2016-06-20",1974
"2016-06-21",1995
"2016-06-22",2010
"2016-06-23",1989
"2016-06-24",1984
"2016-06-27",1989
"2016-06-28",1989
"2016-06-29",1995
"2016-06-30",2005
"2016-07-01",2025
"2016-07-04",2015
"2016-07-05",2010
"2016-07-06",2030
"2016-07-07",2015
"2016-07-08",2020
"2016-07-11",2040
"2016-07-12",2135
"2016-07-13",2095
"2016-07-14",2080
"2016-07-15",2090
"2016-07-18",2105
"2016-07-19",2075
"2016-07-20",2115
"2016-07-21",2110
"2016-07-22",2095
"2016-07-25",2095
"2016-07-26",2100
"2016-07-27",2100
"2016-07-28",2120
"2016-07-29",2130
"2016-08-01",2115
"2016-08-02",2105
"2016-08-03",2110
"2016-08-04",2110
"2016-08-05",2115
"2016-08-08",2110
"2016-08-09",2100
"2016-08-10",2130
"2016-08-11",2085
"2016-08-12",2100
"2016-08-16",2105
"2016-08-17",2090
"2016-08-18",2120
"2016-08-19",2115
"2016-08-22",2075
"2016-08-23",2105
"2016-08-24",2100
"2016-08-25",2110
"2016-08-26",2105
"2016-08-29",2095
"2016-08-30",2080
"2016-08-31",2080
"2016-09-01",2070
"2016-09-02",2080
"2016-09-05",2080
"2016-09-06",2085
"2016-09-07",2085
"2016-09-08",2055
"2016-09-09",2055
"2016-09-12",2070
"2016-09-13",2095
"2016-09-19",2070
"2016-09-20",2065
"2016-09-21",2060
"2016-09-22",2060
"2016-09-23",2075
"2016-09-26",2065
"2016-09-27",2065
"2016-09-28",2065
"2016-09-29",2055
"2016-09-30",2050
"2016-10-04",2040
"2016-10-05",2050
"2016-10-06",2045
"2016-10-07",2055
"2016-10-10",2050
"2016-10-11",2055
"2016-10-12",2060
"2016-10-13",2050
"2016-10-14",2050
"2016-10-17",2050
"2016-10-18",2055
"2016-10-19",2050
"2016-10-20",2055
"2016-10-21",2045
"2016-10-24",2055
"2016-10-25",2055
"2016-10-26",2055
"2016-10-27",2035
"2016-10-28",2050
"2016-10-31",2010
"2016-11-01",2030
"2016-11-02",2025
"2016-11-03",2020
"2016-11-04",2015
"2016-11-07",2015
"2016-11-08",2035
"2016-11-09",2005
"2016-11-10",2010
"2016-11-11",2010
"2016-11-14",2045
"2016-11-15",2020
"2016-11-16",2015
"2016-11-17",2020
"2016-11-18",2025
"2016-11-21",2015
"2016-11-22",2015
"2016-11-23",2015
"2016-11-24",2010
"2016-11-25",2010
"2016-11-28",2005
"2016-11-29",2000
"2016-11-30",2065
"2016-12-01",2025
"2016-12-02",2025
"2016-12-05",2000
"2016-12-06",2010
"2016-12-07",2015
"2016-12-08",2020
"2016-12-09",2010
"2016-12-12",2005
"2016-12-13",2010
"2016-12-14",2000
"2016-12-15",2005
"2016-12-16",2005
"2016-12-19",2000
"2016-12-20",2000
"2016-12-21",2000
"2016-12-22",2010
"2016-12-23",2005
"2016-12-26",2005
"2016-12-27",2005
"2016-12-28",2000
"2016-12-29",2105
"2017-01-02",2045
"2017-01-03",2015
"2017-01-04",2000
"2017-01-05",2010
"2017-01-06",2000
"2017-01-09",1995
"2017-01-10",1995
"2017-01-11",2010
"2017-01-12",1989
"2017-01-13",1989
"2017-01-16",2035
"2017-01-17",2010
"2017-01-18",2010
"2017-01-19",2010
"2017-01-20",2010
"2017-01-23",1995
"2017-01-24",2000
"2017-01-25",2005
"2017-01-26",2005
"2017-01-31",2015
"2017-02-01",2005
"2017-02-02",2005
"2017-02-03",2005
"2017-02-06",1989
"2017-02-07",2015
"2017-02-08",2010
"2017-02-09",1979
"2017-02-10",1984
"2017-02-13",2005
"2017-02-14",2000
"2017-02-15",2000
"2017-02-16",2000
"2017-02-17",2000
"2017-02-20",2000
"2017-02-21",2000
"2017-02-22",2020
"2017-02-23",2005
"2017-02-24",2000
"2017-02-27",2000
"2017-02-28",1995
"2017-03-02",2005
"2017-03-03",2005
"2017-03-06",2000
"2017-03-07",1995
"2017-03-08",1974
"2017-03-09",1979
"2017-03-10",2000
"2017-03-13",1979
"2017-03-14",2000
"2017-03-15",1989
"2017-03-16",1989
"2017-03-17",1989
"2017-03-20",2010
"2017-03-21",2010
"2017-03-22",2010
"2017-03-23",2035
"2017-03-24",2010
"2017-03-27",2005
"2017-03-28",2005
"2017-03-29",2005
"2017-03-30",2005
"2017-03-31",2030
"2017-04-03",2015
"2017-04-04",2000
"2017-04-05",2000
"2017-04-06",2000
"2017-04-07",2010
"2017-04-10",2010
"2017-04-11",2010
"2017-04-12",2005
"2017-04-13",2000
"2017-04-14",2000
"2017-04-17",2015
"2017-04-18",2000
"2017-04-19",2000
"2017-04-20",2000
"2017-04-21",2015
"2017-04-24",1995
"2017-04-25",2000
"2017-04-26",2000
"2017-04-27",2010
"2017-04-28",1989
"2017-05-02",1989
"2017-05-04",2005
"2017-05-08",1995
"2017-05-10",2005
"2017-05-11",1995
"2017-05-12",2005
"2017-05-15",1995
"2017-05-16",1995
"2017-05-17",1995
"2017-05-18",1989
"2017-05-19",1989
"2017-05-22",2005
"2017-05-23",2005
"2017-05-24",1989
"2017-05-25",1995
"2017-05-26",2000
"2017-05-29",1979
"2017-05-30",1979
"2017-05-31",1989
"2017-06-01",1989
"2017-06-02",1995
"2017-06-05",1979
"2017-06-07",1979
"2017-06-08",1979
"2017-06-09",1984
"2017-06-12",1989
"2017-06-13",1989
"2017-06-14",1989
"2017-06-15",1984
"2017-06-16",1995
"2017-06-19",1984
"2017-06-20",1974
"2017-06-21",1979
"2017-06-22",1995
"2017-06-23",1989
"2017-06-26",1995
"2017-06-27",1995
"2017-06-28",2000
"2017-06-29",2000
"2017-06-30",2010
"2017-07-03",2005
"2017-07-04",2010
"2017-07-05",2025
"2017-07-06",2025
"2017-07-07",2020
"2017-07-10",2020
"2017-07-11",2025
"2017-07-12",2045
"2017-07-13",2045
"2017-07-14",2045
"2017-07-17",2035
"2017-07-18",2050
"2017-07-19",2060
"2017-07-20",2090
"2017-07-21",2065
"2017-07-24",2060
"2017-07-25",2040
"2017-07-26",2040
"2017-07-27",2045
"2017-07-28",2035
"2017-07-31",2040
"2017-08-01",2050
"2017-08-02",2060
"2017-08-03",2065
"2017-08-04",2055
"2017-08-07",2060
"2017-08-08",2055
"2017-08-09",2025
"2017-08-10",2040
"2017-08-11",2035
"2017-08-14",2050
"2017-08-16",2050
"2017-08-17",2060
"2017-08-18",2075
"2017-08-21",2070
"2017-08-22",2045
"2017-08-23",2055
"2017-08-24",2055
"2017-08-25",2060
"2017-08-28",2075
"2017-08-29",2075
"2017-08-30",2075
"2017-08-31",2075
"2017-09-01",2065
"2017-09-04",2055
"2017-09-05",2055
"2017-09-06",2050
"2017-09-07",2060
"2017-09-08",2060
"2017-09-11",2055
"2017-09-12",2050
"2017-09-13",2040
"2017-09-14",2050
"2017-09-15",2065
"2017-09-18",2065
"2017-09-19",2070
"2017-09-20",2065
"2017-09-21",2065
"2017-09-22",2065
"2017-09-25",2065
"2017-09-26",2065
"2017-09-27",2065
"2017-09-28",2065
"2017-09-29",2060
"2017-10-10",2055
