"","Price"
"2013-03-11",1706
"2013-03-12",1628
"2013-03-13",1605
"2013-03-14",1595
"2013-03-15",1574
"2013-03-18",1555
"2013-03-19",1586
"2013-03-20",1675
"2013-03-21",1672
"2013-03-22",1682
"2013-03-25",1650
"2013-03-26",1669
"2013-03-27",1656
"2013-03-28",1726
"2013-03-29",1701
"2013-04-01",1730
"2013-04-02",1735
"2013-04-03",1720
"2013-04-04",1679
"2013-04-05",1647
"2013-04-08",1586
"2013-04-09",1498
"2013-04-10",1539
"2013-04-11",1571
"2013-04-12",1586
"2013-04-15",1609
"2013-04-16",1586
"2013-04-17",1571
"2013-04-18",1552
"2013-04-19",1567
"2013-04-22",1634
"2013-04-23",1666
"2013-04-24",1701
"2013-04-25",1688
"2013-04-26",1675
"2013-04-29",1640
"2013-04-30",1714
"2013-05-02",1714
"2013-05-03",1695
"2013-05-06",1695
"2013-05-07",1830
"2013-05-08",1840
"2013-05-09",1834
"2013-05-10",1840
"2013-05-13",1847
"2013-05-14",1786
"2013-05-15",1784
"2013-05-16",1815
"2013-05-20",1830
"2013-05-21",1847
"2013-05-22",1844
"2013-05-23",1799
"2013-05-24",1786
"2013-05-27",1786
"2013-05-28",1794
"2013-05-29",1776
"2013-05-30",1726
"2013-05-31",1732
"2013-06-03",1714
"2013-06-04",1714
"2013-06-05",1714
"2013-06-07",1688
"2013-06-10",1704
"2013-06-11",1706
"2013-06-12",1688
"2013-06-13",1631
"2013-06-14",1634
"2013-06-17",1567
"2013-06-18",1609
"2013-06-19",1640
"2013-06-20",1567
"2013-06-21",1482
"2013-06-24",1492
"2013-06-25",1482
"2013-06-26",1454
"2013-06-27",1502
"2013-06-28",1545
"2013-07-01",1552
"2013-07-02",1517
"2013-07-03",1526
"2013-07-04",1564
"2013-07-05",1586
"2013-07-08",1574
"2013-07-09",1584
"2013-07-10",1584
"2013-07-11",1647
"2013-07-12",1654
"2013-07-15",1647
"2013-07-16",1640
"2013-07-17",1624
"2013-07-18",1609
"2013-07-19",1666
"2013-07-22",1695
"2013-07-23",1669
"2013-07-24",1679
"2013-07-25",1691
"2013-07-26",1666
"2013-07-29",1650
"2013-07-30",1637
"2013-07-31",1669
"2013-08-01",1672
"2013-08-02",1669
"2013-08-05",1682
"2013-08-06",1714
"2013-08-07",1714
"2013-08-08",1761
"2013-08-09",1776
"2013-08-12",1746
"2013-08-13",1726
"2013-08-14",1739
"2013-08-16",1723
"2013-08-19",1739
"2013-08-20",1735
"2013-08-21",1726
"2013-08-22",1711
"2013-08-23",1730
"2013-08-26",1761
"2013-08-27",1732
"2013-08-28",1730
"2013-08-29",1723
"2013-08-30",1726
"2013-09-02",1723
"2013-09-03",1720
"2013-09-04",1716
"2013-09-05",1716
"2013-09-06",1723
"2013-09-09",1701
"2013-09-10",1695
"2013-09-11",1711
"2013-09-12",1704
"2013-09-13",1739
"2013-09-16",1726
"2013-09-17",1732
"2013-09-23",1748
"2013-09-24",1730
"2013-09-25",1790
"2013-09-26",1886
"2013-09-27",1876
"2013-09-30",1863
"2013-10-01",1844
"2013-10-02",1872
"2013-10-04",1878
"2013-10-07",1863
"2013-10-08",1866
"2013-10-10",1859
"2013-10-11",1866
"2013-10-14",1876
"2013-10-15",1910
"2013-10-16",1904
"2013-10-17",1904
"2013-10-18",1904
"2013-10-21",1897
"2013-10-22",1904
"2013-10-23",1888
"2013-10-24",1881
"2013-10-25",1881
"2013-10-28",1818
"2013-10-29",1799
"2013-10-30",1847
"2013-10-31",1812
"2013-11-01",1857
"2013-11-04",1854
"2013-11-05",1802
"2013-11-06",1802
"2013-11-07",1834
"2013-11-08",1818
"2013-11-11",1809
"2013-11-12",1786
"2013-11-13",1770
"2013-11-14",1828
"2013-11-15",1828
"2013-11-18",1910
"2013-11-19",1907
"2013-11-20",1923
"2013-11-21",1878
"2013-11-22",1910
"2013-11-25",1901
"2013-11-26",1913
"2013-11-27",1891
"2013-11-28",1866
"2013-11-29",1888
"2013-12-02",1936
"2013-12-03",1936
"2013-12-04",1917
"2013-12-05",1881
"2013-12-06",1849
"2013-12-09",1828
"2013-12-10",1849
"2013-12-11",1847
"2013-12-12",1872
"2013-12-13",1869
"2013-12-16",1840
"2013-12-17",1847
"2013-12-18",1825
"2013-12-19",1837
"2013-12-20",1869
"2013-12-23",1854
"2013-12-24",1872
"2013-12-26",1904
"2013-12-27",1881
"2013-12-30",1999
"2014-01-02",2122
"2014-01-03",2122
"2014-01-06",2234
"2014-01-07",2190
"2014-01-08",2059
"2014-01-09",2088
"2014-01-10",2028
"2014-01-13",2049
"2014-01-14",2100
"2014-01-15",2110
"2014-01-16",2081
"2014-01-17",1965
"2014-01-20",1993
"2014-01-21",1999
"2014-01-22",1970
"2014-01-23",2015
"2014-01-24",1955
"2014-01-27",1857
"2014-01-28",1859
"2014-01-29",1849
"2014-02-03",1910
"2014-02-04",1904
"2014-02-05",1904
"2014-02-06",1920
"2014-02-07",1901
"2014-02-10",1888
"2014-02-11",1886
"2014-02-12",1913
"2014-02-13",1878
"2014-02-14",1821
"2014-02-17",1872
"2014-02-18",1872
"2014-02-19",1812
"2014-02-20",1828
"2014-02-21",1955
"2014-02-24",2113
"2014-02-25",2091
"2014-02-26",2037
"2014-02-27",1980
"2014-02-28",2076
"2014-03-03",2174
"2014-03-04",2110
"2014-03-05",2180
"2014-03-06",2180
"2014-03-07",2126
"2014-03-10",2071
"2014-03-11",2076
"2014-03-12",2034
"2014-03-13",2095
"2014-03-14",2056
"2014-03-17",1984
"2014-03-18",1974
"2014-03-19",1968
"2014-03-20",1955
"2014-03-21",1968
"2014-03-24",1958
"2014-03-25",1936
"2014-03-26",1955
"2014-03-27",1970
"2014-03-28",1999
"2014-03-31",1993
"2014-04-01",1996
"2014-04-02",2024
"2014-04-03",2024
"2014-04-04",2031
"2014-04-07",2012
"2014-04-08",2095
"2014-04-09",2076
"2014-04-10",2019
"2014-04-11",1999
"2014-04-14",2015
"2014-04-15",2104
"2014-04-16",2202
"2014-04-17",2251
"2014-04-18",2586
"2014-04-21",2973
"2014-04-22",2973
"2014-04-23",2919
"2014-04-24",3005
"2014-04-25",3046
"2014-04-28",3017
"2014-04-29",2964
"2014-04-30",2888
"2014-05-02",2796
"2014-05-07",2671
"2014-05-08",2880
"2014-05-09",3065
"2014-05-12",3046
"2014-05-13",3046
"2014-05-14",3046
"2014-05-15",3079
"2014-05-16",3055
"2014-05-19",3199
"2014-05-20",3224
"2014-05-21",3230
"2014-05-22",3282
"2014-05-23",3192
"2014-05-26",3262
"2014-05-27",3338
"2014-05-28",3325
"2014-05-29",3171
"2014-05-30",3205
"2014-06-02",3097
"2014-06-03",3079
"2014-06-05",3103
"2014-06-09",3008
"2014-06-10",2996
"2014-06-11",3132
"2014-06-12",3555
"2014-06-13",3555
"2014-06-16",3592
"2014-06-17",3675
"2014-06-18",3624
"2014-06-19",3522
"2014-06-20",3536
"2014-06-23",3491
"2014-06-24",3491
"2014-06-25",3365
"2014-06-26",3446
"2014-06-27",3427
"2014-06-30",3472
"2014-07-01",3560
"2014-07-02",3536
"2014-07-03",3605
"2014-07-04",3910
"2014-07-07",4031
"2014-07-08",4386
"2014-07-09",4285
"2014-07-10",4316
"2014-07-11",4233
"2014-07-14",4226
"2014-07-15",4068
"2014-07-16",4055
"2014-07-17",4316
"2014-07-18",4271
"2014-07-21",4259
"2014-07-22",4538
"2014-07-23",4468
"2014-07-24",4417
"2014-07-25",4417
"2014-07-28",4296
"2014-07-29",4138
"2014-07-30",4106
"2014-07-31",4106
"2014-08-01",4164
"2014-08-04",4106
"2014-08-05",3999
"2014-08-06",4138
"2014-08-07",4023
"2014-08-08",4017
"2014-08-11",3921
"2014-08-12",3980
"2014-08-13",3921
"2014-08-14",3941
"2014-08-18",3980
"2014-08-19",4062
"2014-08-20",3985
"2014-08-21",3731
"2014-08-22",3630
"2014-08-25",3649
"2014-08-26",3618
"2014-08-27",3541
"2014-08-28",3015
"2014-08-29",2564
"2014-09-01",2444
"2014-09-02",2436
"2014-09-03",2424
"2014-09-04",2377
"2014-09-05",2405
"2014-09-11",2409
"2014-09-12",2431
"2014-09-15",2323
"2014-09-16",2325
"2014-09-17",2431
"2014-09-18",2396
"2014-09-19",2370
"2014-09-22",2297
"2014-09-23",2310
"2014-09-24",2285
"2014-09-25",2260
"2014-09-26",2253
"2014-09-29",2253
"2014-09-30",2349
"2014-10-01",2342
"2014-10-02",2431
"2014-10-06",2418
"2014-10-07",2373
"2014-10-08",2418
"2014-10-10",2373
"2014-10-13",2253
"2014-10-14",2314
"2014-10-15",2224
"2014-10-16",2251
"2014-10-17",2224
"2014-10-20",2285
"2014-10-21",2224
"2014-10-22",2199
"2014-10-23",2192
"2014-10-24",1977
"2014-10-27",1960
"2014-10-28",1955
"2014-10-29",1993
"2014-10-30",1949
"2014-10-31",1929
"2014-11-03",1923
"2014-11-04",1830
"2014-11-05",1854
"2014-11-06",1849
"2014-11-07",1869
"2014-11-10",1904
"2014-11-11",1920
"2014-11-12",1926
"2014-11-13",1913
"2014-11-14",1913
"2014-11-17",1895
"2014-11-18",1897
"2014-11-19",1904
"2014-11-20",2021
"2014-11-21",2056
"2014-11-24",2044
"2014-11-25",2024
"2014-11-26",2037
"2014-11-27",2056
"2014-11-28",2100
"2014-12-01",2002
"2014-12-02",1932
"2014-12-03",1932
"2014-12-04",1945
"2014-12-05",1936
"2014-12-08",1941
"2014-12-09",1955
"2014-12-10",1951
"2014-12-11",1949
"2014-12-12",1955
"2014-12-15",1949
"2014-12-16",1989
"2014-12-17",2062
"2014-12-18",2135
"2014-12-19",2062
"2014-12-22",2160
"2014-12-23",2158
"2014-12-24",2130
"2014-12-26",2140
"2014-12-29",2100
"2014-12-30",2053
"2015-01-02",1996
"2015-01-05",1949
"2015-01-06",1923
"2015-01-07",1936
"2015-01-08",2040
"2015-01-09",2056
"2015-01-12",2116
"2015-01-13",2049
"2015-01-14",1993
"2015-01-15",2076
"2015-01-16",2066
"2015-01-19",2126
"2015-01-20",2180
"2015-01-21",2297
"2015-01-22",2405
"2015-01-23",2358
"2015-01-26",2345
"2015-01-27",2314
"2015-01-28",2325
"2015-01-29",2260
"2015-01-30",2314
"2015-02-02",2251
"2015-02-03",2214
"2015-02-04",2364
"2015-02-05",2351
"2015-02-06",2462
"2015-02-09",2351
"2015-02-10",2282
"2015-02-11",2278
"2015-02-12",2618
"2015-02-13",2608
"2015-02-16",2608
"2015-02-17",2515
"2015-02-23",2535
"2015-02-24",2570
"2015-02-25",2576
"2015-02-26",2602
"2015-02-27",2539
"2015-03-02",2574
"2015-03-03",2611
"2015-03-04",2640
"2015-03-05",2792
"2015-03-06",2792
"2015-03-09",2729
"2015-03-10",2685
"2015-03-11",2675
"2015-03-12",2675
"2015-03-13",2726
"2015-03-16",2830
"2015-03-17",2815
"2015-03-18",2707
"2015-03-19",2704
"2015-03-20",2679
"2015-03-23",2636
"2015-03-24",2846
"2015-03-25",2844
"2015-03-26",2792
"2015-03-27",2786
"2015-03-30",2789
"2015-03-31",2846
"2015-04-01",2830
"2015-04-02",2815
"2015-04-03",2780
"2015-04-06",2761
"2015-04-07",2767
"2015-04-08",2716
"2015-04-09",2679
"2015-04-10",2742
"2015-04-13",2659
"2015-04-14",2625
"2015-04-15",2688
"2015-04-16",2662
"2015-04-17",2729
"2015-04-20",2704
"2015-04-21",2735
"2015-04-22",2729
"2015-04-23",2611
"2015-04-24",2611
"2015-04-27",2606
"2015-04-28",2621
"2015-04-29",2589
"2015-04-30",2535
"2015-05-04",2510
"2015-05-06",2393
"2015-05-07",2342
"2015-05-08",2393
"2015-05-11",2491
"2015-05-12",2475
"2015-05-13",2472
"2015-05-14",2548
"2015-05-15",2761
"2015-05-18",2525
"2015-05-19",2488
"2015-05-20",2441
"2015-05-21",2436
"2015-05-22",2399
"2015-05-26",2399
"2015-05-27",2351
"2015-05-28",2460
"2015-05-29",2444
"2015-06-01",2383
"2015-06-02",2285
"2015-06-03",2253
"2015-06-04",2316
"2015-06-05",2269
"2015-06-08",2246
"2015-06-09",2306
"2015-06-10",2314
"2015-06-11",2330
"2015-06-12",2297
"2015-06-15",2214
"2015-06-16",2219
"2015-06-17",2231
"2015-06-18",2234
"2015-06-19",2314
"2015-06-22",2427
