"","Price"
"2017-09-29",2354
"2017-10-10",2405
"2017-10-11",2410
"2017-10-12",2399
"2017-10-13",2422
"2017-10-16",2569
"2017-10-17",2490
"2017-10-18",2473
"2017-10-19",2597
"2017-10-20",2535
"2017-10-23",2569
"2017-10-24",2478
"2017-10-25",2541
"2017-10-26",2541
"2017-10-27",2512
"2017-10-30",2512
"2017-10-31",2490
"2017-11-01",2518
"2017-11-02",2529
"2017-11-03",2563
"2017-11-06",2693
"2017-11-07",2637
"2017-11-08",2642
"2017-11-09",2671
"2017-11-10",2569
"2017-11-13",2563
"2017-11-14",2552
"2017-11-15",2490
"2017-11-16",2501
"2017-11-17",2501
"2017-11-20",2518
"2017-11-21",2456
"2017-11-22",2569
"2017-11-23",2574
"2017-11-24",2546
"2017-11-27",2580
"2017-11-28",2557
"2017-11-29",2541
"2017-11-30",2563
"2017-12-01",2529
"2017-12-04",2490
"2017-12-05",2507
"2017-12-06",2563
"2017-12-07",2546
"2017-12-08",2574
"2017-12-11",2648
"2017-12-12",2620
"2017-12-13",2569
"2017-12-14",2569
"2017-12-15",2524
"2017-12-18",2495
"2017-12-19",2478
"2017-12-20",2473
"2017-12-21",2416
"2017-12-22",2467
"2017-12-26",2456
"2017-12-27",2467
"2017-12-28",2478
"2018-01-02",2478
"2018-01-03",2490
"2018-01-04",2473
"2018-01-05",2456
"2018-01-08",2495
"2018-01-09",2495
"2018-01-10",2495
"2018-01-11",2501
"2018-01-12",2524
"2018-01-15",2478
"2018-01-16",2518
"2018-01-17",2512
"2018-01-18",2512
"2018-01-19",2524
"2018-01-22",2501
"2018-01-23",2552
"2018-01-24",2608
"2018-01-25",2699
"2018-01-26",2705
"2018-01-29",2937
"2018-01-30",2767
"2018-01-31",2818
"2018-02-01",2795
"2018-02-02",2823
"2018-02-05",2840
"2018-02-06",2756
"2018-02-07",2722
"2018-02-08",2739
"2018-02-09",2699
"2018-02-12",2614
"2018-02-13",2654
"2018-02-14",2659
"2018-02-19",2659
"2018-02-20",2688
"2018-02-21",2665
"2018-02-22",2665
"2018-02-23",2671
"2018-02-26",2693
"2018-02-27",2665
"2018-02-28",2676
"2018-03-02",2654
"2018-03-05",2671
"2018-03-06",2693
"2018-03-07",2688
"2018-03-08",2654
"2018-03-09",2676
"2018-03-12",2693
"2018-03-13",2727
"2018-03-14",2795
"2018-03-15",2818
"2018-03-16",2880
"2018-03-19",2891
"2018-03-20",2976
"2018-03-21",2937
"2018-03-22",2903
"2018-03-23",2840
"2018-03-26",2863
"2018-03-27",2886
"2018-03-28",3004
"2018-03-29",3095
"2018-03-30",3095
"2018-04-02",3095
"2018-04-03",3095
"2018-04-04",3095
"2018-04-05",3095
"2018-04-06",3095
"2018-04-09",3095
"2018-04-10",3095
"2018-04-11",3095
"2018-04-12",3095
"2018-04-13",3095
"2018-04-16",3095
"2018-04-17",3095
"2018-04-18",3095
"2018-04-19",3095
"2018-04-20",3095
"2018-04-23",3095
"2018-04-24",3095
"2018-04-25",3095
"2018-04-26",3095
"2018-04-27",3095
"2018-04-30",3095
"2018-05-02",3095
"2018-05-03",3095
"2018-05-04",3095
"2018-05-08",3095
"2018-05-09",3095
"2018-05-10",3095
"2018-05-11",3095
"2018-05-14",3095
"2018-05-15",3095
"2018-05-16",3095
"2018-05-17",3095
"2018-05-18",3095
"2018-05-21",3095
"2018-05-23",3095
"2018-05-24",3095
"2018-05-25",3095
"2018-05-28",3095
"2018-05-29",3095
"2018-05-30",3095
"2018-05-31",3095
"2018-06-01",4020
"2018-06-04",4100
"2018-06-05",3845
"2018-06-07",3820
"2018-06-08",3790
"2018-06-11",3640
"2018-06-12",3580
"2018-06-14",3585
"2018-06-15",3695
"2018-06-18",3935
"2018-06-19",3940
"2018-06-20",3725
"2018-06-21",3940
"2018-06-22",3835
"2018-06-25",3815
"2018-06-26",3820
"2018-06-27",3645
"2018-06-28",3535
"2018-06-29",3485
"2018-07-02",3535
"2018-07-03",3565
"2018-07-04",3530
"2018-07-05",3575
"2018-07-06",3605
"2018-07-09",3640
"2018-07-10",3700
"2018-07-11",3795
