"","Price"
"2013-03-11",75261
"2013-03-12",75261
"2013-03-13",74791
"2013-03-14",75073
"2013-03-15",76577
"2013-03-18",76014
"2013-03-19",75355
"2013-03-20",75355
"2013-03-21",76014
"2013-03-22",76861
"2013-03-25",77048
"2013-03-26",77425
"2013-03-27",78084
"2013-03-28",78555
"2013-03-29",78648
"2013-04-01",78555
"2013-04-02",78271
"2013-04-03",76861
"2013-04-04",76861
"2013-04-05",75921
"2013-04-08",75921
"2013-04-09",74978
"2013-04-10",75448
"2013-04-11",76014
"2013-04-12",76014
"2013-04-15",75638
"2013-04-16",76861
"2013-04-17",76673
"2013-04-18",75921
"2013-04-19",75638
"2013-04-22",75543
"2013-04-23",75448
"2013-04-24",75355
"2013-04-25",76202
"2013-04-26",74603
"2013-04-29",73098
"2013-04-30",73380
"2013-05-02",73285
"2013-05-03",74320
"2013-05-06",73662
"2013-05-07",74414
"2013-05-08",73850
"2013-05-09",74791
"2013-05-10",76390
"2013-05-13",78271
"2013-05-14",77896
"2013-05-15",78555
"2013-05-16",79306
"2013-05-20",79306
"2013-05-21",78084
"2013-05-22",81283
"2013-05-23",80435
"2013-05-24",78177
"2013-05-27",77613
"2013-05-28",79118
"2013-05-29",78460
"2013-05-30",78366
"2013-05-31",77239
"2013-06-03",76202
"2013-06-04",74791
"2013-06-05",73285
"2013-06-07",75261
"2013-06-10",73004
"2013-06-11",73098
"2013-06-12",73098
"2013-06-13",73850
"2013-06-14",75827
"2013-06-17",75073
"2013-06-18",76673
"2013-06-19",76296
"2013-06-20",73945
"2013-06-21",74320
"2013-06-24",73945
"2013-06-25",71592
"2013-06-26",72344
"2013-06-27",72628
"2013-06-28",74698
"2013-07-01",74038
"2013-07-02",74133
"2013-07-03",73285
"2013-07-04",73474
"2013-07-05",72533
"2013-07-08",72533
"2013-07-09",72437
"2013-07-10",72063
"2013-07-11",72437
"2013-07-12",72437
"2013-07-15",70933
"2013-07-16",71592
"2013-07-17",71311
"2013-07-18",71311
"2013-07-19",71875
"2013-07-22",71592
"2013-07-23",73474
"2013-07-24",72157
"2013-07-25",72250
"2013-07-26",70746
"2013-07-29",70840
"2013-07-30",70746
"2013-07-31",70933
"2013-08-01",71217
"2013-08-02",70558
"2013-08-05",71781
"2013-08-06",71687
"2013-08-07",71311
"2013-08-08",70275
"2013-08-09",68393
"2013-08-12",69710
"2013-08-13",69710
"2013-08-14",69240
"2013-08-16",69240
"2013-08-19",68958
"2013-08-20",67734
"2013-08-21",67264
"2013-08-22",65099
"2013-08-23",63878
"2013-08-26",63971
"2013-08-27",66230
"2013-08-28",67924
"2013-08-29",67171
"2013-08-30",67734
"2013-09-02",66325
"2013-09-03",68018
"2013-09-04",67360
"2013-09-05",68018
"2013-09-06",66607
"2013-09-09",67734
"2013-09-10",67360
"2013-09-11",67454
"2013-09-12",68583
"2013-09-13",68958
"2013-09-16",69334
"2013-09-17",69523
"2013-09-23",71217
"2013-09-24",70652
"2013-09-25",71027
"2013-09-26",71781
"2013-09-27",72250
"2013-09-30",71121
"2013-10-01",69617
"2013-10-02",69523
"2013-10-04",68770
"2013-10-07",69147
"2013-10-08",68204
"2013-10-10",68204
"2013-10-11",69428
"2013-10-14",70840
"2013-10-15",70464
"2013-10-16",70088
"2013-10-17",71498
"2013-10-18",71404
"2013-10-21",70933
"2013-10-22",71875
"2013-10-23",70652
"2013-10-24",71687
"2013-10-25",70088
"2013-10-28",69994
"2013-10-29",69994
"2013-10-30",69240
"2013-10-31",70464
"2013-11-01",69805
"2013-11-04",69710
"2013-11-05",69617
"2013-11-06",68770
"2013-11-07",69523
"2013-11-08",70181
"2013-11-11",69899
"2013-11-12",68863
"2013-11-13",68677
"2013-11-14",68677
"2013-11-15",68298
"2013-11-18",69147
"2013-11-19",69052
"2013-11-20",69899
"2013-11-21",68863
"2013-11-22",69334
"2013-11-25",69617
"2013-11-26",69523
"2013-11-27",68958
"2013-11-28",68298
"2013-11-29",67734
"2013-12-02",67360
"2013-12-03",67734
"2013-12-04",66982
"2013-12-05",66982
"2013-12-06",66982
"2013-12-09",67734
"2013-12-10",67829
"2013-12-11",68393
"2013-12-12",69428
"2013-12-13",69334
"2013-12-16",69899
"2013-12-17",70369
"2013-12-18",70840
"2013-12-19",69899
"2013-12-20",69710
"2013-12-23",70275
"2013-12-24",70558
"2013-12-26",70558
"2013-12-27",71887
"2013-12-30",71126
"2014-01-02",71223
"2014-01-03",71126
"2014-01-06",71126
"2014-01-07",71032
"2014-01-08",71318
"2014-01-09",69988
"2014-01-10",71698
"2014-01-13",70367
"2014-01-14",70272
"2014-01-15",70463
"2014-01-16",69892
"2014-01-17",69323
"2014-01-20",67708
"2014-01-21",67234
"2014-01-22",68563
"2014-01-23",67993
