"","Price"
"2013-03-11",805
"2013-03-12",826
"2013-03-13",810
"2013-03-14",814
"2013-03-15",813
"2013-03-18",843
"2013-03-19",835
"2013-03-20",829
"2013-03-21",855
"2013-03-22",855
"2013-03-25",859
"2013-03-26",856
"2013-03-27",860
"2013-03-28",860
"2013-03-29",866
"2013-04-01",876
"2013-04-02",881
"2013-04-03",895
"2013-04-04",891
"2013-04-05",880
"2013-04-08",840
"2013-04-09",875
"2013-04-10",869
"2013-04-11",875
"2013-04-12",867
"2013-04-15",847
"2013-04-16",830
"2013-04-17",831
"2013-04-18",821
"2013-04-19",834
"2013-04-22",852
"2013-04-23",830
"2013-04-24",875
"2013-04-25",851
"2013-04-26",849
"2013-04-29",840
"2013-04-30",840
"2013-05-02",856
"2013-05-03",858
"2013-05-06",858
"2013-05-07",891
"2013-05-08",885
"2013-05-09",874
"2013-05-10",860
"2013-05-13",898
"2013-05-14",899
"2013-05-15",901
"2013-05-16",1000
"2013-05-20",951
"2013-05-21",943
"2013-05-22",950
"2013-05-23",958
"2013-05-24",960
"2013-05-27",961
"2013-05-28",960
"2013-05-29",970
"2013-05-30",968
"2013-05-31",961
"2013-06-03",919
"2013-06-04",955
"2013-06-05",930
"2013-06-07",926
"2013-06-10",935
"2013-06-11",930
"2013-06-12",930
"2013-06-13",928
"2013-06-14",930
"2013-06-17",912
"2013-06-18",920
"2013-06-19",904
"2013-06-20",844
"2013-06-21",900
"2013-06-24",900
"2013-06-25",880
"2013-06-26",900
"2013-06-27",901
"2013-06-28",890
"2013-07-01",899
"2013-07-02",900
"2013-07-03",913
"2013-07-04",910
"2013-07-05",909
"2013-07-08",887
"2013-07-09",912
"2013-07-10",890
"2013-07-11",890
"2013-07-12",875
"2013-07-15",873
"2013-07-16",873
"2013-07-17",893
"2013-07-18",876
"2013-07-19",860
"2013-07-22",852
"2013-07-23",861
"2013-07-24",812
"2013-07-25",852
"2013-07-26",847
"2013-07-29",821
"2013-07-30",839
"2013-07-31",821
"2013-08-01",857
"2013-08-02",855
"2013-08-05",835
"2013-08-06",855
"2013-08-07",859
"2013-08-08",858
"2013-08-09",850
"2013-08-12",854
"2013-08-13",858
"2013-08-14",857
"2013-08-16",852
"2013-08-19",868
"2013-08-20",898
"2013-08-21",880
"2013-08-22",837
"2013-08-23",839
"2013-08-26",858
"2013-08-27",858
"2013-08-28",826
"2013-08-29",848
"2013-08-30",840
"2013-09-02",844
"2013-09-03",832
"2013-09-04",858
"2013-09-05",858
"2013-09-06",854
"2013-09-09",851
"2013-09-10",837
"2013-09-11",840
"2013-09-12",857
"2013-09-13",870
"2013-09-16",839
"2013-09-17",859
"2013-09-23",830
"2013-09-24",821
"2013-09-25",812
"2013-09-26",798
"2013-09-27",755
"2013-09-30",767
"2013-10-01",741
"2013-10-02",721
"2013-10-04",725
"2013-10-07",740
"2013-10-08",699
"2013-10-10",727
"2013-10-11",750
"2013-10-14",801
"2013-10-15",776
"2013-10-16",788
"2013-10-17",771
"2013-10-18",738
"2013-10-21",751
"2013-10-22",763
"2013-10-23",731
"2013-10-24",749
"2013-10-25",770
"2013-10-28",770
"2013-10-29",769
"2013-10-30",780
"2013-10-31",780
"2013-11-01",773
"2013-11-04",753
"2013-11-05",753
"2013-11-06",761
"2013-11-07",780
"2013-11-08",781
"2013-11-11",780
"2013-11-12",780
"2013-11-13",776
"2013-11-14",745
"2013-11-15",769
"2013-11-18",775
"2013-11-19",740
"2013-11-20",767
"2013-11-21",751
"2013-11-22",759
"2013-11-25",760
"2013-11-26",759
"2013-11-27",757
"2013-11-28",757
"2013-11-29",760
"2013-12-02",759
"2013-12-03",755
"2013-12-04",749
"2013-12-05",746
"2013-12-06",744
"2013-12-09",758
"2013-12-10",754
"2013-12-11",755
"2013-12-12",749
"2013-12-13",750
"2013-12-16",740
"2013-12-17",745
"2013-12-18",749
"2013-12-19",755
"2013-12-20",759
"2013-12-23",764
"2013-12-24",765
"2013-12-26",761
"2013-12-27",748
"2013-12-30",750
"2014-01-02",764
"2014-01-03",760
"2014-01-06",755
"2014-01-07",750
"2014-01-08",750
"2014-01-09",754
"2014-01-10",753
"2014-01-13",756
"2014-01-14",750
"2014-01-15",750
"2014-01-16",750
"2014-01-17",749
"2014-01-20",749
"2014-01-21",727
"2014-01-22",740
"2014-01-23",743
"2014-01-24",740
"2014-01-27",744
"2014-01-28",730
"2014-01-29",767
"2014-02-03",735
"2014-02-04",748
"2014-02-05",741
"2014-02-06",740
"2014-02-07",740
"2014-02-10",740
"2014-02-11",767
"2014-02-12",767
"2014-02-13",764
"2014-02-14",775
"2014-02-17",767
"2014-02-18",741
"2014-02-19",728
"2014-02-20",750
"2014-02-21",745
"2014-02-24",745
"2014-02-25",745
"2014-02-26",744
"2014-02-27",750
"2014-02-28",730
"2014-03-03",758
"2014-03-04",746
"2014-03-05",755
"2014-03-06",749
"2014-03-07",741
"2014-03-10",766
"2014-03-11",757
"2014-03-12",754
"2014-03-13",768
"2014-03-14",765
"2014-03-17",765
"2014-03-18",746
"2014-03-19",752
"2014-03-20",752
"2014-03-21",755
"2014-03-24",761
"2014-03-25",759
"2014-03-26",760
"2014-03-27",761
"2014-03-28",761
"2014-03-31",760
"2014-04-01",761
"2014-04-02",760
"2014-04-03",760
"2014-04-04",760
"2014-04-07",759
"2014-04-08",761
"2014-04-09",762
"2014-04-10",769
"2014-04-11",768
"2014-04-14",775
"2014-04-15",778
"2014-04-16",780
"2014-04-17",773
"2014-04-18",778
"2014-04-21",779
"2014-04-22",778
"2014-04-23",778
"2014-04-24",781
"2014-04-25",780
"2014-04-28",780
"2014-04-29",780
"2014-04-30",789
"2014-05-02",785
"2014-05-07",795
"2014-05-08",789
"2014-05-09",776
"2014-05-12",798
"2014-05-13",797
"2014-05-14",798
"2014-05-15",778
"2014-05-16",788
"2014-05-19",774
"2014-05-20",775
"2014-05-21",786
"2014-05-22",784
"2014-05-23",776
"2014-05-26",779
"2014-05-27",780
"2014-05-28",783
"2014-05-29",756
"2014-05-30",755
"2014-06-02",759
"2014-06-03",761
"2014-06-05",770
"2014-06-09",769
"2014-06-10",745
"2014-06-11",750
"2014-06-12",751
"2014-06-13",752
"2014-06-16",741
"2014-06-17",743
"2014-06-18",743
"2014-06-19",740
"2014-06-20",750
"2014-06-23",754
"2014-06-24",762
"2014-06-25",765
"2014-06-26",744
"2014-06-27",744
"2014-06-30",753
"2014-07-01",737
"2014-07-02",760
"2014-07-03",766
"2014-07-04",764
"2014-07-07",748
"2014-07-08",745
"2014-07-09",755
"2014-07-10",764
"2014-07-11",752
"2014-07-14",751
"2014-07-15",757
"2014-07-16",750
"2014-07-17",760
"2014-07-18",757
"2014-07-21",770
"2014-07-22",760
"2014-07-23",750
"2014-07-24",757
"2014-07-25",762
"2014-07-28",754
"2014-07-29",751
"2014-07-30",764
"2014-07-31",774
"2014-08-01",774
"2014-08-04",753
"2014-08-05",744
"2014-08-06",761
"2014-08-07",760
"2014-08-08",763
"2014-08-11",772
"2014-08-12",759
"2014-08-13",769
"2014-08-14",765
"2014-08-18",765
"2014-08-19",774
"2014-08-20",771
"2014-08-21",760
"2014-08-22",762
"2014-08-25",751
"2014-08-26",754
"2014-08-27",759
"2014-08-28",751
"2014-08-29",766
"2014-09-01",760
"2014-09-02",765
"2014-09-03",768
"2014-09-04",754
"2014-09-05",746
"2014-09-11",759
"2014-09-12",757
"2014-09-15",747
"2014-09-16",764
"2014-09-17",749
"2014-09-18",759
"2014-09-19",753
"2014-09-22",762
"2014-09-23",750
"2014-09-24",764
"2014-09-25",750
"2014-09-26",760
"2014-09-29",753
"2014-09-30",754
"2014-10-01",751
"2014-10-02",755
"2014-10-06",773
"2014-10-07",753
"2014-10-08",753
"2014-10-10",763
"2014-10-13",747
"2014-10-14",749
"2014-10-15",763
"2014-10-16",747
"2014-10-17",757
"2014-10-20",740
"2014-10-21",744
"2014-10-22",747
"2014-10-23",742
"2014-10-24",758
"2014-10-27",753
"2014-10-28",751
"2014-10-29",765
"2014-10-30",760
"2014-10-31",765
"2014-11-03",752
"2014-11-04",741
"2014-11-05",740
"2014-11-06",746
"2014-11-07",746
"2014-11-10",740
"2014-11-11",745
"2014-11-12",758
"2014-11-13",757
"2014-11-14",760
"2014-11-17",755
"2014-11-18",741
"2014-11-19",742
"2014-11-20",758
"2014-11-21",760
"2014-11-24",742
"2014-11-25",750
"2014-11-26",751
"2014-11-27",750
"2014-11-28",759
"2014-12-01",757
"2014-12-02",755
"2014-12-03",758
"2014-12-04",749
"2014-12-05",743
"2014-12-08",751
"2014-12-09",750
"2014-12-10",749
"2014-12-11",739
"2014-12-12",741
"2014-12-15",749
"2014-12-16",748
"2014-12-17",740
"2014-12-18",746
"2014-12-19",750
"2014-12-22",751
"2014-12-23",746
"2014-12-24",752
"2014-12-26",760
"2014-12-29",737
"2014-12-30",725
"2015-01-02",747
"2015-01-05",731
"2015-01-06",727
"2015-01-07",737
"2015-01-08",725
"2015-01-09",715
"2015-01-12",729
"2015-01-13",736
"2015-01-14",727
"2015-01-15",715
"2015-01-16",729
"2015-01-19",747
"2015-01-20",742
"2015-01-21",715
"2015-01-22",716
"2015-01-23",718
"2015-01-26",728
"2015-01-27",742
"2015-01-28",738
"2015-01-29",740
"2015-01-30",740
"2015-02-02",748
"2015-02-03",748
"2015-02-04",729
"2015-02-05",733
"2015-02-06",746
"2015-02-09",749
"2015-02-10",746
"2015-02-11",743
"2015-02-12",741
"2015-02-13",744
"2015-02-16",743
"2015-02-17",736
"2015-02-23",742
"2015-02-24",738
"2015-02-25",747
"2015-02-26",747
"2015-02-27",758
"2015-03-02",747
"2015-03-03",757
"2015-03-04",758
"2015-03-05",765
"2015-03-06",762
"2015-03-09",768
"2015-03-10",764
"2015-03-11",758
"2015-03-12",759
"2015-03-13",762
"2015-03-16",760
"2015-03-17",742
"2015-03-18",750
"2015-03-19",750
"2015-03-20",750
"2015-03-23",745
"2015-03-24",741
"2015-03-25",745
"2015-03-26",752
"2015-03-27",757
"2015-03-30",760
"2015-03-31",754
"2015-04-01",757
"2015-04-02",769
"2015-04-03",763
"2015-04-06",776
"2015-04-07",772
"2015-04-08",772
"2015-04-09",772
"2015-04-10",773
"2015-04-13",775
"2015-04-14",777
"2015-04-15",787
"2015-04-16",789
"2015-04-17",790
"2015-04-20",785
"2015-04-21",802
"2015-04-22",797
"2015-04-23",791
"2015-04-24",805
"2015-04-27",800
"2015-04-28",804
"2015-04-29",797
"2015-04-30",791
"2015-05-04",792
"2015-05-06",781
"2015-05-07",788
"2015-05-08",790
"2015-05-11",788
"2015-05-12",780
"2015-05-13",785
"2015-05-14",786
"2015-05-15",790
"2015-05-18",771
"2015-05-19",771
"2015-05-20",767
"2015-05-21",767
"2015-05-22",767
"2015-05-26",771
"2015-05-27",762
"2015-05-28",766
"2015-05-29",764
"2015-06-01",777
"2015-06-02",765
"2015-06-03",758
"2015-06-04",759
"2015-06-05",760
"2015-06-08",749
"2015-06-09",760
"2015-06-10",757
"2015-06-11",755
"2015-06-12",761
"2015-06-15",765
"2015-06-16",765
"2015-06-17",786
"2015-06-18",775
"2015-06-19",777
"2015-06-22",778
"2015-06-23",773
"2015-06-24",770
"2015-06-25",770
"2015-06-26",761
"2015-06-29",767
"2015-06-30",773
"2015-07-01",760
"2015-07-02",766
"2015-07-03",764
"2015-07-06",763
"2015-07-07",772
"2015-07-08",785
"2015-07-09",777
"2015-07-10",770
"2015-07-13",770
"2015-07-14",760
"2015-07-15",767
"2015-07-16",760
"2015-07-17",766
"2015-07-20",760
"2015-07-21",765
"2015-07-22",759
"2015-07-23",761
"2015-07-24",746
"2015-07-27",749
"2015-07-28",740
"2015-07-29",765
"2015-07-30",747
"2015-07-31",747
"2015-08-03",752
"2015-08-04",750
"2015-08-05",742
"2015-08-06",749
"2015-08-07",749
"2015-08-10",749
"2015-08-11",749
"2015-08-12",742
"2015-08-13",749
"2015-08-17",736
"2015-08-18",759
"2015-08-19",742
"2015-08-20",740
"2015-08-21",739
"2015-08-24",719
"2015-08-25",737
"2015-08-26",744
"2015-08-27",750
"2015-08-28",750
"2015-08-31",749
"2015-09-01",746
"2015-09-02",740
"2015-09-03",731
"2015-09-04",731
"2015-09-07",730
"2015-09-08",730
"2015-09-09",732
"2015-09-10",741
"2015-09-11",748
"2015-09-14",758
"2015-09-15",754
"2015-09-16",750
"2015-09-17",747
"2015-09-18",762
"2015-09-21",760
"2015-09-22",757
"2015-09-23",763
"2015-09-24",761
"2015-09-25",760
"2015-09-30",740
"2015-10-01",750
"2015-10-02",750
"2015-10-05",758
"2015-10-06",765
"2015-10-07",764
"2015-10-08",762
"2015-10-12",772
"2015-10-13",765
"2015-10-14",760
"2015-10-15",797
"2015-10-16",761
"2015-10-19",760
"2015-10-20",767
"2015-10-21",760
"2015-10-22",760
"2015-10-23",759
"2015-10-26",760
"2015-10-27",765
"2015-10-28",759
"2015-10-29",760
"2015-10-30",760
"2015-11-02",759
"2015-11-03",760
"2015-11-04",759
"2015-11-05",768
"2015-11-06",760
"2015-11-09",764
"2015-11-10",756
"2015-11-11",760
"2015-11-12",759
"2015-11-13",750
"2015-11-16",741
"2015-11-17",747
"2015-11-18",743
"2015-11-19",752
"2015-11-20",754
"2015-11-23",749
"2015-11-24",735
"2015-11-25",754
"2015-11-26",756
"2015-11-27",752
"2015-11-30",758
"2015-12-01",755
"2015-12-02",755
"2015-12-03",755
"2015-12-04",753
"2015-12-07",751
"2015-12-08",750
"2015-12-09",747
"2015-12-10",745
"2015-12-11",760
"2015-12-14",750
"2015-12-15",734
"2015-12-16",744
"2015-12-17",745
"2015-12-18",750
"2015-12-21",746
"2015-12-22",749
"2015-12-23",749
"2015-12-24",755
"2015-12-28",755
"2015-12-29",748
"2015-12-30",745
"2016-01-04",725
"2016-01-05",726
"2016-01-06",737
"2016-01-07",738
"2016-01-08",730
"2016-01-11",738
"2016-01-12",737
"2016-01-13",724
"2016-01-14",716
"2016-01-15",725
"2016-01-18",722
"2016-01-19",717
"2016-01-20",715
"2016-01-21",710
"2016-01-22",710
"2016-01-25",713
"2016-01-26",713
"2016-01-27",711
"2016-01-28",711
"2016-01-29",711
"2016-02-01",711
"2016-02-02",711
"2016-02-03",703
