"","Price"
"2013-03-11",10600
"2013-03-12",11050
"2013-03-13",11050
"2013-03-14",10750
"2013-03-15",11250
"2013-03-18",10750
"2013-03-19",11150
"2013-03-20",10750
"2013-03-21",10650
"2013-03-22",10600
"2013-03-25",10600
"2013-03-26",10450
"2013-03-27",10200
"2013-03-28",10400
"2013-03-29",10700
"2013-04-01",10400
"2013-04-02",10250
"2013-04-03",10000
"2013-04-04",10200
"2013-04-05",10300
"2013-04-08",9900
"2013-04-09",9710
"2013-04-10",9900
"2013-04-11",10100
"2013-04-12",9960
"2013-04-15",10100
"2013-04-16",10000
"2013-04-17",10500
"2013-04-18",10400
"2013-04-19",10350
"2013-04-22",10350
"2013-04-23",10500
"2013-04-24",10800
"2013-04-25",10850
"2013-04-26",10600
"2013-04-29",10900
"2013-04-30",10750
"2013-05-02",10650
"2013-05-03",10800
"2013-05-06",10550
"2013-05-07",10500
"2013-05-08",10600
"2013-05-09",10550
"2013-05-10",10150
"2013-05-13",10050
"2013-05-14",10000
"2013-05-15",9990
"2013-05-16",9900
"2013-05-20",9750
"2013-05-21",9820
"2013-05-22",10000
"2013-05-23",9850
"2013-05-24",9900
"2013-05-27",9960
"2013-05-28",10050
"2013-05-29",9980
"2013-05-30",9770
"2013-05-31",9770
"2013-06-03",9700
"2013-06-04",9590
"2013-06-05",9680
"2013-06-07",9330
"2013-06-10",9710
"2013-06-11",9620
"2013-06-12",9720
"2013-06-13",9670
"2013-06-14",9650
"2013-06-17",9700
"2013-06-18",9810
"2013-06-19",10150
"2013-06-20",9970
"2013-06-21",10100
"2013-06-24",10100
"2013-06-25",9030
"2013-06-26",8920
"2013-06-27",9500
"2013-06-28",9700
"2013-07-01",10050
"2013-07-02",10300
"2013-07-03",10050
"2013-07-04",10000
"2013-07-05",10400
"2013-07-08",10200
"2013-07-09",10850
"2013-07-10",10950
"2013-07-11",11050
"2013-07-12",11600
"2013-07-15",11400
"2013-07-16",11700
"2013-07-17",11700
"2013-07-18",11600
"2013-07-19",11600
"2013-07-22",11300
"2013-07-23",11450
"2013-07-24",11350
"2013-07-25",11100
"2013-07-26",10950
"2013-07-29",10850
"2013-07-30",11150
"2013-07-31",11100
"2013-08-01",11100
"2013-08-02",11450
"2013-08-05",11350
"2013-08-06",11300
"2013-08-07",11200
"2013-08-08",11200
"2013-08-09",11200
"2013-08-12",11000
"2013-08-13",11400
"2013-08-14",11300
"2013-08-16",12350
"2013-08-19",12300
"2013-08-20",11800
"2013-08-21",11700
"2013-08-22",11400
"2013-08-23",11550
"2013-08-26",11900
"2013-08-27",11850
"2013-08-28",11600
"2013-08-29",11700
"2013-08-30",11550
"2013-09-02",11700
"2013-09-03",11500
"2013-09-04",11750
"2013-09-05",11900
"2013-09-06",11900
"2013-09-09",11500
"2013-09-10",11600
"2013-09-11",11700
"2013-09-12",11650
"2013-09-13",11300
"2013-09-16",11300
"2013-09-17",11350
"2013-09-23",11300
"2013-09-24",11100
"2013-09-25",11150
"2013-09-26",10900
"2013-09-27",11100
"2013-09-30",11050
"2013-10-01",11050
"2013-10-02",11000
"2013-10-04",10800
"2013-10-07",10600
"2013-10-08",10300
"2013-10-10",11050
"2013-10-11",11100
"2013-10-14",11000
"2013-10-15",10550
"2013-10-16",10300
"2013-10-17",10350
"2013-10-18",10550
"2013-10-21",10800
"2013-10-22",10850
"2013-10-23",10700
"2013-10-24",11000
"2013-10-25",11250
"2013-10-28",11300
"2013-10-29",11050
"2013-10-30",11100
"2013-10-31",11100
"2013-11-01",11150
"2013-11-04",11150
"2013-11-05",11200
"2013-11-06",11100
"2013-11-07",10850
"2013-11-08",10800
"2013-11-11",10500
"2013-11-12",10700
"2013-11-13",10600
"2013-11-14",10650
"2013-11-15",10800
"2013-11-18",11100
"2013-11-19",10900
"2013-11-20",10650
"2013-11-21",10700
"2013-11-22",10900
"2013-11-25",11050
"2013-11-26",11050
"2013-11-27",10800
"2013-11-28",10750
"2013-11-29",10650
"2013-12-02",10700
"2013-12-03",10700
"2013-12-04",10700
"2013-12-05",10850
"2013-12-06",9950
"2013-12-09",9820
"2013-12-10",9600
"2013-12-11",9520
"2013-12-12",9410
"2013-12-13",9510
"2013-12-16",9330
"2013-12-17",9260
"2013-12-18",9150
"2013-12-19",9270
"2013-12-20",9280
"2013-12-23",9260
"2013-12-24",9400
"2013-12-26",9420
"2013-12-27",9400
"2013-12-30",9500
"2014-01-02",9370
"2014-01-03",9280
"2014-01-06",9100
"2014-01-07",9200
"2014-01-08",9150
"2014-01-09",9150
"2014-01-10",9230
"2014-01-13",9120
"2014-01-14",9480
"2014-01-15",9580
"2014-01-16",9830
"2014-01-17",9980
"2014-01-20",9900
"2014-01-21",9690
"2014-01-22",9630
"2014-01-23",9680
"2014-01-24",9600
"2014-01-27",9360
"2014-01-28",9360
"2014-01-29",9460
"2014-02-03",9440
"2014-02-04",9480
"2014-02-05",9520
"2014-02-06",9510
"2014-02-07",9870
"2014-02-10",9870
"2014-02-11",9930
"2014-02-12",9930
"2014-02-13",9920
"2014-02-14",10000
"2014-02-17",9970
"2014-02-18",10050
"2014-02-19",10250
"2014-02-20",10300
"2014-02-21",10750
"2014-02-24",11150
"2014-02-25",10950
"2014-02-26",11100
"2014-02-27",10950
"2014-02-28",11300
"2014-03-03",11200
"2014-03-04",11200
"2014-03-05",11100
"2014-03-06",11200
"2014-03-07",11150
"2014-03-10",10950
"2014-03-11",11300
"2014-03-12",11300
"2014-03-13",11450
"2014-03-14",11300
"2014-03-17",11350
"2014-03-18",11450
"2014-03-19",11300
"2014-03-20",11300
"2014-03-21",11700
"2014-03-24",11400
"2014-03-25",11000
"2014-03-26",11100
"2014-03-27",10800
"2014-03-28",10600
"2014-03-31",10550
"2014-04-01",10900
"2014-04-02",10950
"2014-04-03",10800
"2014-04-04",10550
"2014-04-07",10350
"2014-04-08",10350
"2014-04-09",10300
"2014-04-10",10300
"2014-04-11",10400
"2014-04-14",10550
"2014-04-15",10600
"2014-04-16",10350
"2014-04-17",10500
"2014-04-18",10400
"2014-04-21",10350
"2014-04-22",10650
"2014-04-23",10450
"2014-04-24",10300
"2014-04-25",10250
"2014-04-28",10150
"2014-04-29",10050
"2014-04-30",10000
"2014-05-02",10000
"2014-05-07",10050
"2014-05-08",10050
"2014-05-09",10000
"2014-05-12",10000
"2014-05-13",10050
"2014-05-14",10000
"2014-05-15",10150
"2014-05-16",10000
"2014-05-19",10000
"2014-05-20",9990
"2014-05-21",9980
"2014-05-22",9980
"2014-05-23",10000
"2014-05-26",9990
"2014-05-27",9750
"2014-05-28",9560
"2014-05-29",9570
"2014-05-30",9480
"2014-06-02",9320
"2014-06-03",9300
"2014-06-05",9480
"2014-06-09",9610
"2014-06-10",9570
"2014-06-11",9600
"2014-06-12",9590
"2014-06-13",9580
"2014-06-16",9560
"2014-06-17",9550
"2014-06-18",9480
"2014-06-19",9580
"2014-06-20",9590
"2014-06-23",9580
"2014-06-24",9530
"2014-06-25",9500
"2014-06-26",9490
"2014-06-27",9490
"2014-06-30",9410
"2014-07-01",9490
"2014-07-02",9520
"2014-07-03",9500
"2014-07-04",9470
"2014-07-07",9420
"2014-07-08",9350
"2014-07-09",9270
"2014-07-10",9230
"2014-07-11",9330
"2014-07-14",9400
"2014-07-15",9580
"2014-07-16",9470
"2014-07-17",9440
"2014-07-18",9350
"2014-07-21",9360
"2014-07-22",9410
"2014-07-23",9390
"2014-07-24",9310
"2014-07-25",9320
"2014-07-28",9220
"2014-07-29",9000
"2014-07-30",8880
"2014-07-31",8700
"2014-08-01",8790
"2014-08-04",8900
"2014-08-05",8980
"2014-08-06",8930
"2014-08-07",8900
"2014-08-08",8890
"2014-08-11",9080
"2014-08-12",9090
"2014-08-13",9090
"2014-08-14",9010
"2014-08-18",9060
"2014-08-19",9050
"2014-08-20",9060
"2014-08-21",9080
"2014-08-22",9040
"2014-08-25",9070
"2014-08-26",9070
"2014-08-27",9020
"2014-08-28",9030
"2014-08-29",9050
"2014-09-01",9110
"2014-09-02",9080
"2014-09-03",9060
"2014-09-04",9050
"2014-09-05",9130
"2014-09-11",9080
"2014-09-12",9120
"2014-09-15",9210
"2014-09-16",9180
"2014-09-17",9250
"2014-09-18",9120
"2014-09-19",9200
"2014-09-22",9220
"2014-09-23",9230
"2014-09-24",9210
"2014-09-25",9220
"2014-09-26",9240
"2014-09-29",9220
"2014-09-30",9250
"2014-10-01",9240
"2014-10-02",9240
"2014-10-06",9250
"2014-10-07",9240
"2014-10-08",9190
"2014-10-10",9160
"2014-10-13",8990
"2014-10-14",8850
"2014-10-15",8830
"2014-10-16",8610
"2014-10-17",8600
"2014-10-20",8700
"2014-10-21",8700
"2014-10-22",8960
"2014-10-23",8790
"2014-10-24",8800
"2014-10-27",8860
"2014-10-28",8930
"2014-10-29",8890
"2014-10-30",8930
"2014-10-31",8900
"2014-11-03",8900
"2014-11-04",8770
"2014-11-05",8650
"2014-11-06",8660
"2014-11-07",8740
"2014-11-10",9070
"2014-11-11",9460
"2014-11-12",9470
"2014-11-13",9400
"2014-11-14",9300
"2014-11-17",9290
"2014-11-18",9190
"2014-11-19",9180
"2014-11-20",9140
"2014-11-21",9160
"2014-11-24",9160
