"","Price"
"2013-03-11",1195
"2013-03-12",1207
"2013-03-13",1191
"2013-03-14",1235
"2013-03-15",1243
"2013-03-18",1199
"2013-03-19",1164
"2013-03-20",1061
"2013-03-21",1089
"2013-03-22",1081
"2013-03-25",1061
"2013-03-26",1101
"2013-03-27",1045
"2013-03-28",1045
"2013-03-29",1042
"2013-04-01",1065
"2013-04-02",1065
"2013-04-03",1085
"2013-04-04",1026
"2013-04-05",986
"2013-04-08",990
"2013-04-09",947
"2013-04-10",955
"2013-04-11",978
"2013-04-12",994
"2013-04-15",970
"2013-04-16",923
"2013-04-17",923
"2013-04-18",907
"2013-04-19",947
"2013-04-22",931
"2013-04-23",915
"2013-04-24",927
"2013-04-25",943
"2013-04-26",923
"2013-04-29",789
"2013-04-30",817
"2013-05-02",821
"2013-05-03",836
"2013-05-06",848
"2013-05-07",836
"2013-05-08",959
"2013-05-09",915
"2013-05-10",860
"2013-05-13",840
"2013-05-14",844
"2013-05-15",856
"2013-05-16",852
"2013-05-20",868
"2013-05-21",864
"2013-05-22",852
"2013-05-23",852
"2013-05-24",852
"2013-05-27",872
"2013-05-28",884
"2013-05-29",884
"2013-05-30",876
"2013-05-31",860
"2013-06-03",844
"2013-06-04",821
"2013-06-05",825
"2013-06-07",789
"2013-06-10",746
"2013-06-11",760
"2013-06-12",751
"2013-06-13",748
"2013-06-14",750
"2013-06-17",748
"2013-06-18",749
"2013-06-19",748
"2013-06-20",736
"2013-06-21",714
"2013-06-24",711
"2013-06-25",609
"2013-06-26",667
"2013-06-27",690
"2013-06-28",694
"2013-07-01",678
"2013-07-02",653
"2013-07-03",634
"2013-07-04",641
"2013-07-05",647
"2013-07-08",636
"2013-07-09",650
"2013-07-10",643
"2013-07-11",653
"2013-07-12",653
"2013-07-15",640
"2013-07-16",705
"2013-07-17",785
"2013-07-18",789
"2013-07-19",797
"2013-07-22",880
"2013-07-23",876
"2013-07-24",848
"2013-07-25",884
"2013-07-26",868
"2013-07-29",848
"2013-07-30",821
"2013-07-31",860
"2013-08-01",986
"2013-08-02",1132
"2013-08-05",1302
"2013-08-06",1235
"2013-08-07",1239
"2013-08-08",1160
"2013-08-09",1101
"2013-08-12",1105
"2013-08-13",1089
"2013-08-14",1042
"2013-08-16",1034
"2013-08-19",1018
"2013-08-20",970
"2013-08-21",935
"2013-08-22",927
"2013-08-23",1065
"2013-08-26",1002
"2013-08-27",963
"2013-08-28",896
"2013-08-29",978
"2013-08-30",888
"2013-09-02",935
"2013-09-03",951
"2013-09-04",931
"2013-09-05",927
"2013-09-06",927
"2013-09-09",931
"2013-09-10",927
"2013-09-11",951
"2013-09-12",1034
"2013-09-13",1010
"2013-09-16",963
"2013-09-17",982
"2013-09-23",931
"2013-09-24",919
"2013-09-25",931
"2013-09-26",923
"2013-09-27",963
"2013-09-30",967
"2013-10-01",927
"2013-10-02",927
"2013-10-04",899
"2013-10-07",899
"2013-10-08",880
"2013-10-10",888
"2013-10-11",896
"2013-10-14",884
"2013-10-15",880
"2013-10-16",884
"2013-10-17",868
"2013-10-18",844
"2013-10-21",852
"2013-10-22",860
"2013-10-23",832
"2013-10-24",832
"2013-10-25",828
"2013-10-28",821
"2013-10-29",852
"2013-10-30",864
"2013-10-31",836
"2013-11-01",832
"2013-11-04",828
"2013-11-05",828
"2013-11-06",821
"2013-11-07",785
"2013-11-08",764
"2013-11-11",754
"2013-11-12",754
"2013-11-13",753
"2013-11-14",752
"2013-11-15",753
"2013-11-18",743
"2013-11-19",736
"2013-11-20",760
"2013-11-21",750
"2013-11-22",732
"2013-11-25",734
"2013-11-26",733
"2013-11-27",740
"2013-11-28",739
"2013-11-29",735
"2013-12-02",726
"2013-12-03",709
"2013-12-04",687
"2013-12-05",693
"2013-12-06",694
"2013-12-09",675
"2013-12-10",672
"2013-12-11",674
"2013-12-12",673
"2013-12-13",718
"2013-12-16",703
"2013-12-17",679
"2013-12-18",696
"2013-12-19",707
"2013-12-20",710
"2013-12-23",700
"2013-12-24",701
"2013-12-26",694
"2013-12-27",702
"2013-12-30",703
"2014-01-02",694
"2014-01-03",717
"2014-01-06",706
"2014-01-07",706
"2014-01-08",702
"2014-01-09",699
"2014-01-10",701
"2014-01-13",717
"2014-01-14",710
"2014-01-15",730
"2014-01-16",767
"2014-01-17",749
"2014-01-20",738
"2014-01-21",738
"2014-01-22",754
"2014-01-23",785
"2014-01-24",760
"2014-01-27",756
"2014-01-28",750
"2014-01-29",739
"2014-02-03",742
"2014-02-04",713
"2014-02-05",711
"2014-02-06",710
"2014-02-07",712
"2014-02-10",700
"2014-02-11",700
"2014-02-12",698
"2014-02-13",703
"2014-02-14",714
"2014-02-17",716
"2014-02-18",722
"2014-02-19",734
"2014-02-20",726
"2014-02-21",731
"2014-02-24",718
"2014-02-25",716
"2014-02-26",716
"2014-02-27",724
"2014-02-28",724
"2014-03-03",721
"2014-03-04",725
"2014-03-05",718
"2014-03-06",716
"2014-03-07",716
"2014-03-10",712
"2014-03-11",710
"2014-03-12",708
"2014-03-13",706
"2014-03-14",699
"2014-03-17",696
"2014-03-18",694
"2014-03-19",694
"2014-03-20",678
"2014-03-21",697
"2014-03-24",691
"2014-03-25",694
"2014-03-26",704
"2014-03-27",701
"2014-03-28",701
"2014-03-31",706
"2014-04-01",721
"2014-04-02",733
"2014-04-03",734
"2014-04-04",729
"2014-04-07",728
"2014-04-08",719
"2014-04-09",825
"2014-04-10",947
"2014-04-11",951
"2014-04-14",955
"2014-04-15",955
"2014-04-16",919
"2014-04-17",927
"2014-04-18",947
"2014-04-21",856
"2014-04-22",876
"2014-04-23",852
"2014-04-24",876
"2014-04-25",844
"2014-04-28",836
"2014-04-29",821
"2014-04-30",840
"2014-05-02",872
"2014-05-07",856
"2014-05-08",844
"2014-05-09",860
"2014-05-12",892
"2014-05-13",892
"2014-05-14",884
"2014-05-15",892
"2014-05-16",892
"2014-05-19",884
"2014-05-20",856
"2014-05-21",888
"2014-05-22",896
"2014-05-23",896
"2014-05-26",884
"2014-05-27",848
"2014-05-28",828
"2014-05-29",832
"2014-05-30",813
"2014-06-02",763
"2014-06-03",781
"2014-06-05",836
"2014-06-09",778
"2014-06-10",786
"2014-06-11",785
"2014-06-12",787
"2014-06-13",793
"2014-06-16",789
"2014-06-17",788
"2014-06-18",786
"2014-06-19",793
"2014-06-20",797
"2014-06-23",787
"2014-06-24",809
"2014-06-25",801
"2014-06-26",805
"2014-06-27",813
"2014-06-30",828
"2014-07-01",832
"2014-07-02",836
"2014-07-03",860
"2014-07-04",852
"2014-07-07",848
"2014-07-08",828
"2014-07-09",828
"2014-07-10",828
"2014-07-11",813
"2014-07-14",848
"2014-07-15",848
"2014-07-16",836
"2014-07-17",844
"2014-07-18",844
"2014-07-21",852
"2014-07-22",884
"2014-07-23",911
"2014-07-24",884
"2014-07-25",868
"2014-07-28",856
"2014-07-29",821
"2014-07-30",821
"2014-07-31",789
"2014-08-01",801
"2014-08-04",817
"2014-08-05",825
"2014-08-06",813
"2014-08-07",821
"2014-08-08",848
"2014-08-11",915
"2014-08-12",923
"2014-08-13",911
"2014-08-14",911
"2014-08-18",876
"2014-08-19",915
"2014-08-20",907
"2014-08-21",899
"2014-08-22",892
"2014-08-25",892
"2014-08-26",899
"2014-08-27",884
"2014-08-28",911
"2014-08-29",911
"2014-09-01",892
"2014-09-02",903
"2014-09-03",955
"2014-09-04",978
"2014-09-05",967
"2014-09-11",967
"2014-09-12",923
"2014-09-15",911
"2014-09-16",943
"2014-09-17",935
"2014-09-18",931
"2014-09-19",955
"2014-09-22",947
"2014-09-23",927
"2014-09-24",943
"2014-09-25",939
"2014-09-26",943
"2014-09-29",915
"2014-09-30",923
"2014-10-01",915
"2014-10-02",963
"2014-10-06",943
"2014-10-07",990
"2014-10-08",978
"2014-10-10",1124
"2014-10-13",1081
"2014-10-14",1010
"2014-10-15",1014
"2014-10-16",1085
"2014-10-17",1085
"2014-10-20",1184
"2014-10-21",1255
"2014-10-22",1294
"2014-10-23",1255
"2014-10-24",1243
"2014-10-27",1231
"2014-10-28",1262
"2014-10-29",1266
"2014-10-30",1255
"2014-10-31",1227
"2014-11-03",1270
"2014-11-04",1199
"2014-11-05",1223
"2014-11-06",1207
"2014-11-07",1286
"2014-11-10",1318
"2014-11-11",1337
"2014-11-12",1397
"2014-11-13",1389
"2014-11-14",1310
"2014-11-17",1401
"2014-11-18",1401
"2014-11-19",1369
"2014-11-20",1381
"2014-11-21",1329
"2014-11-24",1329
"2014-11-25",1401
"2014-11-26",1377
"2014-11-27",1369
"2014-11-28",1306
"2014-12-01",1349
"2014-12-02",1389
"2014-12-03",1381
"2014-12-04",1337
"2014-12-05",1341
"2014-12-08",1258
"2014-12-09",1089
"2014-12-10",1116
"2014-12-11",1120
"2014-12-12",1077
"2014-12-15",1105
"2014-12-16",1128
"2014-12-17",1034
"2014-12-18",896
"2014-12-19",899
"2014-12-22",868
"2014-12-23",884
"2014-12-24",884
"2014-12-26",872
"2014-12-29",876
"2014-12-30",876
"2015-01-02",880
"2015-01-05",884
"2015-01-06",821
"2015-01-07",832
"2015-01-08",860
"2015-01-09",986
"2015-01-12",1042
"2015-01-13",982
"2015-01-14",990
"2015-01-15",978
"2015-01-16",978
"2015-01-19",990
"2015-01-20",994
"2015-01-21",994
"2015-01-22",994
"2015-01-23",974
"2015-01-26",967
"2015-01-27",963
"2015-01-28",955
"2015-01-29",970
"2015-01-30",986
"2015-02-02",998
"2015-02-03",1061
"2015-02-04",1073
"2015-02-05",1045
"2015-02-06",1049
"2015-02-09",1026
"2015-02-10",1014
"2015-02-11",1034
"2015-02-12",1014
"2015-02-13",1038
"2015-02-16",1042
"2015-02-17",1053
"2015-02-23",1042
"2015-02-24",1065
"2015-02-25",1077
"2015-02-26",1073
"2015-02-27",1077
"2015-03-02",1077
"2015-03-03",1073
"2015-03-04",1057
"2015-03-05",1034
"2015-03-06",1061
"2015-03-09",1034
"2015-03-10",998
"2015-03-11",990
"2015-03-12",1006
"2015-03-13",1010
"2015-03-16",1014
"2015-03-17",1014
"2015-03-18",1014
"2015-03-19",1006
"2015-03-20",982
"2015-03-23",1002
"2015-03-24",1085
"2015-03-25",1097
"2015-03-26",1089
"2015-03-27",1120
"2015-03-30",1160
"2015-03-31",1199
"2015-04-01",1180
"2015-04-02",1152
"2015-04-03",1191
"2015-04-06",1215
"2015-04-07",1251
"2015-04-08",1243
"2015-04-09",1255
"2015-04-10",1440
"2015-04-13",1373
"2015-04-14",1373
"2015-04-15",1369
"2015-04-16",1341
"2015-04-17",1326
"2015-04-20",1329
"2015-04-21",1333
"2015-04-22",1365
"2015-04-23",1320
"2015-04-24",1270
"2015-04-27",1270
"2015-04-28",1270
"2015-04-29",1290
"2015-04-30",1260
"2015-05-04",1240
"2015-05-06",1165
"2015-05-07",1210
"2015-05-08",1200
"2015-05-11",1185
"2015-05-12",1230
"2015-05-13",1375
"2015-05-14",1320
"2015-05-15",1330
"2015-05-18",1510
"2015-05-19",1500
"2015-05-20",1415
"2015-05-21",1315
"2015-05-22",1310
"2015-05-26",1285
"2015-05-27",1265
"2015-05-28",1255
"2015-05-29",1285
"2015-06-01",1270
"2015-06-02",1195
"2015-06-03",1185
"2015-06-04",1170
"2015-06-05",1175
"2015-06-08",1180
"2015-06-09",1220
"2015-06-10",1220
"2015-06-11",1225
"2015-06-12",1205
"2015-06-15",1195
"2015-06-16",1190
"2015-06-17",1115
"2015-06-18",1105
"2015-06-19",1115
"2015-06-22",1115
"2015-06-23",1125
"2015-06-24",1140
"2015-06-25",1150
"2015-06-26",1210
"2015-06-29",1225
"2015-06-30",1240
"2015-07-01",1260
"2015-07-02",1230
"2015-07-03",1235
"2015-07-06",1210
"2015-07-07",1180
"2015-07-08",1215
"2015-07-09",1260
"2015-07-10",1270
"2015-07-13",1265
"2015-07-14",1300
"2015-07-15",1225
"2015-07-16",1200
"2015-07-17",1245
"2015-07-20",1295
"2015-07-21",1305
"2015-07-22",1325
"2015-07-23",1275
"2015-07-24",1255
"2015-07-27",1220
"2015-07-28",1155
"2015-07-29",1145
"2015-07-30",1190
"2015-07-31",1155
"2015-08-03",1165
"2015-08-04",1170
"2015-08-05",1200
"2015-08-06",1185
"2015-08-07",1235
"2015-08-10",1210
"2015-08-11",1160
"2015-08-12",1140
"2015-08-13",1140
"2015-08-17",1115
"2015-08-18",1050
"2015-08-19",980
"2015-08-20",949
"2015-08-21",875
"2015-08-24",862
"2015-08-25",906
"2015-08-26",945
"2015-08-27",947
"2015-08-28",976
"2015-08-31",972
"2015-09-01",986
"2015-09-02",1050
"2015-09-03",1035
"2015-09-04",1010
"2015-09-07",1035
"2015-09-08",1010
"2015-09-09",1035
"2015-09-10",1035
"2015-09-11",1070
"2015-09-14",1050
"2015-09-15",1050
"2015-09-16",1020
"2015-09-17",1030
"2015-09-18",1055
"2015-09-21",1070
"2015-09-22",1050
"2015-09-23",1075
"2015-09-24",1080
"2015-09-25",1060
"2015-09-30",1070
"2015-10-01",1065
"2015-10-02",1090
"2015-10-05",1125
"2015-10-06",1150
"2015-10-07",1195
"2015-10-08",1175
"2015-10-12",1170
"2015-10-13",1145
"2015-10-14",1140
"2015-10-15",1165
"2015-10-16",1180
"2015-10-19",1205
"2015-10-20",1190
"2015-10-21",1175
"2015-10-22",1175
"2015-10-23",1155
"2015-10-26",1150
"2015-10-27",1160
"2015-10-28",1150
"2015-10-29",1155
"2015-10-30",1105
"2015-11-02",1085
"2015-11-03",1085
"2015-11-04",1080
"2015-11-05",1100
"2015-11-06",1100
"2015-11-09",1050
"2015-11-10",1010
"2015-11-11",1015
"2015-11-12",1025
"2015-11-13",1005
"2015-11-16",980
"2015-11-17",994
"2015-11-18",1005
"2015-11-19",1045
"2015-11-20",1050
"2015-11-23",1045
"2015-11-24",1025
"2015-11-25",1035
"2015-11-26",1040
"2015-11-27",1040
"2015-11-30",1015
"2015-12-01",1025
"2015-12-02",999
"2015-12-03",1005
"2015-12-04",1020
"2015-12-07",1020
"2015-12-08",1025
"2015-12-09",1000
"2015-12-10",1015
"2015-12-11",990
"2015-12-14",938
"2015-12-15",938
"2015-12-16",992
"2015-12-17",996
"2015-12-18",1000
"2015-12-21",996
"2015-12-22",999
"2015-12-23",1000
"2015-12-24",997
"2015-12-28",999
"2015-12-29",1000
"2015-12-30",995
"2016-01-04",993
"2016-01-05",989
"2016-01-06",988
"2016-01-07",965
"2016-01-08",954
"2016-01-11",936
"2016-01-12",957
"2016-01-13",951
"2016-01-14",930
"2016-01-15",930
"2016-01-18",918
"2016-01-19",911
"2016-01-20",884
"2016-01-21",889
"2016-01-22",895
"2016-01-25",904
"2016-01-26",905
"2016-01-27",906
"2016-01-28",905
"2016-01-29",909
"2016-02-01",918
"2016-02-02",907
"2016-02-03",887
"2016-02-04",891
"2016-02-05",890
"2016-02-11",856
"2016-02-12",822
"2016-02-15",820
"2016-02-16",855
"2016-02-17",854
"2016-02-18",874
"2016-02-19",885
"2016-02-22",900
"2016-02-23",913
"2016-02-24",915
"2016-02-25",908
"2016-02-26",912
"2016-02-29",915
"2016-03-02",944
"2016-03-03",974
"2016-03-04",951
"2016-03-07",963
"2016-03-08",970
"2016-03-09",961
"2016-03-10",955
"2016-03-11",950
"2016-03-14",931
"2016-03-15",940
"2016-03-16",941
"2016-03-17",939
"2016-03-18",956
"2016-03-21",956
"2016-03-22",943
"2016-03-23",940
"2016-03-24",932
"2016-03-25",925
"2016-03-28",904
"2016-03-29",933
"2016-03-30",904
"2016-03-31",896
"2016-04-01",896
"2016-04-04",899
"2016-04-05",905
"2016-04-06",903
"2016-04-07",913
"2016-04-08",932
"2016-04-11",946
"2016-04-12",934
"2016-04-14",940
"2016-04-15",939
"2016-04-18",964
"2016-04-19",957
"2016-04-20",965
"2016-04-21",960
"2016-04-22",969
"2016-04-25",963
"2016-04-26",963
"2016-04-27",957
"2016-04-28",903
"2016-04-29",903
"2016-05-02",900
"2016-05-03",905
"2016-05-04",900
"2016-05-09",900
"2016-05-10",891
"2016-05-11",894
"2016-05-12",900
"2016-05-13",898
"2016-05-16",899
"2016-05-17",894
"2016-05-18",887
"2016-05-19",879
"2016-05-20",888
"2016-05-23",887
"2016-05-24",874
"2016-05-25",875
"2016-05-26",878
"2016-05-27",874
"2016-05-30",878
"2016-05-31",881
"2016-06-01",889
"2016-06-02",894
"2016-06-03",897
"2016-06-07",895
"2016-06-08",899
"2016-06-09",888
"2016-06-10",897
"2016-06-13",893
"2016-06-14",871
"2016-06-15",889
"2016-06-16",895
"2016-06-17",888
"2016-06-20",889
"2016-06-21",884
"2016-06-22",884
"2016-06-23",870
"2016-06-24",840
"2016-06-27",848
"2016-06-28",850
"2016-06-29",890
"2016-06-30",887
"2016-07-01",909
"2016-07-04",912
"2016-07-05",916
"2016-07-06",920
"2016-07-07",950
"2016-07-08",969
"2016-07-11",984
"2016-07-12",1005
"2016-07-13",1000
"2016-07-14",975
"2016-07-15",975
"2016-07-18",992
"2016-07-19",985
"2016-07-20",1015
"2016-07-21",1000
"2016-07-22",987
"2016-07-25",992
"2016-07-26",996
"2016-07-27",974
"2016-07-28",959
"2016-07-29",964
"2016-08-01",979
"2016-08-02",969
"2016-08-03",961
"2016-08-04",952
"2016-08-05",951
"2016-08-08",959
"2016-08-09",965
"2016-08-10",963
"2016-08-11",965
"2016-08-12",977
"2016-08-16",1270
"2016-08-17",1270
"2016-08-18",1230
"2016-08-19",1135
"2016-08-22",1115
"2016-08-23",1095
"2016-08-24",1080
"2016-08-25",1105
"2016-08-26",1065
"2016-08-29",1005
"2016-08-30",1035
"2016-08-31",997
"2016-09-01",1020
"2016-09-02",1015
"2016-09-05",998
"2016-09-06",1015
"2016-09-07",1010
"2016-09-08",994
"2016-09-09",980
"2016-09-12",962
"2016-09-13",1000
"2016-09-19",1010
"2016-09-20",1020
"2016-09-21",1015
"2016-09-22",1065
"2016-09-23",1050
"2016-09-26",1045
"2016-09-27",1085
"2016-09-28",1050
"2016-09-29",1055
"2016-09-30",1065
"2016-10-04",1105
"2016-10-05",1090
"2016-10-06",1090
"2016-10-07",1075
"2016-10-10",1095
"2016-10-11",1060
"2016-10-12",1095
"2016-10-13",1070
"2016-10-14",1090
"2016-10-17",1050
"2016-10-18",1030
"2016-10-19",1020
"2016-10-20",1000
"2016-10-21",1005
"2016-10-24",994
"2016-10-25",992
"2016-10-26",946
"2016-10-27",975
"2016-10-28",975
"2016-10-31",942
"2016-11-01",954
"2016-11-02",899
"2016-11-03",915
"2016-11-04",933
"2016-11-07",939
"2016-11-08",912
"2016-11-09",878
"2016-11-10",926
"2016-11-11",918
"2016-11-14",927
"2016-11-15",927
"2016-11-16",944
"2016-11-17",935
"2016-11-18",913
"2016-11-21",905
"2016-11-22",905
"2016-11-23",882
"2016-11-24",877
"2016-11-25",880
"2016-11-28",870
"2016-11-29",879
"2016-11-30",860
"2016-12-01",860
"2016-12-02",876
"2016-12-05",879
"2016-12-06",877
"2016-12-07",883
"2016-12-08",905
"2016-12-09",918
"2016-12-12",910
