"","Price"
"2013-03-11",15701
"2013-03-12",15701
"2013-03-13",15643
"2013-03-14",15776
"2013-03-15",15908
"2013-03-18",16341
"2013-03-19",16210
"2013-03-20",15908
"2013-03-21",15945
"2013-03-22",16475
"2013-03-25",18249
"2013-03-26",18549
"2013-03-27",17984
"2013-03-28",18249
"2013-03-29",18436
"2013-04-01",18078
"2013-04-02",18209
"2013-04-03",20852
"2013-04-04",21701
"2013-04-05",22268
"2013-04-08",20285
"2013-04-09",20475
"2013-04-10",20946
"2013-04-11",23493
"2013-04-12",23871
"2013-04-15",24248
"2013-04-16",24532
"2013-04-17",23777
"2013-04-18",23683
"2013-04-19",23400
"2013-04-22",23306
"2013-04-23",24438
"2013-04-24",24154
"2013-04-25",22739
"2013-04-26",22739
"2013-04-29",20759
"2013-04-30",21794
"2013-05-02",21417
"2013-05-03",21417
"2013-05-06",21230
"2013-05-07",20946
"2013-05-08",20852
"2013-05-09",20759
"2013-05-10",19624
"2013-05-13",20002
"2013-05-14",18966
"2013-05-15",18795
"2013-05-16",18342
"2013-05-20",18249
"2013-05-21",18870
"2013-05-22",18966
"2013-05-23",18417
"2013-05-24",17813
"2013-05-27",18171
"2013-05-28",18324
"2013-05-29",18059
"2013-05-30",17248
"2013-05-31",16606
"2013-06-03",17077
"2013-06-04",16681
"2013-06-05",16116
"2013-06-07",16229
"2013-06-10",16079
"2013-06-11",16001
"2013-06-12",17267
"2013-06-13",17513
"2013-06-14",16852
"2013-06-17",17002
"2013-06-18",17267
"2013-06-19",17417
"2013-06-20",16625
"2013-06-21",16001
"2013-06-24",15926
"2013-06-25",14209
"2013-06-26",15474
"2013-06-27",16135
"2013-06-28",16266
"2013-07-01",16341
"2013-07-02",16493
"2013-07-03",17192
"2013-07-04",17192
"2013-07-05",16700
"2013-07-08",15983
"2013-07-09",16360
"2013-07-10",15455
"2013-07-11",16039
"2013-07-12",17133
"2013-07-15",16718
"2013-07-16",17021
"2013-07-17",17173
"2013-07-18",17058
"2013-07-19",16871
"2013-07-22",17909
"2013-07-23",19814
"2013-07-24",18663
"2013-07-25",18361
"2013-07-26",18870
"2013-07-29",18511
"2013-07-30",18511
"2013-07-31",18682
"2013-08-01",18511
"2013-08-02",18663
"2013-08-05",18663
"2013-08-06",18645
"2013-08-07",18776
"2013-08-08",18870
"2013-08-09",18720
"2013-08-12",18153
"2013-08-13",17794
"2013-08-14",17663
"2013-08-16",17588
"2013-08-19",17550
"2013-08-20",17133
"2013-08-21",16606
"2013-08-22",16172
"2013-08-23",16625
"2013-08-26",16964
"2013-08-27",16796
"2013-08-28",16360
"2013-08-29",16606
"2013-08-30",16737
"2013-09-02",16908
"2013-09-03",17229
"2013-09-04",17532
"2013-09-05",17323
"2013-09-06",17154
"2013-09-09",17492
"2013-09-10",17473
"2013-09-11",17492
"2013-09-12",17492
"2013-09-13",17304
"2013-09-16",16814
"2013-09-17",16833
"2013-09-23",16512
"2013-09-24",16512
"2013-09-25",16418
"2013-09-26",16625
"2013-09-27",16871
"2013-09-30",16360
"2013-10-01",16247
"2013-10-02",16229
"2013-10-04",16493
"2013-10-07",16079
"2013-10-08",15851
"2013-10-10",15624
"2013-10-11",15247
"2013-10-14",14832
"2013-10-15",14663
"2013-10-16",14719
"2013-10-17",14511
"2013-10-18",14436
"2013-10-21",15097
"2013-10-22",15153
"2013-10-23",15022
"2013-10-24",14869
"2013-10-25",14851
"2013-10-28",15172
