"","Price"
"2021-08-17",25200
"2021-08-18",25350
"2021-08-19",24150
"2021-08-20",21825
"2021-08-23",20725
"2021-08-24",21775
"2021-08-25",25450
"2021-08-26",23400
"2021-08-27",22350
"2021-08-30",21450
"2021-08-31",22700
"2021-09-01",22850
"2021-09-02",22600
"2021-09-03",23000
"2021-09-06",21925
"2021-09-07",21925
"2021-09-08",21100
"2021-09-09",20000
"2021-09-10",19950
"2021-09-13",20125
"2021-09-14",20375
"2021-09-15",19950
"2021-09-16",19350
"2021-09-17",18350
"2021-09-23",17150
"2021-09-24",17175
"2021-09-27",16450
"2021-09-28",15825
"2021-09-29",16350
"2021-09-30",15775
"2021-10-01",16000
"2021-10-05",14850
"2021-10-06",14575
"2021-10-07",15000
"2021-10-08",14725
"2021-10-12",13875
"2021-10-13",14000
"2021-10-14",15400
"2021-10-15",16450
"2021-10-18",16100
"2021-10-19",16325
"2021-10-20",16500
"2021-10-21",16600
"2021-10-22",16250
"2021-10-25",15850
"2021-10-26",16250
"2021-10-27",16600
"2021-10-28",16150
"2021-10-29",16000
"2021-11-01",15800
"2021-11-02",16050
"2021-11-03",15750
"2021-11-04",15050
"2021-11-05",15450
"2021-11-08",15975
"2021-11-09",18000
"2021-11-10",16700
"2021-11-11",17250
"2021-11-12",18475
"2021-11-15",19775
"2021-11-16",22400
"2021-11-17",22850
"2021-11-18",22375
"2021-11-19",23175
"2021-11-22",23200
"2021-11-23",20600
"2021-11-24",21150
"2021-11-25",23575
"2021-11-26",21325
"2021-11-29",21400
"2021-11-30",21525
"2021-12-01",22900
"2021-12-02",22225
"2021-12-03",21850
"2021-12-06",21200
"2021-12-07",19850
"2021-12-08",20400
"2021-12-09",20750
"2021-12-10",20400
"2021-12-13",20950
"2021-12-14",20300
"2021-12-15",19800
"2021-12-16",20000
"2021-12-17",19700
"2021-12-20",19150
"2021-12-21",19150
"2021-12-22",18000
"2021-12-23",16950
"2021-12-24",16850
"2021-12-27",16450
"2021-12-28",16900
"2021-12-29",17950
"2021-12-30",18300
"2022-01-03",18500
"2022-01-04",19550
"2022-01-05",18850
"2022-01-06",18000
"2022-01-07",18400
"2022-01-10",17600
"2022-01-11",17250
"2022-01-12",17600
"2022-01-13",17050
"2022-01-14",17050
"2022-01-17",18250
"2022-01-18",17550
"2022-01-19",17800
"2022-01-20",17750
"2022-01-21",17650
"2022-01-24",16300
"2022-01-25",14900
"2022-01-26",14550
"2022-01-27",13650
"2022-01-28",14300
"2022-02-03",15050
"2022-02-04",15100
"2022-02-07",15400
"2022-02-08",15150
"2022-02-09",15150
"2022-02-10",14500
"2022-02-11",13800
"2022-02-14",13000
"2022-02-15",12250
"2022-02-16",13250
"2022-02-17",12450
"2022-02-18",12700
"2022-02-21",12900
"2022-02-22",12650
"2022-02-23",12800
"2022-02-24",12150
"2022-02-25",12200
"2022-02-28",12400
"2022-03-02",12650
"2022-03-03",13100
"2022-03-04",12900
"2022-03-07",12450
"2022-03-08",12650
"2022-03-10",12950
"2022-03-11",13250
"2022-03-14",13150
"2022-03-15",13950
"2022-03-16",13850
"2022-03-17",14350
"2022-03-18",14800
"2022-03-21",14350
"2022-03-22",14200
"2022-03-23",14150
"2022-03-24",14250
"2022-03-25",14200
"2022-03-28",14000
"2022-03-29",14150
"2022-03-30",14150
"2022-03-31",14050
"2022-04-01",13800
"2022-04-04",14000
"2022-04-05",14350
"2022-04-06",14100
"2022-04-07",13700
"2022-04-08",13450
"2022-04-11",13450
"2022-04-12",13000
"2022-04-13",13200
"2022-04-14",13000
"2022-04-15",13050
"2022-04-18",12800
"2022-04-19",12500
"2022-04-20",12550
"2022-04-21",12450
"2022-04-22",12500
"2022-04-25",11850
"2022-04-26",11900
"2022-04-27",11450
"2022-04-28",11350
"2022-04-29",11600
"2022-05-02",11650
"2022-05-03",11650
"2022-05-04",11400
"2022-05-06",11350
"2022-05-09",10900
"2022-05-10",10550
"2022-05-11",10300
"2022-05-12",9810
"2022-05-13",10450
"2022-05-16",10400
"2022-05-17",10350
"2022-05-18",10600
"2022-05-19",9880
"2022-05-20",10100
"2022-05-23",10550
"2022-05-24",10300
"2022-05-25",10650
"2022-05-26",10550
"2022-05-27",10350
"2022-05-30",10500
"2022-05-31",10450
"2022-06-02",10400
"2022-06-03",10600
"2022-06-07",10100
"2022-06-08",9960
"2022-06-09",9960
"2022-06-10",9830
"2022-06-13",9030
"2022-06-14",8780
"2022-06-15",8360
"2022-06-16",8640
"2022-06-17",8610
"2022-06-20",7950
"2022-06-21",8090
"2022-06-22",7610
"2022-06-23",6970
"2022-06-24",7460
"2022-06-27",7800
"2022-06-28",7730
"2022-06-29",7800
"2022-06-30",7640
"2022-07-01",7230
"2022-07-04",7090
"2022-07-05",7640
"2022-07-06",7750
"2022-07-07",8030
"2022-07-08",8180
"2022-07-11",8190
"2022-07-12",7860
"2022-07-13",7890
"2022-07-14",8020
"2022-07-15",7880
"2022-07-18",8010
"2022-07-19",8190
"2022-07-20",8250
"2022-07-21",8330
"2022-07-22",8170
"2022-07-25",8120
"2022-07-26",8080
"2022-07-27",8150
"2022-07-28",8160
"2022-07-29",8220
"2022-08-01",8290
"2022-08-02",8350
"2022-08-03",9060
"2022-08-04",9070
"2022-08-05",9040
"2022-08-08",8880
"2022-08-09",8830
"2022-08-10",8530
"2022-08-11",8600
"2022-08-12",8650
"2022-08-16",8870
"2022-08-17",8580
"2022-08-18",8480
"2022-08-19",8200
"2022-08-22",7900
"2022-08-23",7670
"2022-08-24",7710
"2022-08-25",7760
"2022-08-26",7710
"2022-08-29",7330
"2022-08-30",7470
"2022-08-31",8060
"2022-09-01",7740
"2022-09-02",7680
"2022-09-05",7370
"2022-09-06",7370
"2022-09-07",7100
"2022-09-08",7140
"2022-09-13",7350
"2022-09-14",7330
"2022-09-15",7310
"2022-09-16",7260
"2022-09-19",7020
"2022-09-20",7010
"2022-09-21",6820
"2022-09-22",6540
"2022-09-23",6380
"2022-09-26",5870
"2022-09-27",5790
"2022-09-28",5520
"2022-09-29",5570
"2022-09-30",5570
"2022-10-04",5800
"2022-10-05",5590
"2022-10-06",5970
"2022-10-07",5940
"2022-10-11",5590
"2022-10-12",5580
"2022-10-13",5380
"2022-10-14",5570
"2022-10-17",5670
"2022-10-18",5830
"2022-10-19",5790
"2022-10-20",5720
"2022-10-21",5520
"2022-10-24",5620
"2022-10-25",5750
"2022-10-26",5750
"2022-10-27",5870
"2022-10-28",5900
"2022-10-31",6030
"2022-11-01",5950
"2022-11-02",5900
"2022-11-03",5730
"2022-11-04",5680
"2022-11-07",5710
"2022-11-08",5960
"2022-11-09",6090
"2022-11-10",5990
"2022-11-11",6100
"2022-11-14",6200
"2022-11-15",6310
"2022-11-16",6230
"2022-11-17",6240
"2022-11-18",6220
"2022-11-21",6040
"2022-11-22",6000
"2022-11-23",6110
"2022-11-24",6320
"2022-11-25",6410
"2022-11-28",6210
"2022-11-29",6300
"2022-11-30",6300
"2022-12-01",6380
"2022-12-02",6440
"2022-12-05",6360
"2022-12-06",6270
"2022-12-07",6250
"2022-12-08",6230
"2022-12-09",6270
"2022-12-12",6180
"2022-12-13",6160
"2022-12-14",6330
"2022-12-15",6340
"2022-12-16",6300
"2022-12-19",6470
"2022-12-20",6370
"2022-12-21",6250
"2022-12-22",6240
"2022-12-23",6050
"2022-12-26",5910
"2022-12-27",5990
"2022-12-28",5920
"2022-12-29",5680
"2023-01-02",5510
"2023-01-03",5370
"2023-01-04",5490
"2023-01-05",5550
"2023-01-06",5510
"2023-01-09",5850
"2023-01-10",5860
"2023-01-11",5910
"2023-01-12",5950
"2023-01-13",6150
"2023-01-16",6380
"2023-01-17",6450
"2023-01-18",7520
"2023-01-19",7600
"2023-01-20",7480
"2023-01-25",8000
"2023-01-26",7600
"2023-01-27",7970
"2023-01-30",8310
"2023-01-31",8700
"2023-02-01",8020
"2023-02-02",7970
"2023-02-03",8010
"2023-02-06",7660
"2023-02-07",7990
"2023-02-08",8100
"2023-02-09",10530
"2023-02-10",9490
"2023-02-13",9460
"2023-02-14",9760
"2023-02-15",9100
"2023-02-16",9030
"2023-02-17",9020
"2023-02-20",9310
"2023-02-21",9350
"2023-02-22",8850
"2023-02-23",10170
"2023-02-24",12610
"2023-02-27",13860
"2023-02-28",14000
"2023-03-02",13250
"2023-03-03",12970
"2023-03-06",12720
"2023-03-07",12500
"2023-03-08",11830
"2023-03-09",11650
"2023-03-10",11170
