"","Price"
"2013-03-11",1923
"2013-03-12",1930
"2013-03-13",1938
"2013-03-14",1948
"2013-03-15",1950
"2013-03-18",1920
"2013-03-19",1950
"2013-03-20",1950
"2013-03-21",1950
"2013-03-22",1943
"2013-03-25",1953
"2013-03-26",2090
"2013-03-27",2035
"2013-03-28",2068
"2013-03-29",2068
"2013-04-01",2115
"2013-04-02",2050
"2013-04-03",2020
"2013-04-04",2003
"2013-04-05",1938
"2013-04-08",1903
"2013-04-09",1870
"2013-04-10",1898
"2013-04-11",1950
"2013-04-12",1928
"2013-04-15",1930
"2013-04-16",1898
"2013-04-17",1890
"2013-04-18",1885
"2013-04-19",1910
"2013-04-22",1920
"2013-04-23",1940
"2013-04-24",1965
"2013-04-25",1973
"2013-04-26",1975
"2013-04-29",1953
"2013-04-30",1968
"2013-05-02",1973
"2013-05-03",2025
"2013-05-06",2030
"2013-05-07",2015
"2013-05-08",2028
"2013-05-09",2028
"2013-05-10",2010
"2013-05-13",1995
"2013-05-14",1995
"2013-05-15",2000
"2013-05-16",2020
"2013-05-20",2020
"2013-05-21",2055
"2013-05-22",2053
"2013-05-23",2035
"2013-05-24",2038
"2013-05-27",2040
"2013-05-28",2075
"2013-05-29",2153
"2013-05-30",2203
"2013-05-31",2228
"2013-06-03",2165
"2013-06-04",2165
"2013-06-05",2140
"2013-06-07",2110
"2013-06-10",2190
"2013-06-11",2170
"2013-06-12",2140
"2013-06-13",2098
"2013-06-14",2103
"2013-06-17",2045
"2013-06-18",2065
"2013-06-19",2050
"2013-06-20",2023
"2013-06-21",2010
"2013-06-24",1998
"2013-06-25",1875
"2013-06-26",1918
"2013-06-27",2000
"2013-06-28",2000
"2013-07-01",2035
"2013-07-02",2005
"2013-07-03",2013
"2013-07-04",2008
"2013-07-05",2023
"2013-07-08",1990
"2013-07-09",1990
"2013-07-10",1985
"2013-07-11",2025
"2013-07-12",2033
"2013-07-15",2038
"2013-07-16",2030
"2013-07-17",2028
"2013-07-18",2013
"2013-07-19",2023
"2013-07-22",1998
"2013-07-23",2010
"2013-07-24",2010
"2013-07-25",1993
