"","Price"
"2013-03-11",4620
"2013-03-12",4650
"2013-03-13",4750
"2013-03-14",4750
"2013-03-15",4740
"2013-03-18",4705
"2013-03-19",4710
"2013-03-20",4630
"2013-03-21",4620
"2013-03-22",4490
"2013-03-25",4330
"2013-03-26",4365
"2013-03-27",4400
"2013-03-28",4385
"2013-03-29",4380
"2013-04-01",4410
"2013-04-02",5070
"2013-04-03",4850
"2013-04-04",4670
"2013-04-05",5180
"2013-04-08",4945
"2013-04-09",5060
"2013-04-10",5140
"2013-04-11",5230
"2013-04-12",5420
"2013-04-15",5470
"2013-04-16",5500
"2013-04-17",5550
"2013-04-18",5300
"2013-04-19",5200
"2013-04-22",5260
"2013-04-23",5270
"2013-04-24",5340
"2013-04-25",5160
"2013-04-26",5070
"2013-04-29",5060
"2013-04-30",4975
"2013-05-02",4830
"2013-05-03",4870
"2013-05-06",4885
"2013-05-07",4955
"2013-05-08",4960
"2013-05-09",4920
"2013-05-10",4890
"2013-05-13",4810
"2013-05-14",4700
"2013-05-15",4700
"2013-05-16",4925
"2013-05-20",4850
"2013-05-21",4890
"2013-05-22",4940
"2013-05-23",4845
"2013-05-24",4800
"2013-05-27",4840
"2013-05-28",4780
"2013-05-29",4810
"2013-05-30",4775
"2013-05-31",4745
"2013-06-03",4750
"2013-06-04",4720
"2013-06-05",4625
"2013-06-07",4575
"2013-06-10",4525
"2013-06-11",4600
"2013-06-12",4605
"2013-06-13",4575
"2013-06-14",4630
"2013-06-17",4655
"2013-06-18",4725
"2013-06-19",4975
"2013-06-20",5720
"2013-06-21",6570
"2013-06-24",6580
"2013-06-25",5930
"2013-06-26",5860
"2013-06-27",5930
"2013-06-28",5900
"2013-07-01",5780
"2013-07-02",5700
"2013-07-03",5860
"2013-07-04",5600
"2013-07-05",5560
"2013-07-08",5310
"2013-07-09",5270
"2013-07-10",5200
"2013-07-11",5290
"2013-07-12",5300
"2013-07-15",5340
"2013-07-16",5370
"2013-07-17",5330
"2013-07-18",5370
"2013-07-19",5370
"2013-07-22",5180
"2013-07-23",5190
"2013-07-24",5420
"2013-07-25",5360
"2013-07-26",6160
"2013-07-29",5800
"2013-07-30",5630
"2013-07-31",5420
"2013-08-01",5450
"2013-08-02",5650
"2013-08-05",5610
"2013-08-06",5800
"2013-08-07",5690
"2013-08-08",5440
"2013-08-09",5350
"2013-08-12",5350
"2013-08-13",5450
"2013-08-14",5460
"2013-08-16",5400
"2013-08-19",5490
"2013-08-20",5330
"2013-08-21",5270
"2013-08-22",5080
"2013-08-23",5190
"2013-08-26",5190
"2013-08-27",5100
"2013-08-28",5000
"2013-08-29",5070
"2013-08-30",5190
"2013-09-02",5250
"2013-09-03",5210
"2013-09-04",5320
"2013-09-05",5340
"2013-09-06",5350
"2013-09-09",5320
"2013-09-10",5200
"2013-09-11",5190
