"","Price"
"2013-03-11",1945
"2013-03-12",1935
"2013-03-13",1920
"2013-03-14",1920
"2013-03-15",1920
"2013-03-18",1890
"2013-03-19",1890
"2013-03-20",1895
"2013-03-21",1900
"2013-03-22",1890
"2013-03-25",1890
"2013-03-26",1850
"2013-03-27",1865
"2013-03-28",1885
"2013-03-29",1925
"2013-04-01",1900
"2013-04-02",1900
"2013-04-03",1905
"2013-04-04",1840
"2013-04-05",1800
"2013-04-08",1750
"2013-04-09",1750
"2013-04-10",1765
"2013-04-11",1780
"2013-04-12",1765
"2013-04-15",1785
"2013-04-16",1770
"2013-04-17",1800
"2013-04-18",1880
"2013-04-19",1880
"2013-04-22",1890
"2013-04-23",1900
"2013-04-24",1830
"2013-04-25",1850
"2013-04-26",1880
"2013-04-29",1900
"2013-04-30",1885
"2013-05-02",1835
"2013-05-03",1895
"2013-05-06",1900
"2013-05-07",1935
"2013-05-08",1945
"2013-05-09",2025
"2013-05-10",2020
"2013-05-13",1945
"2013-05-14",1905
"2013-05-15",1945
"2013-05-16",1945
"2013-05-20",1925
"2013-05-21",1980
"2013-05-22",1955
"2013-05-23",2015
"2013-05-24",2030
"2013-05-27",2040
"2013-05-28",2060
"2013-05-29",2115
"2013-05-30",1970
"2013-05-31",2020
"2013-06-03",2020
"2013-06-04",2010
"2013-06-05",2025
"2013-06-07",2025
"2013-06-10",2085
"2013-06-11",2150
"2013-06-12",2220
"2013-06-13",2180
"2013-06-14",2080
"2013-06-17",2050
"2013-06-18",2070
"2013-06-19",2090
"2013-06-20",2095
"2013-06-21",2100
"2013-06-24",2025
"2013-06-25",1970
"2013-06-26",1970
"2013-06-27",2000
"2013-06-28",2000
"2013-07-01",2025
"2013-07-02",1995
"2013-07-03",1990
"2013-07-04",2000
"2013-07-05",1985
"2013-07-08",1960
"2013-07-09",1985
"2013-07-10",1890
"2013-07-11",1915
"2013-07-12",1880
"2013-07-15",1895
"2013-07-16",1875
"2013-07-17",1895
"2013-07-18",1900
"2013-07-19",1935
"2013-07-22",1950
"2013-07-23",1980
"2013-07-24",1975
"2013-07-25",1960
"2013-07-26",1985
"2013-07-29",1975
"2013-07-30",1970
"2013-07-31",1920
"2013-08-01",1965
"2013-08-02",1960
"2013-08-05",1955
"2013-08-06",1935
"2013-08-07",1925
"2013-08-08",1935
"2013-08-09",1930
"2013-08-12",1950
"2013-08-13",1940
"2013-08-14",1975
"2013-08-16",1950
"2013-08-19",1950
"2013-08-20",1940
"2013-08-21",1915
"2013-08-22",1935
"2013-08-23",1980
"2013-08-26",2025
"2013-08-27",2000
"2013-08-28",1985
"2013-08-29",2080
"2013-08-30",2205
"2013-09-02",2265
"2013-09-03",2330
"2013-09-04",2315
"2013-09-05",2345
"2013-09-06",2320
"2013-09-09",2470
"2013-09-10",2495
"2013-09-11",2480
"2013-09-12",2450
"2013-09-13",2440
"2013-09-16",2380
"2013-09-17",2315
"2013-09-23",2345
"2013-09-24",2320
"2013-09-25",2290
"2013-09-26",2400
"2013-09-27",2480
"2013-09-30",2490
"2013-10-01",2515
"2013-10-02",2510
"2013-10-04",2490
"2013-10-07",2530
"2013-10-08",2550
"2013-10-10",2555
"2013-10-11",2565
"2013-10-14",2610
"2013-10-15",2600
"2013-10-16",2585
"2013-10-17",2600
"2013-10-18",2600
"2013-10-21",2570
"2013-10-22",2525
"2013-10-23",2430
"2013-10-24",2415
"2013-10-25",2440
"2013-10-28",2455
"2013-10-29",2480
"2013-10-30",2485
