"","Price"
"2013-03-11",1285
"2013-03-12",1305
"2013-03-13",1310
"2013-03-14",1310
"2013-03-15",1230
"2013-03-18",1250
"2013-03-19",1245
"2013-03-20",1280
"2013-03-21",1260
"2013-03-22",1240
"2013-03-25",1265
"2013-03-26",1255
"2013-03-27",1225
"2013-03-28",1225
"2013-03-29",1225
"2013-04-01",1285
"2013-04-02",1275
"2013-04-03",1320
"2013-04-04",1365
"2013-04-05",1330
"2013-04-08",1240
"2013-04-09",1220
"2013-04-10",1280
"2013-04-11",1245
"2013-04-12",1255
"2013-04-15",1230
"2013-04-16",1235
"2013-04-17",1200
"2013-04-18",1220
"2013-04-19",1220
"2013-04-22",1210
"2013-04-23",1250
"2013-04-24",1180
"2013-04-25",1230
"2013-04-26",1200
"2013-04-29",1220
"2013-04-30",1300
"2013-05-02",1360
"2013-05-03",1345
"2013-05-06",1275
"2013-05-07",1305
"2013-05-08",1340
"2013-05-09",1335
"2013-05-10",1380
"2013-05-13",1335
"2013-05-14",1320
"2013-05-15",1335
"2013-05-16",1290
"2013-05-20",1315
"2013-05-21",1320
"2013-05-22",1325
"2013-05-23",1280
"2013-05-24",1325
"2013-05-27",1310
"2013-05-28",1305
"2013-05-29",1300
"2013-05-30",1260
"2013-05-31",1265
"2013-06-03",1280
"2013-06-04",1290
"2013-06-05",1275
"2013-06-07",1225
"2013-06-10",1220
"2013-06-11",1230
"2013-06-12",1185
"2013-06-13",1215
"2013-06-14",1190
"2013-06-17",1180
"2013-06-18",1205
"2013-06-19",1225
"2013-06-20",1170
"2013-06-21",1125
"2013-06-24",1165
"2013-06-25",1090
"2013-06-26",1130
"2013-06-27",1165
"2013-06-28",1100
"2013-07-01",1170
"2013-07-02",1195
"2013-07-03",1230
"2013-07-04",1220
"2013-07-05",1210
"2013-07-08",1205
"2013-07-09",1200
"2013-07-10",1200
"2013-07-11",1215
"2013-07-12",1230
"2013-07-15",1250
"2013-07-16",1245
"2013-07-17",1250
"2013-07-18",1280
"2013-07-19",1280
"2013-07-22",1300
"2013-07-23",1290
"2013-07-24",1295
"2013-07-25",1300
"2013-07-26",1300
"2013-07-29",1295
"2013-07-30",1310
"2013-07-31",1300
"2013-08-01",1275
"2013-08-02",1275
"2013-08-05",1285
"2013-08-06",1245
"2013-08-07",1255
"2013-08-08",1265
"2013-08-09",1300
"2013-08-12",1250
"2013-08-13",1205
"2013-08-14",1265
"2013-08-16",1270
"2013-08-19",1235
"2013-08-20",1210
"2013-08-21",1205
"2013-08-22",1190
"2013-08-23",1240
"2013-08-26",1200
"2013-08-27",1160
"2013-08-28",1035
"2013-08-29",1030
"2013-08-30",1015
"2013-09-02",1020
"2013-09-03",1015
"2013-09-04",1065
"2013-09-05",1025
"2013-09-06",1030
"2013-09-09",1020
"2013-09-10",1035
"2013-09-11",1035
"2013-09-12",1190
"2013-09-13",1115
"2013-09-16",1095
"2013-09-17",1200
"2013-09-23",1120
"2013-09-24",1170
"2013-09-25",1170
"2013-09-26",1220
"2013-09-27",1215
"2013-09-30",1085
"2013-10-01",1060
"2013-10-02",1125
"2013-10-04",1075
"2013-10-07",1075
"2013-10-08",1160
"2013-10-10",1155
"2013-10-11",1145
"2013-10-14",1105
"2013-10-15",1070
"2013-10-16",1085
"2013-10-17",1045
"2013-10-18",1200
"2013-10-21",1215
"2013-10-22",1215
"2013-10-23",1150
"2013-10-24",1110
"2013-10-25",1060
"2013-10-28",1055
"2013-10-29",1070
"2013-10-30",1070
"2013-10-31",1075
"2013-11-01",1085
"2013-11-04",1070
"2013-11-05",1085
"2013-11-06",1050
"2013-11-07",1000
"2013-11-08",975
"2013-11-11",955
"2013-11-12",973
"2013-11-13",942
"2013-11-14",944
"2013-11-15",956
"2013-11-18",959
"2013-11-19",961
"2013-11-20",967
"2013-11-21",953
"2013-11-22",953
"2013-11-25",944
"2013-11-26",946
"2013-11-27",917
"2013-11-28",941
"2013-11-29",944
"2013-12-02",943
"2013-12-03",920
"2013-12-04",904
"2013-12-05",941
"2013-12-06",911
"2013-12-09",915
"2013-12-10",920
"2013-12-11",921
"2013-12-12",924
"2013-12-13",920
"2013-12-16",906
"2013-12-17",913
"2013-12-18",919
"2013-12-19",885
"2013-12-20",881
"2013-12-23",861
"2013-12-24",853
"2013-12-26",870
"2013-12-27",977
"2013-12-30",985
"2014-01-02",987
"2014-01-03",1035
"2014-01-06",1050
"2014-01-07",1045
"2014-01-08",1035
"2014-01-09",1040
"2014-01-10",1065
"2014-01-13",1070
"2014-01-14",1080
"2014-01-15",1005
"2014-01-16",1060
"2014-01-17",1010
"2014-01-20",1045
"2014-01-21",1045
"2014-01-22",1060
"2014-01-23",1015
"2014-01-24",1020
"2014-01-27",1000
"2014-01-28",985
"2014-01-29",966
"2014-02-03",917
"2014-02-04",841
"2014-02-05",868
"2014-02-06",870
"2014-02-07",878
"2014-02-10",873
"2014-02-11",870
"2014-02-12",874
"2014-02-13",857
"2014-02-14",885
"2014-02-17",863
"2014-02-18",904
"2014-02-19",909
"2014-02-20",919
"2014-02-21",922
"2014-02-24",924
"2014-02-25",895
"2014-02-26",897
"2014-02-27",908
"2014-02-28",886
"2014-03-03",890
"2014-03-04",900
"2014-03-05",883
"2014-03-06",865
"2014-03-07",883
"2014-03-10",898
"2014-03-11",878
"2014-03-12",887
"2014-03-13",872
"2014-03-14",851
"2014-03-17",808
"2014-03-18",766
"2014-03-19",769
"2014-03-20",768
"2014-03-21",753
"2014-03-24",752
"2014-03-25",777
"2014-03-26",781
"2014-03-27",784
"2014-03-28",778
"2014-03-31",770
"2014-04-01",786
"2014-04-02",776
"2014-04-03",775
"2014-04-04",764
"2014-04-07",780
"2014-04-08",768
"2014-04-09",775
"2014-04-10",781
"2014-04-11",778
"2014-04-14",784
"2014-04-15",783
"2014-04-16",785
"2014-04-17",766
"2014-04-18",765
"2014-04-21",794
"2014-04-22",812
"2014-04-23",803
"2014-04-24",785
"2014-04-25",795
"2014-04-28",705
"2014-04-29",700
"2014-04-30",755
"2014-05-02",756
"2014-05-07",736
"2014-05-08",791
"2014-05-09",909
"2014-05-12",1045
"2014-05-13",971
"2014-05-14",913
"2014-05-15",905
"2014-05-16",913
"2014-05-19",844
"2014-05-20",901
"2014-05-21",953
"2014-05-22",891
"2014-05-23",864
"2014-05-26",809
"2014-05-27",786
"2014-05-28",786
"2014-05-29",771
"2014-05-30",753
"2014-06-02",711
"2014-06-03",714
"2014-06-05",714
"2014-06-09",722
"2014-06-10",763
"2014-06-11",744
"2014-06-12",768
"2014-06-13",759
"2014-06-16",774
"2014-06-17",774
"2014-06-18",770
"2014-06-19",763
"2014-06-20",790
"2014-06-23",760
"2014-06-24",748
"2014-06-25",744
"2014-06-26",750
"2014-06-27",765
"2014-06-30",743
"2014-07-01",752
"2014-07-02",750
"2014-07-03",765
"2014-07-04",755
"2014-07-07",757
"2014-07-08",801
"2014-07-09",778
"2014-07-10",797
"2014-07-11",801
"2014-07-14",799
"2014-07-15",797
"2014-07-16",793
"2014-07-17",782
"2014-07-18",788
"2014-07-21",810
"2014-07-22",814
"2014-07-23",819
"2014-07-24",819
"2014-07-25",941
"2014-07-28",948
"2014-07-29",885
"2014-07-30",893
"2014-07-31",890
"2014-08-01",862
"2014-08-04",837
"2014-08-05",840
"2014-08-06",866
"2014-08-07",856
"2014-08-08",878
"2014-08-11",935
"2014-08-12",950
"2014-08-13",919
"2014-08-14",950
"2014-08-18",850
"2014-08-19",851
"2014-08-20",860
"2014-08-21",849
