"","Price"
"2015-08-03",5258
"2015-08-04",5258
"2015-08-05",6047
"2015-08-06",6945
"2015-08-07",7099
"2015-08-10",6836
"2015-08-11",6792
"2015-08-12",6573
"2015-08-13",6529
"2015-08-17",6485
"2015-08-18",6310
"2015-08-19",6178
"2015-08-20",5915
"2015-08-21",6090
"2015-08-24",5784
"2015-08-25",5959
"2015-08-26",5915
"2015-08-27",5915
"2015-08-28",5959
"2015-08-31",5915
"2015-09-01",5915
"2015-09-02",5893
"2015-09-03",5762
"2015-09-04",5696
"2015-09-07",5609
"2015-09-08",5477
"2015-09-09",5346
"2015-09-10",5499
"2015-09-11",5433
"2015-09-14",5236
"2015-09-15",5214
"2015-09-16",5236
"2015-09-17",4469
"2015-09-18",4368
"2015-09-21",4237
"2015-09-22",4333
"2015-09-23",4338
"2015-09-24",4373
"2015-09-25",4373
"2015-09-30",4259
"2015-10-01",4373
"2015-10-02",4377
"2015-10-05",4377
"2015-10-06",4377
"2015-10-07",4219
"2015-10-08",4338
"2015-10-12",4197
"2015-10-13",4092
"2015-10-14",4202
"2015-10-15",4333
"2015-10-16",4425
"2015-10-19",4425
"2015-10-20",4513
"2015-10-21",4382
"2015-10-22",4425
"2015-10-23",4513
"2015-10-26",4377
"2015-10-27",4469
"2015-10-28",4601
"2015-10-29",4601
"2015-10-30",4382
"2015-11-02",4469
"2015-11-03",4373
"2015-11-04",4290
"2015-11-05",4382
"2015-11-06",4250
"2015-11-09",4132
"2015-11-10",4241
"2015-11-11",4000
"2015-11-12",4136
"2015-11-13",4162
"2015-11-16",4263
"2015-11-17",3943
"2015-11-18",3724
"2015-11-19",3724
"2015-11-20",3724
"2015-11-23",3812
"2015-11-24",3899
"2015-11-25",3899
"2015-11-26",3943
"2015-11-27",3943
"2015-11-30",3943
"2015-12-01",3943
"2015-12-02",3361
"2015-12-03",3361
"2015-12-04",2857
"2015-12-07",2935
"2015-12-08",2935
"2015-12-09",2497
"2015-12-10",2585
"2015-12-11",2585
"2015-12-14",2585
"2015-12-15",2716
"2015-12-16",3124
"2015-12-17",3220
"2015-12-18",3702
"2015-12-21",4254
"2015-12-22",4382
"2015-12-23",3943
"2015-12-24",4062
"2015-12-28",3943
"2015-12-29",3943
"2015-12-30",3943
"2016-01-04",3943
"2016-01-05",3943
"2016-01-06",4053
"2016-01-07",4053
"2016-01-08",4031
"2016-01-11",4031
"2016-01-12",3987
"2016-01-13",3987
"2016-01-14",3983
"2016-01-15",3987
"2016-01-18",3987
"2016-01-19",4031
"2016-01-20",4154
"2016-01-21",4149
"2016-01-22",4149
"2016-01-25",4277
"2016-01-26",4277
"2016-01-27",4277
"2016-01-28",4425
"2016-01-29",4382
"2016-02-01",4382
"2016-02-02",4162
"2016-02-03",4162
"2016-02-04",4140
"2016-02-05",4119
"2016-02-11",4119
"2016-02-12",3636
"2016-02-15",3746
"2016-02-16",3746
"2016-02-17",3860
"2016-02-18",3860
"2016-02-19",3974
"2016-02-22",3965
"2016-02-23",4084
"2016-02-24",4084
"2016-02-25",4075
"2016-02-26",3943
"2016-02-29",3856
"2016-03-02",3834
"2016-03-03",3856
"2016-03-04",3856
"2016-03-07",3812
"2016-03-08",3856
"2016-03-09",3856
"2016-03-10",3856
"2016-03-11",3856
"2016-03-14",3856
"2016-03-15",3899
"2016-03-16",4009
"2016-03-17",3856
"2016-03-18",3856
"2016-03-21",3856
"2016-03-22",3856
"2016-03-23",3856
"2016-03-24",3856
"2016-03-25",3856
"2016-03-28",3856
"2016-03-29",3856
"2016-03-30",4031
"2016-03-31",4382
"2016-04-01",4382
"2016-04-04",4373
"2016-04-05",4031
"2016-04-06",4075
"2016-04-07",4162
"2016-04-08",4162
"2016-04-11",4162
"2016-04-12",4162
"2016-04-14",4162
"2016-04-15",4162
"2016-04-18",4162
"2016-04-19",4285
"2016-04-20",4303
"2016-04-21",4250
"2016-04-22",4316
"2016-04-25",4338
"2016-04-26",4373
"2016-04-27",4294
"2016-04-28",4294
"2016-04-29",4294
"2016-05-02",4285
"2016-05-03",4333
"2016-05-04",4162
"2016-05-09",4193
"2016-05-10",3724
"2016-05-11",3571
"2016-05-12",3544
"2016-05-13",3544
"2016-05-16",3553
"2016-05-17",3505
"2016-05-18",3505
"2016-05-19",3681
"2016-05-20",3681
"2016-05-23",3681
"2016-05-24",3676
"2016-05-25",3483
"2016-05-26",3483
"2016-05-27",3549
"2016-05-30",3483
"2016-05-31",3549
"2016-06-01",3549
