"","Price"
"2013-03-11",8647
"2013-03-12",8549
"2013-03-13",8451
"2013-03-14",8525
"2013-03-15",8525
"2013-03-18",8255
"2013-03-19",8598
"2013-03-20",8574
"2013-03-21",8746
"2013-03-22",9065
"2013-03-25",8992
"2013-03-26",8894
"2013-03-27",8796
"2013-03-28",8894
"2013-03-29",8967
"2013-04-01",8820
"2013-04-02",8549
"2013-04-03",8697
"2013-04-04",8647
"2013-04-05",8427
"2013-04-08",7911
"2013-04-09",8009
"2013-04-10",8083
"2013-04-11",8353
"2013-04-12",8427
"2013-04-15",8255
"2013-04-16",8451
"2013-04-17",8525
"2013-04-18",8255
"2013-04-19",8353
"2013-04-22",8378
"2013-04-23",8427
"2013-04-24",8869
"2013-04-25",8894
"2013-04-26",8869
"2013-04-29",8845
"2013-04-30",8722
"2013-05-02",8722
"2013-05-03",8771
"2013-05-06",8598
"2013-05-07",8722
"2013-05-08",8869
"2013-05-09",8845
"2013-05-10",8647
"2013-05-13",8697
"2013-05-14",8647
"2013-05-15",8476
"2013-05-16",7468
"2013-05-20",7592
"2013-05-21",7468
"2013-05-22",7592
"2013-05-23",7690
"2013-05-24",7616
"2013-05-27",7690
"2013-05-28",7886
"2013-05-29",7862
"2013-05-30",7763
"2013-05-31",7739
"2013-06-03",7788
"2013-06-04",7616
"2013-06-05",7444
"2013-06-07",7370
"2013-06-10",7616
"2013-06-11",7641
"2013-06-12",7739
"2013-06-13",7739
"2013-06-14",7592
"2013-06-17",7345
"2013-06-18",7444
"2013-06-19",7739
"2013-06-20",7592
"2013-06-21",7468
"2013-06-24",7370
"2013-06-25",6978
"2013-06-26",7223
"2013-06-27",7714
"2013-06-28",7714
"2013-07-01",7714
"2013-07-02",7468
"2013-07-03",7543
"2013-07-04",7518
"2013-07-05",7543
"2013-07-08",7395
"2013-07-09",7518
"2013-07-10",7518
"2013-07-11",7739
"2013-07-12",8353
"2013-07-15",9114
"2013-07-16",9188
"2013-07-17",9139
"2013-07-18",8992
"2013-07-19",8967
"2013-07-22",8967
"2013-07-23",9016
"2013-07-24",9212
"2013-07-25",9410
"2013-07-26",9557
"2013-07-29",9287
"2013-07-30",9287
"2013-07-31",9262
"2013-08-01",9361
"2013-08-02",9385
"2013-08-05",9188
"2013-08-06",9237
"2013-08-07",9262
"2013-08-08",9361
"2013-08-09",9287
"2013-08-12",9041
"2013-08-13",8918
"2013-08-14",8845
"2013-08-16",8894
"2013-08-19",8820
"2013-08-20",8598
"2013-08-21",8598
"2013-08-22",8451
"2013-08-23",8845
"2013-08-26",8943
"2013-08-27",8623
"2013-08-28",8525
"2013-08-29",8549
"2013-08-30",8353
"2013-09-02",8329
"2013-09-03",8697
"2013-09-04",8672
"2013-09-05",8771
"2013-09-06",8796
"2013-09-09",8746
"2013-09-10",8869
"2013-09-11",8820
"2013-09-12",8353
"2013-09-13",8402
"2013-09-16",8329
"2013-09-17",8304
"2013-09-23",8279
"2013-09-24",8279
"2013-09-25",8623
"2013-09-26",8500
"2013-09-27",8500
"2013-09-30",8304
"2013-10-01",8623
"2013-10-02",8549
"2013-10-04",8255
"2013-10-07",8230
"2013-10-08",8230
"2013-10-10",8157
"2013-10-11",8230
"2013-10-14",8304
"2013-10-15",8206
"2013-10-16",7935
"2013-10-17",7714
"2013-10-18",7862
"2013-10-21",7739
"2013-10-22",7665
"2013-10-23",7665
"2013-10-24",7763
"2013-10-25",7690
"2013-10-28",7714
"2013-10-29",7665
"2013-10-30",7862
"2013-10-31",7788
"2013-11-01",7641
"2013-11-04",7494
"2013-11-05",7296
"2013-11-06",7370
"2013-11-07",7174
"2013-11-08",7149
"2013-11-11",7002
"2013-11-12",7174
"2013-11-13",7027
"2013-11-14",7247
"2013-11-15",7174
"2013-11-18",6978
"2013-11-19",6953
"2013-11-20",6904
"2013-11-21",6904
"2013-11-22",6929
"2013-11-25",6929
"2013-11-26",7051
"2013-11-27",7076
"2013-11-28",7592
"2013-11-29",7468
"2013-12-02",7247
"2013-12-03",7027
"2013-12-04",7027
"2013-12-05",7149
"2013-12-06",7272
"2013-12-09",7223
"2013-12-10",7125
"2013-12-11",7027
"2013-12-12",6878
"2013-12-13",6929
"2013-12-16",6829
"2013-12-17",6756
"2013-12-18",6731
"2013-12-19",6805
"2013-12-20",6805
"2013-12-23",6878
"2013-12-24",6854
"2013-12-26",6731
"2013-12-27",6780
"2013-12-30",6878
"2014-01-02",6904
"2014-01-03",6929
"2014-01-06",6878
"2014-01-07",6878
"2014-01-08",6904
"2014-01-09",6904
"2014-01-10",6929
"2014-01-13",7125
"2014-01-14",7149
"2014-01-15",7100
"2014-01-16",7027
"2014-01-17",6953
"2014-01-20",6904
"2014-01-21",6929
"2014-01-22",6953
"2014-01-23",7002
"2014-01-24",6929
"2014-01-27",6290
"2014-01-28",6290
"2014-01-29",6264
"2014-02-03",6019
"2014-02-04",5700
"2014-02-05",6314
"2014-02-06",6437
"2014-02-07",6412
"2014-02-10",6535
"2014-02-11",6609
"2014-02-12",6609
"2014-02-13",6609
"2014-02-14",6584
"2014-02-17",6511
"2014-02-18",6412
"2014-02-19",6388
"2014-02-20",6511
"2014-02-21",6511
"2014-02-24",6560
"2014-02-25",6511
"2014-02-26",6412
"2014-02-27",6412
"2014-02-28",6535
"2014-03-03",6633
"2014-03-04",6560
"2014-03-05",6609
"2014-03-06",6953
"2014-03-07",6904
"2014-03-10",6805
"2014-03-11",6780
"2014-03-12",6707
"2014-03-13",6707
"2014-03-14",6511
"2014-03-17",6314
"2014-03-18",6412
"2014-03-19",6388
"2014-03-20",6462
"2014-03-21",6756
"2014-03-24",6756
"2014-03-25",6707
"2014-03-26",6731
"2014-03-27",6854
"2014-03-28",6756
"2014-03-31",6658
"2014-04-01",6609
"2014-04-02",7027
"2014-04-03",7076
"2014-04-04",7076
"2014-04-07",6978
"2014-04-08",6929
"2014-04-09",6929
"2014-04-10",6878
"2014-04-11",6929
"2014-04-14",6829
"2014-04-15",6854
"2014-04-16",6978
"2014-04-17",6805
"2014-04-18",6805
"2014-04-21",6633
"2014-04-22",6731
"2014-04-23",6707
"2014-04-24",6412
"2014-04-25",6363
"2014-04-28",6486
"2014-04-29",6658
"2014-04-30",6560
"2014-05-02",6486
"2014-05-07",6437
"2014-05-08",6142
"2014-05-09",5921
"2014-05-12",5896
"2014-05-13",6019
"2014-05-14",5970
"2014-05-15",5994
"2014-05-16",5945
"2014-05-19",5847
"2014-05-20",5577
"2014-05-21",5478
"2014-05-22",5577
"2014-05-23",5774
"2014-05-26",5749
"2014-05-27",5872
"2014-05-28",5970
"2014-05-29",5896
"2014-05-30",5650
"2014-06-02",5552
"2014-06-03",5552
"2014-06-05",5527
"2014-06-09",5454
"2014-06-10",5503
"2014-06-11",5527
"2014-06-12",5847
"2014-06-13",5798
"2014-06-16",5725
"2014-06-17",5650
"2014-06-18",5700
"2014-06-19",5725
"2014-06-20",5577
"2014-06-23",5577
"2014-06-24",6019
"2014-06-25",6191
"2014-06-26",6191
"2014-06-27",6240
"2014-06-30",6215
"2014-07-01",6068
"2014-07-02",6019
"2014-07-03",6068
"2014-07-04",6142
"2014-07-07",6044
"2014-07-08",6019
"2014-07-09",5921
"2014-07-10",5896
"2014-07-11",5774
"2014-07-14",5823
"2014-07-15",5945
"2014-07-16",5798
"2014-07-17",5872
"2014-07-18",5872
"2014-07-21",5896
"2014-07-22",5896
"2014-07-23",5896
"2014-07-24",5823
"2014-07-25",5945
"2014-07-28",5798
"2014-07-29",5749
"2014-07-30",5749
"2014-07-31",5675
"2014-08-01",5650
"2014-08-04",5725
"2014-08-05",5675
"2014-08-06",5650
"2014-08-07",5577
"2014-08-08",5478
"2014-08-11",5405
"2014-08-12",5503
"2014-08-13",5503
"2014-08-14",5650
"2014-08-18",5601
"2014-08-19",5503
"2014-08-20",5823
"2014-08-21",5823
"2014-08-22",5896
"2014-08-25",5774
"2014-08-26",5798
"2014-08-27",6560
"2014-08-28",6290
"2014-08-29",6166
"2014-09-01",6093
"2014-09-02",5970
"2014-09-03",6093
"2014-09-04",5847
"2014-09-05",5970
"2014-09-11",6044
"2014-09-12",6388
"2014-09-15",6117
"2014-09-16",6142
"2014-09-17",6117
"2014-09-18",6117
"2014-09-19",6044
"2014-09-22",6166
"2014-09-23",6142
"2014-09-24",6166
"2014-09-25",6117
"2014-09-26",5945
"2014-09-29",5994
"2014-09-30",6290
"2014-10-01",6093
"2014-10-02",6044
"2014-10-06",5945
"2014-10-07",6044
"2014-10-08",6044
"2014-10-10",6264
"2014-10-13",6044
"2014-10-14",6019
"2014-10-15",6093
"2014-10-16",6166
"2014-10-17",6019
"2014-10-20",6044
"2014-10-21",6314
"2014-10-22",6191
"2014-10-23",6068
"2014-10-24",6191
"2014-10-27",6240
"2014-10-28",6363
"2014-10-29",6363
"2014-10-30",6166
"2014-10-31",6215
"2014-11-03",6117
"2014-11-04",5872
"2014-11-05",5774
"2014-11-06",5725
"2014-11-07",5896
"2014-11-10",5896
"2014-11-11",5994
"2014-11-12",5970
"2014-11-13",5945
"2014-11-14",5921
"2014-11-17",5921
"2014-11-18",6388
"2014-11-19",6412
"2014-11-20",6486
"2014-11-21",6731
"2014-11-24",6584
"2014-11-25",6560
"2014-11-26",6166
"2014-11-27",5970
"2014-11-28",5970
"2014-12-01",5749
"2014-12-02",5896
"2014-12-03",5896
"2014-12-04",5847
"2014-12-05",5945
"2014-12-08",5896
"2014-12-09",5847
"2014-12-10",5725
"2014-12-11",5725
"2014-12-12",5725
"2014-12-15",5626
"2014-12-16",5454
"2014-12-17",5478
"2014-12-18",5503
"2014-12-19",5478
"2014-12-22",5601
"2014-12-23",5700
"2014-12-24",5823
"2014-12-26",5798
"2014-12-29",5945
"2014-12-30",6044
"2015-01-02",6068
"2015-01-05",5945
"2015-01-06",5896
"2015-01-07",6019
"2015-01-08",6584
"2015-01-09",6560
"2015-01-12",6511
"2015-01-13",6437
"2015-01-14",6462
"2015-01-15",6682
"2015-01-16",6584
"2015-01-19",6780
"2015-01-20",7149
"2015-01-21",7543
"2015-01-22",7395
"2015-01-23",7862
"2015-01-26",7665
"2015-01-27",7616
"2015-01-28",7494
"2015-01-29",7812
"2015-01-30",8255
"2015-02-02",8206
"2015-02-03",8329
"2015-02-04",8402
"2015-02-05",8402
"2015-02-06",8820
"2015-02-09",8525
"2015-02-10",8451
"2015-02-11",8598
"2015-02-12",8500
"2015-02-13",8672
"2015-02-16",8647
"2015-02-17",8525
"2015-02-23",8598
"2015-02-24",8722
"2015-02-25",8525
"2015-02-26",8574
"2015-02-27",8574
"2015-03-02",9016
"2015-03-03",8992
"2015-03-04",9090
"2015-03-05",8451
"2015-03-06",8500
"2015-03-09",8108
"2015-03-10",7862
"2015-03-11",8108
"2015-03-12",8598
"2015-03-13",8746
"2015-03-16",8623
"2015-03-17",8722
"2015-03-18",8353
"2015-03-19",8058
"2015-03-20",8304
"2015-03-23",8157
"2015-03-24",8353
"2015-03-25",8279
"2015-03-26",8157
"2015-03-27",8549
"2015-03-30",8697
"2015-03-31",8574
"2015-04-01",8647
"2015-04-02",8623
"2015-04-03",8574
"2015-04-06",8549
"2015-04-07",8574
"2015-04-08",9581
"2015-04-09",9237
"2015-04-10",9532
"2015-04-13",9312
"2015-04-14",8845
"2015-04-15",9410
"2015-04-16",9361
"2015-04-17",9483
"2015-04-20",9287
"2015-04-21",9114
"2015-04-22",8918
"2015-04-23",8500
"2015-04-24",8132
"2015-04-27",8476
"2015-04-28",8402
"2015-04-29",8378
"2015-04-30",8427
"2015-05-04",8353
"2015-05-06",8378
"2015-05-07",8206
"2015-05-08",8549
"2015-05-11",8451
"2015-05-12",8083
"2015-05-13",8353
"2015-05-14",8845
"2015-05-15",9041
"2015-05-18",9065
"2015-05-19",8943
"2015-05-20",8967
"2015-05-21",8796
"2015-05-22",9114
"2015-05-26",9114
"2015-05-27",9016
"2015-05-28",9090
"2015-05-29",8967
"2015-06-01",8672
"2015-06-02",8304
"2015-06-03",8279
"2015-06-04",8279
"2015-06-05",8647
"2015-06-08",8255
"2015-06-09",8378
"2015-06-10",8378
"2015-06-11",8230
"2015-06-12",7862
"2015-06-15",7419
"2015-06-16",7714
"2015-06-17",7616
"2015-06-18",7370
"2015-06-19",7690
"2015-06-22",7592
"2015-06-23",7911
"2015-06-24",7886
"2015-06-25",7886
"2015-06-26",8279
"2015-06-29",8083
"2015-06-30",8476
"2015-07-01",9114
"2015-07-02",9434
"2015-07-03",9434
"2015-07-06",8845
"2015-07-07",8967
"2015-07-08",9336
"2015-07-09",9312
"2015-07-10",10343
"2015-07-13",10441
"2015-07-14",10491
"2015-07-15",10859
"2015-07-16",11105
"2015-07-17",11154
"2015-07-20",10859
"2015-07-21",11547
"2015-07-22",11547
"2015-07-23",12112
"2015-07-24",12063
"2015-07-27",11744
"2015-07-28",11326
"2015-07-29",11940
"2015-07-30",11203
"2015-07-31",11375
"2015-08-03",11228
"2015-08-04",11375
"2015-08-05",11744
"2015-08-06",12063
"2015-08-07",12923
"2015-08-10",12824
"2015-08-11",13831
"2015-08-12",14200
"2015-08-13",14003
"2015-08-17",14102
"2015-08-18",13168
"2015-08-19",13782
"2015-08-20",13463
"2015-08-21",12923
"2015-08-24",12431
"2015-08-25",12898
"2015-08-26",13733
"2015-08-27",13660
"2015-08-28",14003
"2015-08-31",13954
"2015-09-01",13905
"2015-09-02",13905
"2015-09-03",13684
"2015-09-04",12382
"2015-09-07",12185
"2015-09-08",11793
"2015-09-09",12530
"2015-09-10",12505
"2015-09-11",12530
"2015-09-14",11989
"2015-09-15",11866
"2015-09-16",12063
"2015-09-17",11817
"2015-09-18",12087
"2015-09-21",12481
"2015-09-22",13144
"2015-09-23",12997
"2015-09-24",12972
"2015-09-25",12824
"2015-09-30",12579
"2015-10-01",12603
"2015-10-02",12677
"2015-10-05",13119
"2015-10-06",13193
"2015-10-07",14003
"2015-10-08",13758
"2015-10-12",13758
"2015-10-13",13217
"2015-10-14",13340
"2015-10-15",13660
"2015-10-16",13954
