"","Price"
"2013-03-11",2255
"2013-03-12",2160
"2013-03-13",2310
"2013-03-14",2270
"2013-03-15",2390
"2013-03-18",2470
"2013-03-19",2530
"2013-03-20",2485
"2013-03-21",2425
"2013-03-22",2460
"2013-03-25",2240
"2013-03-26",2230
"2013-03-27",2190
"2013-03-28",2190
"2013-03-29",2295
"2013-04-01",2200
"2013-04-02",2165
"2013-04-03",1980
"2013-04-04",2005
"2013-04-05",1875
"2013-04-08",1795
"2013-04-09",2060
"2013-04-10",2365
"2013-04-11",2380
"2013-04-12",2335
"2013-04-15",2420
"2013-04-16",2280
"2013-04-17",2240
"2013-04-18",2095
"2013-04-19",2205
"2013-04-22",2135
"2013-04-23",2195
"2013-04-24",2090
"2013-04-25",2125
"2013-04-26",1995
"2013-04-29",1990
"2013-04-30",2000
"2013-05-02",2085
"2013-05-03",2140
"2013-05-06",2070
"2013-05-07",2125
"2013-05-08",2005
"2013-05-09",2020
"2013-05-10",2005
"2013-05-13",2010
"2013-05-14",2010
"2013-05-15",1915
"2013-05-16",1930
"2013-05-20",1830
"2013-05-21",1935
"2013-05-22",1940
"2013-05-23",1910
"2013-05-24",2010
"2013-05-27",2055
"2013-05-28",2070
"2013-05-29",2125
"2013-05-30",2300
"2013-05-31",2245
"2013-06-03",2400
"2013-06-04",2395
"2013-06-05",2200
"2013-06-07",2130
"2013-06-10",2160
"2013-06-11",2080
"2013-06-12",2090
"2013-06-13",2075
"2013-06-14",2190
"2013-06-17",2175
"2013-06-18",2200
"2013-06-19",2090
"2013-06-20",2045
"2013-06-21",2035
"2013-06-24",1950
"2013-06-25",1875
"2013-06-26",1925
"2013-06-27",1985
"2013-06-28",2060
"2013-07-01",2030
"2013-07-02",2080
"2013-07-03",2130
"2013-07-04",2240
"2013-07-05",2190
"2013-07-08",2190
"2013-07-09",2180
"2013-07-10",2105
"2013-07-11",2050
"2013-07-12",2040
"2013-07-15",2040
"2013-07-16",2070
"2013-07-17",2080
"2013-07-18",2055
"2013-07-19",2130
"2013-07-22",2135
"2013-07-23",2055
"2013-07-24",2095
"2013-07-25",2080
"2013-07-26",2110
"2013-07-29",2080
"2013-07-30",2060
"2013-07-31",2050
"2013-08-01",2030
"2013-08-02",1930
"2013-08-05",2120
"2013-08-06",2060
"2013-08-07",2075
"2013-08-08",2075
"2013-08-09",2140
"2013-08-12",2070
"2013-08-13",2065
"2013-08-14",2100
"2013-08-16",2160
"2013-08-19",2175
"2013-08-20",2230
"2013-08-21",2260
"2013-08-22",2175
"2013-08-23",2195
"2013-08-26",2300
"2013-08-27",2290
"2013-08-28",2125
"2013-08-29",2200
"2013-08-30",2190
"2013-09-02",2165
"2013-09-03",2150
"2013-09-04",2100
"2013-09-05",2090
"2013-09-06",2085
"2013-09-09",2040
"2013-09-10",2050
"2013-09-11",2130
"2013-09-12",2300
"2013-09-13",2275
"2013-09-16",2220
"2013-09-17",2230
"2013-09-23",2195
"2013-09-24",2180
"2013-09-25",2225
"2013-09-26",2355
"2013-09-27",2395
"2013-09-30",2340
"2013-10-01",2315
"2013-10-02",2410
"2013-10-04",2435
"2013-10-07",2360
"2013-10-08",2380
"2013-10-10",2395
"2013-10-11",2415
"2013-10-14",2575
"2013-10-15",2735
"2013-10-16",2790
"2013-10-17",2890
"2013-10-18",2995
"2013-10-21",3070
"2013-10-22",2995
"2013-10-23",2965
"2013-10-24",3070
"2013-10-25",3000
"2013-10-28",3030
"2013-10-29",3040
"2013-10-30",2985
"2013-10-31",2845
"2013-11-01",2840
"2013-11-04",2895
"2013-11-05",3035
"2013-11-06",3050
"2013-11-07",3070
"2013-11-08",3085
"2013-11-11",2965
"2013-11-12",2705
"2013-11-13",2580
"2013-11-14",2650
"2013-11-15",2615
"2013-11-18",2495
"2013-11-19",2590
"2013-11-20",2715
"2013-11-21",2800
"2013-11-22",2650
"2013-11-25",2490
"2013-11-26",2490
"2013-11-27",2480
"2013-11-28",2545
"2013-11-29",2700
"2013-12-02",2675
"2013-12-03",2510
"2013-12-04",2585
"2013-12-05",2525
"2013-12-06",2500
"2013-12-09",2180
"2013-12-10",2210
"2013-12-11",2180
"2013-12-12",2140
"2013-12-13",2170
"2013-12-16",2135
"2013-12-17",2095
"2013-12-18",2100
"2013-12-19",2075
"2013-12-20",2035
"2013-12-23",2020
"2013-12-24",2180
"2013-12-26",2160
"2013-12-27",2055
"2013-12-30",2140
"2014-01-02",2120
"2014-01-03",2020
"2014-01-06",2000
"2014-01-07",2015
"2014-01-08",1980
"2014-01-09",2160
"2014-01-10",2100
"2014-01-13",2070
"2014-01-14",2060
"2014-01-15",2085
"2014-01-16",2100
"2014-01-17",2130
"2014-01-20",2040
"2014-01-21",2050
"2014-01-22",2090
"2014-01-23",2085
"2014-01-24",2070
"2014-01-27",2005
"2014-01-28",1960
"2014-01-29",1980
"2014-02-03",1945
"2014-02-04",2030
"2014-02-05",2030
"2014-02-06",2020
"2014-02-07",2030
"2014-02-10",2005
"2014-02-11",1980
"2014-02-12",1980
"2014-02-13",1985
"2014-02-14",1705
"2014-02-17",1760
"2014-02-18",1775
"2014-02-19",1510
"2014-02-20",1570
"2014-02-21",1390
"2014-02-24",1415
"2014-02-25",1435
"2014-02-26",1445
"2014-02-27",1480
"2014-02-28",1485
"2014-03-03",1500
"2014-03-04",1670
"2014-03-05",1670
"2014-03-06",1750
"2014-03-07",1765
"2014-03-10",1760
"2014-03-11",1700
"2014-03-12",1715
"2014-03-13",1670
"2014-03-14",1620
"2014-03-17",1445
"2014-03-18",1480
"2014-03-19",1540
"2014-03-20",1565
"2014-03-21",1605
"2014-03-24",1685
"2014-03-25",1660
"2014-03-26",1905
"2014-03-27",1970
"2014-03-28",1970
"2014-03-31",1900
"2014-04-01",1915
"2014-04-02",1885
"2014-04-03",2000
"2014-04-04",2015
"2014-04-07",2115
"2014-04-08",2135
"2014-04-09",2120
"2014-04-10",2290
"2014-04-11",2350
"2014-04-14",2485
"2014-04-15",2370
"2014-04-16",2415
"2014-04-17",2390
"2014-04-18",2390
"2014-04-21",2405
"2014-04-22",2365
"2014-04-23",2255
"2014-04-24",2295
"2014-04-25",2275
"2014-04-28",2325
"2014-04-29",2255
"2014-04-30",2205
"2014-05-02",2185
"2014-05-07",2145
"2014-05-08",2245
"2014-05-09",2175
"2014-05-12",2165
"2014-05-13",2100
"2014-05-14",2035
"2014-05-15",1925
"2014-05-16",1925
"2014-05-19",1915
"2014-05-20",1830
"2014-05-21",1950
"2014-05-22",1945
"2014-05-23",1950
"2014-05-26",2000
"2014-05-27",1990
"2014-05-28",1900
"2014-05-29",1905
"2014-05-30",1905
"2014-06-02",1850
"2014-06-03",1860
"2014-06-05",1850
"2014-06-09",1860
"2014-06-10",1830
"2014-06-11",1815
"2014-06-12",1760
"2014-06-13",1790
"2014-06-16",1810
"2014-06-17",1830
"2014-06-18",1800
"2014-06-19",1695
"2014-06-20",1735
"2014-06-23",1600
"2014-06-24",1730
"2014-06-25",1800
"2014-06-26",1875
"2014-06-27",1830
"2014-06-30",1810
"2014-07-01",1770
"2014-07-02",1800
"2014-07-03",1855
"2014-07-04",1830
"2014-07-07",1815
"2014-07-08",1780
"2014-07-09",1740
"2014-07-10",1765
"2014-07-11",1775
"2014-07-14",1785
"2014-07-15",1720
"2014-07-16",1730
"2014-07-17",1745
"2014-07-18",1715
"2014-07-21",1735
"2014-07-22",1800
"2014-07-23",1865
"2014-07-24",1880
"2014-07-25",1820
"2014-07-28",1740
"2014-07-29",1645
"2014-07-30",1670
"2014-07-31",1665
"2014-08-01",1690
"2014-08-04",1730
"2014-08-05",1695
"2014-08-06",1620
"2014-08-07",1625
"2014-08-08",1715
"2014-08-11",1675
"2014-08-12",1660
"2014-08-13",1655
"2014-08-14",1680
"2014-08-18",1665
"2014-08-19",1640
"2014-08-20",1600
"2014-08-21",1615
"2014-08-22",1585
"2014-08-25",1540
"2014-08-26",1610
"2014-08-27",1600
"2014-08-28",1590
"2014-08-29",1710
"2014-09-01",1785
"2014-09-02",1805
"2014-09-03",1800
"2014-09-04",1760
"2014-09-05",1790
"2014-09-11",1760
"2014-09-12",1750
"2014-09-15",1655
"2014-09-16",1735
"2014-09-17",1695
"2014-09-18",1700
"2014-09-19",1780
"2014-09-22",1810
"2014-09-23",1830
"2014-09-24",1780
"2014-09-25",1755
"2014-09-26",1740
"2014-09-29",1775
"2014-09-30",1740
"2014-10-01",1660
"2014-10-02",1790
"2014-10-06",1850
"2014-10-07",1835
"2014-10-08",1895
"2014-10-10",1925
"2014-10-13",1890
"2014-10-14",1900
"2014-10-15",1875
"2014-10-16",1895
"2014-10-17",1880
"2014-10-20",1795
"2014-10-21",1700
"2014-10-22",1690
"2014-10-23",1765
"2014-10-24",1740
"2014-10-27",1685
"2014-10-28",1720
"2014-10-29",1685
"2014-10-30",1710
"2014-10-31",1685
"2014-11-03",1715
"2014-11-04",1685
"2014-11-05",1605
"2014-11-06",1560
"2014-11-07",1650
"2014-11-10",1675
"2014-11-11",1675
"2014-11-12",1645
"2014-11-13",1650
"2014-11-14",1695
"2014-11-17",1710
"2014-11-18",1675
