"","Price"
"2013-03-11",46250
"2013-03-12",46950
"2013-03-13",46600
"2013-03-14",47800
"2013-03-15",47250
"2013-03-18",46600
"2013-03-19",45650
"2013-03-20",44800
"2013-03-21",45750
"2013-03-22",45250
"2013-03-25",45300
"2013-03-26",45050
"2013-03-27",45100
"2013-03-28",45600
"2013-03-29",45700
"2013-04-01",45200
"2013-04-02",41650
"2013-04-03",41550
"2013-04-04",41000
"2013-04-05",41550
"2013-04-08",42700
"2013-04-09",42650
"2013-04-10",42050
"2013-04-11",41650
"2013-04-12",40500
"2013-04-15",39500
"2013-04-16",38700
"2013-04-17",39250
"2013-04-18",39900
"2013-04-19",40000
"2013-04-22",39800
"2013-04-23",40700
"2013-04-24",42250
"2013-04-25",42250
"2013-04-26",43000
"2013-04-29",42200
"2013-04-30",42700
"2013-05-02",40500
"2013-05-03",40900
"2013-05-06",42700
"2013-05-07",42500
"2013-05-08",42350
"2013-05-09",43450
"2013-05-10",42750
"2013-05-13",42100
"2013-05-14",43000
"2013-05-15",43000
"2013-05-16",43100
"2013-05-20",43250
"2013-05-21",43400
"2013-05-22",43650
"2013-05-23",43550
"2013-05-24",43800
"2013-05-27",43850
"2013-05-28",45400
"2013-05-29",46300
"2013-05-30",47500
"2013-05-31",48000
"2013-06-03",47350
"2013-06-04",46450
"2013-06-05",45800
"2013-06-07",47350
"2013-06-10",47400
"2013-06-11",46450
"2013-06-12",44800
"2013-06-13",42950
"2013-06-14",41850
"2013-06-17",41600
"2013-06-18",41000
"2013-06-19",41600
"2013-06-20",38550
"2013-06-21",39900
"2013-06-24",39000
"2013-06-25",39200
"2013-06-26",39900
"2013-06-27",42000
"2013-06-28",43650
"2013-07-01",43850
"2013-07-02",44350
"2013-07-03",42750
"2013-07-04",44700
"2013-07-05",44800
"2013-07-08",44450
"2013-07-09",44650
"2013-07-10",43950
"2013-07-11",43850
"2013-07-12",50400
"2013-07-15",51300
"2013-07-16",52900
"2013-07-17",53000
"2013-07-18",52700
"2013-07-19",52600
"2013-07-22",57500
"2013-07-23",56000
"2013-07-24",57000
"2013-07-25",58800
"2013-07-26",58800
"2013-07-29",55800
"2013-07-30",57100
"2013-07-31",56200
"2013-08-01",55300
"2013-08-02",57700
"2013-08-05",57400
"2013-08-06",56200
"2013-08-07",56200
"2013-08-08",55900
"2013-08-09",53400
"2013-08-12",54000
"2013-08-13",54000
"2013-08-14",56100
"2013-08-16",54400
"2013-08-19",53700
"2013-08-20",50800
"2013-08-21",50100
"2013-08-22",49600
"2013-08-23",51500
"2013-08-26",52300
"2013-08-27",51400
"2013-08-28",50900
"2013-08-29",51900
"2013-08-30",52200
"2013-09-02",53100
"2013-09-03",53300
"2013-09-04",52700
"2013-09-05",53100
"2013-09-06",51800
