"","Price"
"2013-03-11",9772
"2013-03-12",9979
"2013-03-13",9998
"2013-03-14",10167
"2013-03-15",10262
"2013-03-18",9847
"2013-03-19",9828
"2013-03-20",9810
"2013-03-21",9734
"2013-03-22",9941
"2013-03-25",10130
"2013-03-26",10167
"2013-03-27",9828
"2013-03-28",10017
"2013-03-29",9772
"2013-04-01",9678
"2013-04-02",9715
"2013-04-03",9697
"2013-04-04",9584
"2013-04-05",9433
"2013-04-08",9151
"2013-04-09",9075
"2013-04-10",9132
"2013-04-11",9640
"2013-04-12",9527
"2013-04-15",9659
"2013-04-16",9621
"2013-04-17",10412
"2013-04-18",10073
"2013-04-19",10469
"2013-04-22",10638
"2013-04-23",10224
"2013-04-24",10280
"2013-04-25",10262
"2013-04-26",10487
"2013-04-29",10695
"2013-04-30",11730
"2013-05-02",11523
"2013-05-03",11900
"2013-05-06",11674
"2013-05-07",11655
"2013-05-08",11824
"2013-05-09",11843
"2013-05-10",11278
"2013-05-13",11297
"2013-05-14",10638
"2013-05-15",11090
"2013-05-16",10921
"2013-05-20",10902
"2013-05-21",11128
"2013-05-22",11203
"2013-05-23",10808
"2013-05-24",11015
"2013-05-27",11768
"2013-05-28",11937
"2013-05-29",11617
"2013-05-30",11579
"2013-05-31",11297
"2013-06-03",11071
"2013-06-04",10676
"2013-06-05",10695
"2013-06-07",10789
"2013-06-10",10732
"2013-06-11",10939
"2013-06-12",11052
"2013-06-13",10845
"2013-06-14",11090
"2013-06-17",11203
"2013-06-18",11429
"2013-06-19",11278
"2013-06-20",11015
"2013-06-21",10525
"2013-06-24",9640
"2013-06-25",8925
"2013-06-26",9094
"2013-06-27",9348
"2013-06-28",9508
"2013-07-01",9546
"2013-07-02",9254
"2013-07-03",8981
"2013-07-04",9245
"2013-07-05",9254
"2013-07-08",8859
"2013-07-09",8944
"2013-07-10",8934
"2013-07-11",9038
"2013-07-12",9132
"2013-07-15",9009
"2013-07-16",9273
"2013-07-17",9169
"2013-07-18",9490
"2013-07-19",9348
"2013-07-22",9235
"2013-07-23",9311
"2013-07-24",9885
"2013-07-25",9753
"2013-07-26",9659
"2013-07-29",9603
"2013-07-30",9603
"2013-07-31",9621
"2013-08-01",9452
"2013-08-02",9377
"2013-08-05",9490
"2013-08-06",9433
"2013-08-07",9311
"2013-08-08",9292
"2013-08-09",9169
"2013-08-12",8944
"2013-08-13",9075
"2013-08-14",9621
"2013-08-16",9866
"2013-08-19",9998
"2013-08-20",9904
"2013-08-21",9452
"2013-08-22",9132
"2013-08-23",9508
"2013-08-26",9452
"2013-08-27",9245
"2013-08-28",9207
"2013-08-29",9217
"2013-08-30",9226
"2013-09-02",9452
"2013-09-03",9584
"2013-09-04",9527
"2013-09-05",9527
"2013-09-06",9546
"2013-09-09",9207
"2013-09-10",9235
"2013-09-11",9235
"2013-09-12",9621
"2013-09-13",9621
"2013-09-16",9508
"2013-09-17",9414
"2013-09-23",9320
"2013-09-24",9348
"2013-09-25",9264
"2013-09-26",9226
"2013-09-27",9235
"2013-09-30",9179
"2013-10-01",8962
"2013-10-02",8878
"2013-10-04",9094
"2013-10-07",8991
"2013-10-08",9038
"2013-10-10",8972
"2013-10-11",9810
"2013-10-14",9659
"2013-10-15",9828
"2013-10-16",9452
"2013-10-17",9301
"2013-10-18",9339
"2013-10-21",9697
"2013-10-22",9603
"2013-10-23",9584
"2013-10-24",10167
"2013-10-25",10337
"2013-10-28",10111
"2013-10-29",10205
"2013-10-30",10186
"2013-10-31",10073
"2013-11-01",10111
"2013-11-04",10469
"2013-11-05",10582
"2013-11-06",10280
"2013-11-07",10092
"2013-11-08",9828
"2013-11-11",9603
"2013-11-12",9697
"2013-11-13",9565
"2013-11-14",9678
"2013-11-15",9226
"2013-11-18",8906
"2013-11-19",8849
"2013-11-20",8906
"2013-11-21",9019
"2013-11-22",9038
"2013-11-25",9038
"2013-11-26",9282
"2013-11-27",9273
"2013-11-28",9207
"2013-11-29",8934
"2013-12-02",8633
"2013-12-03",8294
"2013-12-04",8746
"2013-12-05",9075
"2013-12-06",8831
"2013-12-09",8642
"2013-12-10",8294
"2013-12-11",8285
"2013-12-12",8397
"2013-12-13",8623
"2013-12-16",8595
"2013-12-17",8529
