"","Price"
"2013-03-11",1371
"2013-03-12",1369
"2013-03-13",1470
"2013-03-14",1446
"2013-03-15",1423
"2013-03-18",1423
"2013-03-19",1425
"2013-03-20",1409
"2013-03-21",1382
"2013-03-22",1392
"2013-03-25",1376
"2013-03-26",1353
"2013-03-27",1377
"2013-03-28",1362
"2013-03-29",1335
"2013-04-01",1340
"2013-04-02",1349
"2013-04-03",1458
"2013-04-04",1400
"2013-04-05",1609
"2013-04-08",1605
"2013-04-09",1463
"2013-04-10",1391
"2013-04-11",1443
"2013-04-12",1383
"2013-04-15",1587
"2013-04-16",1605
"2013-04-17",1572
"2013-04-18",1626
"2013-04-19",1533
"2013-04-22",1564
"2013-04-23",1539
"2013-04-24",1560
"2013-04-25",1609
"2013-04-26",1566
"2013-04-29",1621
"2013-04-30",1658
"2013-05-02",1593
"2013-05-03",1564
"2013-05-06",1548
"2013-05-07",1592
"2013-05-08",1597
"2013-05-09",1585
"2013-05-10",1626
"2013-05-13",1732
"2013-05-14",1614
"2013-05-15",1602
"2013-05-16",1605
"2013-05-20",1555
"2013-05-21",1566
"2013-05-22",1542
"2013-05-23",1508
"2013-05-24",1461
"2013-05-27",1518
"2013-05-28",1508
"2013-05-29",1491
"2013-05-30",1470
"2013-05-31",1425
"2013-06-03",1409
"2013-06-04",1416
"2013-06-05",1401
"2013-06-07",1353
"2013-06-10",1358
"2013-06-11",1371
"2013-06-12",1353
"2013-06-13",1347
"2013-06-14",1342
"2013-06-17",1310
"2013-06-18",1336
"2013-06-19",1345
"2013-06-20",1308
"2013-06-21",1308
"2013-06-24",1265
"2013-06-25",1205
"2013-06-26",1159
"2013-06-27",1225
"2013-06-28",1229
"2013-07-01",1253
"2013-07-02",1220
"2013-07-03",1226
"2013-07-04",1217
"2013-07-05",1214
"2013-07-08",1208
"2013-07-09",1212
"2013-07-10",1188
"2013-07-11",1229
"2013-07-12",1234
"2013-07-15",1227
"2013-07-16",1193
"2013-07-17",1200
"2013-07-18",1234
"2013-07-19",1241
"2013-07-22",1294
"2013-07-23",1298
"2013-07-24",1291
"2013-07-25",1309
"2013-07-26",1340
"2013-07-29",1320
"2013-07-30",1325
"2013-07-31",1333
"2013-08-01",1325
"2013-08-02",1376
"2013-08-05",1391
"2013-08-06",1420
"2013-08-07",1374
"2013-08-08",1398
"2013-08-09",1362
"2013-08-12",1353
"2013-08-13",1336
"2013-08-14",1368
"2013-08-16",1366
"2013-08-19",1349
"2013-08-20",1340
"2013-08-21",1301
"2013-08-22",1309
"2013-08-23",1309
"2013-08-26",1300
"2013-08-27",1281
"2013-08-28",1288
"2013-08-29",1294
"2013-08-30",1285
"2013-09-02",1322
"2013-09-03",1304
"2013-09-04",1265
"2013-09-05",1275
"2013-09-06",1261
"2013-09-09",1260
"2013-09-10",1241
"2013-09-11",1267
"2013-09-12",1238
"2013-09-13",1205
"2013-09-16",1205
"2013-09-17",1225
"2013-09-23",1216
"2013-09-24",1217
"2013-09-25",1225
"2013-09-26",1225
"2013-09-27",1225
"2013-09-30",1224
"2013-10-01",1205
"2013-10-02",1205
"2013-10-04",1205
"2013-10-07",1152
"2013-10-08",1173
"2013-10-10",1173
"2013-10-11",1173
"2013-10-14",1173
"2013-10-15",1169
"2013-10-16",1179
"2013-10-17",1174
"2013-10-18",1174
"2013-10-21",1144
"2013-10-22",1173
"2013-10-23",1154
"2013-10-24",1149
"2013-10-25",1144
"2013-10-28",1155
"2013-10-29",1159
"2013-10-30",1171
"2013-10-31",1174
"2013-11-01",1202
"2013-11-04",1181
"2013-11-05",1189
"2013-11-06",1173
"2013-11-07",1193
"2013-11-08",1163
"2013-11-11",1158
"2013-11-12",1147
"2013-11-13",1144
"2013-11-14",1144
"2013-11-15",1115
"2013-11-18",1096
"2013-11-19",1074
"2013-11-20",1054
"2013-11-21",1051
"2013-11-22",1051
"2013-11-25",1054
"2013-11-26",1054
"2013-11-27",1058
"2013-11-28",1054
"2013-11-29",1054
"2013-12-02",1054
"2013-12-03",1058
"2013-12-04",1059
"2013-12-05",1058
"2013-12-06",1068
"2013-12-09",1077
"2013-12-10",1085
"2013-12-11",1092
"2013-12-12",1108
"2013-12-13",1098
"2013-12-16",1138
"2013-12-17",1180
"2013-12-18",1188
"2013-12-19",1186
"2013-12-20",1186
"2013-12-23",1173
"2013-12-24",1146
"2013-12-26",1190
"2013-12-27",1267
"2013-12-30",1266
"2014-01-02",1264
"2014-01-03",1254
"2014-01-06",1288
"2014-01-07",1260
"2014-01-08",1266
"2014-01-09",1269
"2014-01-10",1266
"2014-01-13",1266
"2014-01-14",1262
"2014-01-15",1260
"2014-01-16",1181
"2014-01-17",1254
"2014-01-20",1414
"2014-01-21",1356
"2014-01-22",1356
"2014-01-23",1294
"2014-01-24",1276
"2014-01-27",1389
"2014-01-28",1289
"2014-01-29",1264
"2014-02-03",1246
"2014-02-04",1220
"2014-02-05",1199
"2014-02-06",1221
"2014-02-07",1213
"2014-02-10",1192
"2014-02-11",1213
"2014-02-12",1252
"2014-02-13",1234
"2014-02-14",1205
"2014-02-17",1193
"2014-02-18",1187
"2014-02-19",1200
"2014-02-20",1208
"2014-02-21",1208
"2014-02-24",1213
"2014-02-25",1213
"2014-02-26",1207
"2014-02-27",1207
"2014-02-28",1220
"2014-03-03",1196
"2014-03-04",1178
"2014-03-05",1200
"2014-03-06",1190
"2014-03-07",1252
"2014-03-10",1241
"2014-03-11",1236
"2014-03-12",1240
"2014-03-13",1241
"2014-03-14",1248
"2014-03-17",1238
"2014-03-18",1218
"2014-03-19",1230
"2014-03-20",1230
"2014-03-21",1217
"2014-03-24",1248
"2014-03-25",1249
"2014-03-26",1245
"2014-03-27",1342
"2014-03-28",1368
"2014-03-31",1364
"2014-04-01",1389
"2014-04-02",1372
"2014-04-03",1358
"2014-04-04",1325
"2014-04-07",1325
"2014-04-08",1343
"2014-04-09",1364
"2014-04-10",1371
"2014-04-11",1358
"2014-04-14",1347
"2014-04-15",1336
"2014-04-16",1312
"2014-04-17",1284
"2014-04-18",1287
"2014-04-21",1325
"2014-04-22",1342
"2014-04-23",1329
"2014-04-24",1314
"2014-04-25",1306
"2014-04-28",1275
"2014-04-29",1322
"2014-04-30",1322
"2014-05-02",1341
"2014-05-07",1412
"2014-05-08",1405
"2014-05-09",1441
"2014-05-12",1438
"2014-05-13",1456
"2014-05-14",1491
"2014-05-15",1498
"2014-05-16",1487
"2014-05-19",1485
"2014-05-20",1494
"2014-05-21",1479
"2014-05-22",1479
"2014-05-23",1479
"2014-05-26",1453
"2014-05-27",1457
"2014-05-28",1442
"2014-05-29",1431
"2014-05-30",1438
"2014-06-02",1438
"2014-06-03",1438
"2014-06-05",1397
"2014-06-09",1381
"2014-06-10",1402
"2014-06-11",1396
"2014-06-12",1389
"2014-06-13",1374
"2014-06-16",1391
"2014-06-17",1402
"2014-06-18",1391
"2014-06-19",1405
"2014-06-20",1441
"2014-06-23",1409
"2014-06-24",1407
"2014-06-25",1422
"2014-06-26",1399
"2014-06-27",1400
"2014-06-30",1399
"2014-07-01",1414
"2014-07-02",1399
"2014-07-03",1391
"2014-07-04",1368
"2014-07-07",1474
"2014-07-08",1531
"2014-07-09",1518
"2014-07-10",1514
"2014-07-11",1508
"2014-07-14",1464
"2014-07-15",1471
"2014-07-16",1477
"2014-07-17",1458
"2014-07-18",1453
"2014-07-21",1425
"2014-07-22",1391
"2014-07-23",1391
"2014-07-24",1378
"2014-07-25",1397
"2014-07-28",1387
"2014-07-29",1381
"2014-07-30",1403
"2014-07-31",1391
"2014-08-01",1399
"2014-08-04",1391
"2014-08-05",1386
"2014-08-06",1368
"2014-08-07",1355
"2014-08-08",1418
"2014-08-11",1420
"2014-08-12",1417
"2014-08-13",1416
"2014-08-14",1405
"2014-08-18",1435
"2014-08-19",1435
"2014-08-20",1418
"2014-08-21",1409
"2014-08-22",1417
"2014-08-25",1477
"2014-08-26",1596
"2014-08-27",1628
"2014-08-28",1639
"2014-08-29",1658
"2014-09-01",1671
"2014-09-02",1667
"2014-09-03",1696
"2014-09-04",1879
"2014-09-05",1882
"2014-09-11",1923
"2014-09-12",1892
"2014-09-15",1833
"2014-09-16",1819
"2014-09-17",1823
"2014-09-18",1807
"2014-09-19",1828
"2014-09-22",1853
"2014-09-23",1919
"2014-09-24",1975
"2014-09-25",2001
"2014-09-26",2045
"2014-09-29",2052
"2014-09-30",1969
"2014-10-01",1957
"2014-10-02",2045
"2014-10-06",1975
"2014-10-07",2270
"2014-10-08",2608
"2014-10-10",2532
"2014-10-13",2270
"2014-10-14",2204
"2014-10-15",2365
"2014-10-16",2362
"2014-10-17",2335
"2014-10-20",2293
"2014-10-21",2283
"2014-10-22",2257
"2014-10-23",2280
"2014-10-24",2274
"2014-10-27",2313
"2014-10-28",2287
"2014-10-29",2129
"2014-10-30",2156
"2014-10-31",2149
"2014-11-03",2097
"2014-11-04",2044
"2014-11-05",2024
"2014-11-06",2018
"2014-11-07",2041
"2014-11-10",2018
"2014-11-11",1958
"2014-11-12",1861
"2014-11-13",1887
"2014-11-14",1887
"2014-11-17",1880
"2014-11-18",1877
"2014-11-19",1857
"2014-11-20",1827
"2014-11-21",1795
"2014-11-24",1815
"2014-11-25",1887
"2014-11-26",1868
"2014-11-27",1890
"2014-11-28",1868
"2014-12-01",1874
"2014-12-02",1887
"2014-12-03",1890
"2014-12-04",1884
"2014-12-05",1923
"2014-12-08",1930
"2014-12-09",1932
"2014-12-10",1923
"2014-12-11",1916
"2014-12-12",1903
"2014-12-15",1868
"2014-12-16",1785
"2014-12-17",1785
"2014-12-18",1696
"2014-12-19",1798
"2014-12-22",2044
"2014-12-23",1985
"2014-12-24",2005
"2014-12-26",2008
"2014-12-29",2231
"2014-12-30",2083
"2015-01-02",2139
"2015-01-05",2261
"2015-01-06",2443
"2015-01-07",2192
"2015-01-08",2161
"2015-01-09",2109
"2015-01-12",1994
"2015-01-13",1994
"2015-01-14",2037
"2015-01-15",2031
"2015-01-16",2018
"2015-01-19",1909
"2015-01-20",1965
"2015-01-21",1958
"2015-01-22",1957
"2015-01-23",1940
"2015-01-26",1884
"2015-01-27",1880
"2015-01-28",1874
"2015-01-29",1844
"2015-01-30",1848
"2015-02-02",1887
"2015-02-03",1920
"2015-02-04",1900
"2015-02-05",1920
"2015-02-06",1946
"2015-02-09",2018
"2015-02-10",1994
"2015-02-11",1992
"2015-02-12",1998
"2015-02-13",2008
"2015-02-16",2015
"2015-02-17",2035
"2015-02-23",2018
"2015-02-24",2011
"2015-02-25",2044
"2015-02-26",2051
"2015-02-27",2080
"2015-03-02",2071
"2015-03-03",2035
"2015-03-04",2028
"2015-03-05",2054
"2015-03-06",2064
"2015-03-09",2044
"2015-03-10",2001
"2015-03-11",1923
"2015-03-12",1923
"2015-03-13",1926
"2015-03-16",1957
"2015-03-17",1972
"2015-03-18",1965
"2015-03-19",1982
"2015-03-20",2015
"2015-03-23",2067
"2015-03-24",2325
"2015-03-25",2392
"2015-03-26",2430
"2015-03-27",2454
"2015-03-30",2545
"2015-03-31",2601
"2015-04-01",2633
"2015-04-02",2643
"2015-04-03",2650
"2015-04-06",2909
"2015-04-07",2906
"2015-04-08",2900
"2015-04-09",2902
"2015-04-10",3013
"2015-04-13",3106
"2015-04-14",2984
"2015-04-15",3001
"2015-04-16",3004
"2015-04-17",3001
"2015-04-20",2988
"2015-04-21",2980
"2015-04-22",3102
"2015-04-23",3144
"2015-04-24",3191
"2015-04-27",3214
"2015-04-28",3204
"2015-04-29",3453
"2015-04-30",3708
"2015-05-04",3538
"2015-05-06",3558
"2015-05-07",3577
"2015-05-08",3649
"2015-05-11",4193
"2015-05-12",4265
"2015-05-13",4521
"2015-05-14",4559
"2015-05-15",4914
"2015-05-18",4920
"2015-05-19",5157
"2015-05-20",5307
"2015-05-21",5261
"2015-05-22",4978
"2015-05-26",4842
"2015-05-27",4881
"2015-05-28",5045
"2015-05-29",5110
"2015-06-01",5045
"2015-06-02",4862
"2015-06-03",4978
"2015-06-04",4973
"2015-06-05",5051
"2015-06-08",4920
"2015-06-09",4573
"2015-06-10",4652
"2015-06-11",4757
"2015-06-12",4782
"2015-06-15",4914
"2015-06-16",4940
"2015-06-17",4920
"2015-06-18",5870
"2015-06-19",5791
"2015-06-22",6355
"2015-06-23",6262
"2015-06-24",6323
"2015-06-25",5504
"2015-06-26",5398
"2015-06-29",4894
"2015-06-30",5071
"2015-07-01",5045
"2015-07-02",5268
"2015-07-03",5208
"2015-07-06",5142
"2015-07-07",4416
"2015-07-08",4213
"2015-07-09",4180
"2015-07-10",4259
"2015-07-13",4310
"2015-07-14",4469
