"","Price"
"2013-03-11",2145
"2013-03-12",2140
"2013-03-13",2120
"2013-03-14",2120
"2013-03-15",2185
"2013-03-18",2165
"2013-03-19",2200
"2013-03-20",2165
"2013-03-21",2155
"2013-03-22",2190
"2013-03-25",2280
"2013-03-26",2320
"2013-03-27",2320
"2013-03-28",2325
"2013-03-29",2280
"2013-04-01",2280
"2013-04-02",2275
"2013-04-03",2255
"2013-04-04",2225
"2013-04-05",2180
"2013-04-08",2160
"2013-04-09",2145
"2013-04-10",2185
"2013-04-11",2175
"2013-04-12",2140
"2013-04-15",2165
"2013-04-16",2165
"2013-04-17",2170
"2013-04-18",2165
"2013-04-19",2185
"2013-04-22",2200
"2013-04-23",2230
"2013-04-24",2245
"2013-04-25",2220
"2013-04-26",2225
"2013-04-29",2265
"2013-04-30",2300
"2013-05-02",2245
"2013-05-03",2275
"2013-05-06",2300
"2013-05-07",2325
"2013-05-08",2350
"2013-05-09",2375
"2013-05-10",2370
"2013-05-13",2300
"2013-05-14",2285
"2013-05-15",2305
"2013-05-16",2290
"2013-05-20",2295
"2013-05-21",2320
"2013-05-22",2295
"2013-05-23",2270
"2013-05-24",2280
"2013-05-27",2335
"2013-05-28",2350
"2013-05-29",2365
"2013-05-30",2350
"2013-05-31",2350
"2013-06-03",2330
"2013-06-04",2310
"2013-06-05",2300
"2013-06-07",2300
"2013-06-10",2290
"2013-06-11",2280
"2013-06-12",2250
"2013-06-13",2250
"2013-06-14",2195
"2013-06-17",2195
"2013-06-18",2210
"2013-06-19",2165
"2013-06-20",2125
"2013-06-21",2045
"2013-06-24",2040
"2013-06-25",1910
"2013-06-26",1920
"2013-06-27",2060
"2013-06-28",2070
"2013-07-01",2130
"2013-07-02",2120
"2013-07-03",2100
"2013-07-04",2095
"2013-07-05",2090
"2013-07-08",2080
"2013-07-09",2045
"2013-07-10",2090
"2013-07-11",2100
"2013-07-12",2100
"2013-07-15",2120
"2013-07-16",2110
"2013-07-17",2125
"2013-07-18",2120
"2013-07-19",2085
"2013-07-22",2080
"2013-07-23",2080
"2013-07-24",2090
"2013-07-25",2070
"2013-07-26",2090
"2013-07-29",2095
"2013-07-30",2250
"2013-07-31",2210
"2013-08-01",2220
"2013-08-02",2260
"2013-08-05",2260
"2013-08-06",2295
"2013-08-07",2275
"2013-08-08",2220
"2013-08-09",2250
"2013-08-12",2250
"2013-08-13",2220
"2013-08-14",2315
"2013-08-16",2415
"2013-08-19",2390
"2013-08-20",2520
"2013-08-21",2445
"2013-08-22",2305
"2013-08-23",2370
"2013-08-26",2460
"2013-08-27",2430
"2013-08-28",2370
"2013-08-29",2425
"2013-08-30",2515
"2013-09-02",2645
"2013-09-03",2580
"2013-09-04",2600
"2013-09-05",2495
"2013-09-06",2530
"2013-09-09",2500
"2013-09-10",2490
"2013-09-11",2520
"2013-09-12",2515
"2013-09-13",2490
"2013-09-16",2405
"2013-09-17",2355
"2013-09-23",2380
"2013-09-24",2415
"2013-09-25",2415
"2013-09-26",2455
"2013-09-27",2440
"2013-09-30",2405
"2013-10-01",2395
"2013-10-02",2365
"2013-10-04",2320
"2013-10-07",2375
"2013-10-08",2380
"2013-10-10",2360
"2013-10-11",2370
"2013-10-14",2335
"2013-10-15",2330
"2013-10-16",2260
"2013-10-17",2270
"2013-10-18",2350
"2013-10-21",2370
"2013-10-22",2375
"2013-10-23",2370
"2013-10-24",2360
"2013-10-25",2330
"2013-10-28",2370
"2013-10-29",2290
"2013-10-30",2310
"2013-10-31",2275
"2013-11-01",2300
"2013-11-04",2290
"2013-11-05",2260
"2013-11-06",2250
"2013-11-07",2195
"2013-11-08",2160
"2013-11-11",2110
"2013-11-12",2130
"2013-11-13",2110
"2013-11-14",2155
"2013-11-15",2240
"2013-11-18",2240
"2013-11-19",2240
"2013-11-20",2240
"2013-11-21",2245
"2013-11-22",2240
"2013-11-25",2230
"2013-11-26",2230
"2013-11-27",2300
"2013-11-28",2280
"2013-11-29",2265
"2013-12-02",2265
"2013-12-03",2235
"2013-12-04",2245
"2013-12-05",2235
"2013-12-06",2140
"2013-12-09",2150
"2013-12-10",2125
"2013-12-11",2120
"2013-12-12",2145
"2013-12-13",2130
"2013-12-16",2140
"2013-12-17",2125
"2013-12-18",2135
"2013-12-19",2090
"2013-12-20",2065
"2013-12-23",2040
"2013-12-24",2050
"2013-12-26",2065
"2013-12-27",2070
"2013-12-30",2090
"2014-01-02",2035
"2014-01-03",2040
"2014-01-06",2055
"2014-01-07",2100
"2014-01-08",2105
"2014-01-09",2100
"2014-01-10",2150
"2014-01-13",2180
"2014-01-14",2160
"2014-01-15",2140
"2014-01-16",2165
"2014-01-17",2150
"2014-01-20",2125
"2014-01-21",2120
"2014-01-22",2125
"2014-01-23",2100
"2014-01-24",2105
"2014-01-27",2025
"2014-01-28",2045
"2014-01-29",2090
"2014-02-03",2090
"2014-02-04",2070
"2014-02-05",2060
"2014-02-06",2090
"2014-02-07",2120
"2014-02-10",2165
"2014-02-11",2165
"2014-02-12",2160
"2014-02-13",2180
"2014-02-14",2175
"2014-02-17",2235
"2014-02-18",2210
"2014-02-19",2200
"2014-02-20",2165
"2014-02-21",2190
"2014-02-24",2280
"2014-02-25",2260
"2014-02-26",2280
"2014-02-27",2250
"2014-02-28",2230
"2014-03-03",2220
"2014-03-04",2235
"2014-03-05",2230
"2014-03-06",2280
"2014-03-07",2270
"2014-03-10",2230
"2014-03-11",2250
"2014-03-12",2215
"2014-03-13",2320
"2014-03-14",2320
"2014-03-17",2340
"2014-03-18",2340
"2014-03-19",2335
"2014-03-20",2305
"2014-03-21",2300
"2014-03-24",2320
"2014-03-25",2340
"2014-03-26",2335
"2014-03-27",2300
"2014-03-28",2320
"2014-03-31",2315
"2014-04-01",2330
"2014-04-02",2325
"2014-04-03",2335
"2014-04-04",2365
"2014-04-07",2410
"2014-04-08",2410
"2014-04-09",2390
"2014-04-10",2375
"2014-04-11",2380
"2014-04-14",2385
"2014-04-15",2395
"2014-04-16",2390
"2014-04-17",2410
"2014-04-18",2395
"2014-04-21",2400
"2014-04-22",2405
"2014-04-23",2395
"2014-04-24",2360
"2014-04-25",2355
"2014-04-28",2345
"2014-04-29",2355
"2014-04-30",2185
"2014-05-02",2215
"2014-05-07",2225
"2014-05-08",2235
"2014-05-09",2245
"2014-05-12",2300
"2014-05-13",2310
"2014-05-14",2305
"2014-05-15",2280
"2014-05-16",2285
"2014-05-19",2285
"2014-05-20",2260
"2014-05-21",2255
"2014-05-22",2265
"2014-05-23",2275
"2014-05-26",2270
"2014-05-27",2245
"2014-05-28",2250
"2014-05-29",2220
"2014-05-30",2215
"2014-06-02",2105
"2014-06-03",2090
"2014-06-05",2025
"2014-06-09",2070
"2014-06-10",2090
"2014-06-11",2080
"2014-06-12",2095
"2014-06-13",2085
"2014-06-16",2075
"2014-06-17",2050
"2014-06-18",2065
"2014-06-19",2100
"2014-06-20",2080
"2014-06-23",2080
"2014-06-24",2055
"2014-06-25",2080
"2014-06-26",2090
"2014-06-27",2100
"2014-06-30",2125
"2014-07-01",2140
"2014-07-02",2145
"2014-07-03",2145
"2014-07-04",2165
"2014-07-07",2155
"2014-07-08",2180
"2014-07-09",2165
"2014-07-10",2160
"2014-07-11",2180
"2014-07-14",2175
"2014-07-15",2210
"2014-07-16",2195
"2014-07-17",2180
"2014-07-18",2200
"2014-07-21",2200
"2014-07-22",2210
"2014-07-23",2220
"2014-07-24",2205
"2014-07-25",2225
"2014-07-28",2215
"2014-07-29",2210
"2014-07-30",2200
"2014-07-31",2190
"2014-08-01",2190
"2014-08-04",2235
"2014-08-05",2200
"2014-08-06",2210
"2014-08-07",2230
"2014-08-08",2210
"2014-08-11",2220
"2014-08-12",2220
"2014-08-13",2195
"2014-08-14",2205
"2014-08-18",2300
"2014-08-19",2330
"2014-08-20",2375
"2014-08-21",2420
"2014-08-22",2455
"2014-08-25",2380
"2014-08-26",2400
"2014-08-27",2415
"2014-08-28",2415
"2014-08-29",2420
"2014-09-01",2435
"2014-09-02",2360
"2014-09-03",2330
"2014-09-04",2320
"2014-09-05",2380
"2014-09-11",2410
"2014-09-12",2390
"2014-09-15",2370
"2014-09-16",2370
"2014-09-17",2385
"2014-09-18",2390
"2014-09-19",2435
"2014-09-22",2395
"2014-09-23",2395
"2014-09-24",2400
"2014-09-25",2385
"2014-09-26",2345
"2014-09-29",2300
"2014-09-30",2275
"2014-10-01",2240
"2014-10-02",2250
"2014-10-06",2210
"2014-10-07",2210
"2014-10-08",2200
"2014-10-10",2165
"2014-10-13",2100
"2014-10-14",2120
"2014-10-15",2230
"2014-10-16",2210
"2014-10-17",2170
"2014-10-20",2150
"2014-10-21",2145
"2014-10-22",2170
"2014-10-23",2175
"2014-10-24",2145
"2014-10-27",2165
"2014-10-28",2155
"2014-10-29",2170
"2014-10-30",2165
"2014-10-31",2150
"2014-11-03",2130
"2014-11-04",2035
"2014-11-05",2035
"2014-11-06",2045
"2014-11-07",2095
"2014-11-10",2125
"2014-11-11",2145
"2014-11-12",2120
"2014-11-13",2150
"2014-11-14",2125
"2014-11-17",2140
"2014-11-18",2130
"2014-11-19",2120
"2014-11-20",2125
"2014-11-21",2135
"2014-11-24",2130
"2014-11-25",2130
"2014-11-26",2130
"2014-11-27",2130
"2014-11-28",2160
"2014-12-01",2130
"2014-12-02",2145
"2014-12-03",2175
"2014-12-04",2160
"2014-12-05",2185
"2014-12-08",2200
"2014-12-09",2250
"2014-12-10",2240
"2014-12-11",2275
"2014-12-12",2270
"2014-12-15",2255
"2014-12-16",2245
"2014-12-17",2220
"2014-12-18",2235
"2014-12-19",2240
"2014-12-22",2240
"2014-12-23",2260
"2014-12-24",2290
"2014-12-26",2295
"2014-12-29",2295
"2014-12-30",2305
"2015-01-02",2310
"2015-01-05",2325
"2015-01-06",2310
"2015-01-07",2285
"2015-01-08",2275
"2015-01-09",2295
"2015-01-12",2330
"2015-01-13",2280
"2015-01-14",2280
"2015-01-15",2275
"2015-01-16",2270
"2015-01-19",2245
"2015-01-20",2290
"2015-01-21",2290
"2015-01-22",2280
"2015-01-23",2280
"2015-01-26",2265
"2015-01-27",2270
"2015-01-28",2325
"2015-01-29",2290
"2015-01-30",2350
"2015-02-02",2330
"2015-02-03",2320
"2015-02-04",2325
"2015-02-05",2365
"2015-02-06",2350
"2015-02-09",2330
"2015-02-10",2300
"2015-02-11",2305
"2015-02-12",2285
"2015-02-13",2300
"2015-02-16",2315
"2015-02-17",2315
"2015-02-23",2340
"2015-02-24",2365
"2015-02-25",2375
"2015-02-26",2290
"2015-02-27",2290
"2015-03-02",2280
"2015-03-03",2270
"2015-03-04",2275
"2015-03-05",2285
"2015-03-06",2300
"2015-03-09",2265
"2015-03-10",2280
"2015-03-11",2275
"2015-03-12",2295
"2015-03-13",2290
"2015-03-16",2280
"2015-03-17",2265
"2015-03-18",2270
"2015-03-19",2255
"2015-03-20",2265
"2015-03-23",2265
"2015-03-24",2285
"2015-03-25",2290
"2015-03-26",2285
"2015-03-27",2290
"2015-03-30",2345
"2015-03-31",2400
"2015-04-01",2405
"2015-04-02",2460
"2015-04-03",2455
"2015-04-06",2440
"2015-04-07",2435
"2015-04-08",2440
"2015-04-09",2470
"2015-04-10",2510
"2015-04-13",2505
"2015-04-14",2480
"2015-04-15",2505
"2015-04-16",2500
"2015-04-17",2475
"2015-04-20",2470
"2015-04-21",2455
"2015-04-22",2445
"2015-04-23",2410
"2015-04-24",2405
"2015-04-27",2400
"2015-04-28",2390
"2015-04-29",2385
"2015-04-30",2380
"2015-05-04",2355
"2015-05-06",2315
"2015-05-07",2275
"2015-05-08",2275
"2015-05-11",2310
"2015-05-12",2285
"2015-05-13",2280
"2015-05-14",2280
"2015-05-15",2300
"2015-05-18",2260
"2015-05-19",2260
"2015-05-20",2240
"2015-05-21",2220
"2015-05-22",2235
"2015-05-26",2220
"2015-05-27",2160
"2015-05-28",2190
"2015-05-29",2185
"2015-06-01",2165
"2015-06-02",2100
"2015-06-03",2115
"2015-06-04",2130
"2015-06-05",2160
"2015-06-08",2150
"2015-06-09",2190
"2015-06-10",2195
"2015-06-11",2190
"2015-06-12",2185
"2015-06-15",2175
"2015-06-16",2175
"2015-06-17",2175
"2015-06-18",2185
"2015-06-19",2180
"2015-06-22",2165
"2015-06-23",2185
"2015-06-24",2175
"2015-06-25",2185
"2015-06-26",2180
"2015-06-29",2120
"2015-06-30",2135
"2015-07-01",2180
"2015-07-02",2185
"2015-07-03",2175
"2015-07-06",2135
"2015-07-07",2135
"2015-07-08",2120
"2015-07-09",2130
"2015-07-10",2125
"2015-07-13",2135
"2015-07-14",2165
"2015-07-15",2190
"2015-07-16",2195
"2015-07-17",2185
"2015-07-20",2195
"2015-07-21",2240
"2015-07-22",2250
"2015-07-23",2245
"2015-07-24",2250
"2015-07-27",2240
"2015-07-28",2220
"2015-07-29",2220
"2015-07-30",2200
"2015-07-31",2200
"2015-08-03",2160
"2015-08-04",2195
"2015-08-05",2220
"2015-08-06",2215
"2015-08-07",2220
"2015-08-10",2220
"2015-08-11",2200
"2015-08-12",2150
"2015-08-13",2175
"2015-08-17",2160
"2015-08-18",2150
"2015-08-19",2045
"2015-08-20",2045
"2015-08-21",1820
"2015-08-24",1830
"2015-08-25",1875
"2015-08-26",1920
"2015-08-27",1950
"2015-08-28",1990
"2015-08-31",1995
"2015-09-01",1990
"2015-09-02",2000
"2015-09-03",2020
"2015-09-04",1990
"2015-09-07",2000
"2015-09-08",1995
"2015-09-09",2015
"2015-09-10",2020
"2015-09-11",2015
"2015-09-14",2015
"2015-09-15",2015
"2015-09-16",2015
"2015-09-17",2020
"2015-09-18",2015
"2015-09-21",2000
"2015-09-22",2000
"2015-09-23",2000
"2015-09-24",2005
"2015-09-25",2000
"2015-09-30",2010
"2015-10-01",2060
"2015-10-02",2105
"2015-10-05",2125
"2015-10-06",2125
"2015-10-07",2120
"2015-10-08",2115
"2015-10-12",2140
"2015-10-13",2145
"2015-10-14",2130
"2015-10-15",2140
"2015-10-16",2140
"2015-10-19",2125
"2015-10-20",2125
"2015-10-21",2135
"2015-10-22",2125
"2015-10-23",2135
"2015-10-26",2155
"2015-10-27",2160
"2015-10-28",2160
"2015-10-29",2145
"2015-10-30",2140
"2015-11-02",2140
"2015-11-03",2150
"2015-11-04",2185
"2015-11-05",2175
"2015-11-06",2175
"2015-11-09",2130
"2015-11-10",2085
"2015-11-11",2090
"2015-11-12",2110
"2015-11-13",2100
"2015-11-16",2050
"2015-11-17",2060
"2015-11-18",2060
