"","Price"
"2013-03-11",28650
"2013-03-12",28750
"2013-03-13",28050
"2013-03-14",28400
"2013-03-15",29100
"2013-03-18",28800
"2013-03-19",29500
"2013-03-20",29100
"2013-03-21",29100
"2013-03-22",29200
"2013-03-25",29900
"2013-03-26",29900
"2013-03-27",29700
"2013-03-28",30100
"2013-03-29",30700
"2013-04-01",31050
"2013-04-02",31400
"2013-04-03",31400
"2013-04-04",31100
"2013-04-05",30900
"2013-04-08",30300
"2013-04-09",29750
"2013-04-10",30650
"2013-04-11",31000
"2013-04-12",31100
"2013-04-15",31800
"2013-04-16",31450
"2013-04-17",31700
"2013-04-18",32150
"2013-04-19",31500
"2013-04-22",31500
"2013-04-23",31900
"2013-04-24",32800
"2013-04-25",32700
"2013-04-26",32900
"2013-04-29",32500
"2013-04-30",31550
"2013-05-02",30950
"2013-05-03",31700
"2013-05-06",31550
"2013-05-07",31900
"2013-05-08",31850
"2013-05-09",32500
"2013-05-10",32100
"2013-05-13",31850
"2013-05-14",31700
"2013-05-15",31650
"2013-05-16",32250
"2013-05-20",32150
"2013-05-21",31950
"2013-05-22",31950
"2013-05-23",31250
"2013-05-24",31250
"2013-05-27",31700
"2013-05-28",31400
"2013-05-29",31400
"2013-05-30",31600
"2013-05-31",31250
"2013-06-03",29600
"2013-06-04",29300
"2013-06-05",29250
"2013-06-07",29500
"2013-06-10",29150
"2013-06-11",29550
"2013-06-12",29350
"2013-06-13",29650
"2013-06-14",29000
"2013-06-17",29700
"2013-06-18",29500
"2013-06-19",30000
"2013-06-20",29650
"2013-06-21",29100
"2013-06-24",27750
"2013-06-25",28000
"2013-06-26",28000
"2013-06-27",28000
"2013-06-28",28200
"2013-07-01",28000
"2013-07-02",28200
"2013-07-03",28200
"2013-07-04",28100
"2013-07-05",28000
"2013-07-08",28050
"2013-07-09",28950
"2013-07-10",29100
"2013-07-11",28800
"2013-07-12",29050
"2013-07-15",28750
"2013-07-16",28600
"2013-07-17",28650
"2013-07-18",28600
"2013-07-19",28450
"2013-07-22",28850
"2013-07-23",28700
"2013-07-24",28400
"2013-07-25",28000
"2013-07-26",28100
"2013-07-29",28000
"2013-07-30",27650
"2013-07-31",27550
"2013-08-01",27250
"2013-08-02",27800
"2013-08-05",28750
"2013-08-06",28650
"2013-08-07",28350
"2013-08-08",28800
"2013-08-09",28350
"2013-08-12",28350
"2013-08-13",28300
"2013-08-14",28300
"2013-08-16",28250
"2013-08-19",27700
"2013-08-20",27450
"2013-08-21",27300
"2013-08-22",26550
"2013-08-23",27000
"2013-08-26",26900
"2013-08-27",26850
"2013-08-28",26450
"2013-08-29",26300
"2013-08-30",25850
"2013-09-02",26900
"2013-09-03",27900
"2013-09-04",27700
"2013-09-05",27550
"2013-09-06",27500
"2013-09-09",28050
"2013-09-10",28400
"2013-09-11",28950
"2013-09-12",28800
"2013-09-13",29050
"2013-09-16",28950
"2013-09-17",29000
"2013-09-23",28500
"2013-09-24",28500
"2013-09-25",28600
"2013-09-26",29300
"2013-09-27",30300
"2013-09-30",30200
"2013-10-01",30100
"2013-10-02",29950
"2013-10-04",30050
"2013-10-07",29400
"2013-10-08",28850
"2013-10-10",29250
"2013-10-11",30200
"2013-10-14",30100
"2013-10-15",30050
"2013-10-16",31000
"2013-10-17",32600
"2013-10-18",32650
"2013-10-21",33050
"2013-10-22",33400
"2013-10-23",32900
"2013-10-24",33300
"2013-10-25",33350
"2013-10-28",32750
"2013-10-29",32200
"2013-10-30",32700
"2013-10-31",32500
"2013-11-01",32750
"2013-11-04",32900
"2013-11-05",32250
"2013-11-06",32050
"2013-11-07",31550
"2013-11-08",31200
"2013-11-11",30050
"2013-11-12",31550
"2013-11-13",31550
"2013-11-14",31800
"2013-11-15",32150
"2013-11-18",32450
"2013-11-19",32500
"2013-11-20",32700
"2013-11-21",32200
"2013-11-22",33450
"2013-11-25",33600
"2013-11-26",32350
"2013-11-27",33400
"2013-11-28",33300
"2013-11-29",34350
"2013-12-02",34100
"2013-12-03",33300
"2013-12-04",33450
"2013-12-05",33600
"2013-12-06",33200
"2013-12-09",32600
"2013-12-10",33150
"2013-12-11",32100
"2013-12-12",32700
"2013-12-13",32000
"2013-12-16",32200
"2013-12-17",32950
"2013-12-18",33000
"2013-12-19",32250
"2013-12-20",31400
"2013-12-23",31550
"2013-12-24",31950
"2013-12-26",31950
"2013-12-27",33050
"2013-12-30",33700
"2014-01-02",32350
"2014-01-03",32100
"2014-01-06",31900
"2014-01-07",32000
"2014-01-08",32550
"2014-01-09",33200
"2014-01-10",32400
"2014-01-13",31950
"2014-01-14",30900
"2014-01-15",31400
"2014-01-16",31500
"2014-01-17",31900
"2014-01-20",30050
"2014-01-21",29400
"2014-01-22",29750
"2014-01-23",28700
"2014-01-24",29200
"2014-01-27",28600
"2014-01-28",28850
"2014-01-29",29300
"2014-02-03",29300
"2014-02-04",29100
"2014-02-05",28650
"2014-02-06",28050
"2014-02-07",28250
"2014-02-10",28000
"2014-02-11",28200
"2014-02-12",28750
"2014-02-13",28150
"2014-02-14",28000
"2014-02-17",28250
"2014-02-18",27950
"2014-02-19",28050
"2014-02-20",27900
"2014-02-21",28050
"2014-02-24",27600
"2014-02-25",27600
"2014-02-26",28050
"2014-02-27",28100
"2014-02-28",27750
"2014-03-03",27800
"2014-03-04",27600
"2014-03-05",27600
"2014-03-06",27300
"2014-03-07",27200
"2014-03-10",26950
"2014-03-11",27050
