"","Price"
"2013-03-11",3310
"2013-03-12",3425
"2013-03-13",3505
"2013-03-14",3530
"2013-03-15",3480
"2013-03-18",3440
"2013-03-19",3515
"2013-03-20",3500
"2013-03-21",3530
"2013-03-22",3560
"2013-03-25",3605
"2013-03-26",3590
"2013-03-27",3600
"2013-03-28",3605
"2013-03-29",3590
"2013-04-01",3530
"2013-04-02",3460
"2013-04-03",3470
"2013-04-04",3400
"2013-04-05",3330
"2013-04-08",3290
"2013-04-09",3250
"2013-04-10",3310
"2013-04-11",3320
"2013-04-12",3290
"2013-04-15",3340
"2013-04-16",3345
"2013-04-17",3290
"2013-04-18",3290
"2013-04-19",3295
"2013-04-22",3325
"2013-04-23",3470
"2013-04-24",3645
"2013-04-25",3705
"2013-04-26",3685
"2013-04-29",3635
"2013-04-30",3705
"2013-05-02",3700
"2013-05-03",3790
"2013-05-06",3780
"2013-05-07",3765
"2013-05-08",3780
"2013-05-09",3795
"2013-05-10",3770
"2013-05-13",3635
"2013-05-14",3635
"2013-05-15",3700
"2013-05-16",3700
"2013-05-20",3665
"2013-05-21",3800
"2013-05-22",3770
"2013-05-23",3700
"2013-05-24",3755
"2013-05-27",3790
"2013-05-28",3850
"2013-05-29",3850
"2013-05-30",3845
"2013-05-31",3835
"2013-06-03",3820
"2013-06-04",3715
"2013-06-05",3620
"2013-06-07",3600
"2013-06-10",3620
"2013-06-11",3615
"2013-06-12",3615
"2013-06-13",3645
"2013-06-14",3640
"2013-06-17",3620
"2013-06-18",3700
"2013-06-19",3620
"2013-06-20",3640
"2013-06-21",3630
"2013-06-24",3600
"2013-06-25",3445
"2013-06-26",3500
"2013-06-27",3545
"2013-06-28",3500
"2013-07-01",3525
"2013-07-02",3490
"2013-07-03",3450
"2013-07-04",3460
"2013-07-05",3455
"2013-07-08",3415
"2013-07-09",3420
"2013-07-10",3410
"2013-07-11",3495
"2013-07-12",3510
"2013-07-15",3505
"2013-07-16",3540
"2013-07-17",3530
"2013-07-18",3520
"2013-07-19",3510
"2013-07-22",3470
"2013-07-23",3505
"2013-07-24",3500
"2013-07-25",3510
"2013-07-26",3550
"2013-07-29",3500
"2013-07-30",3495
"2013-07-31",3500
"2013-08-01",3480
"2013-08-02",3495
"2013-08-05",3515
"2013-08-06",3500
"2013-08-07",3490
"2013-08-08",3500
"2013-08-09",3495
"2013-08-12",3450
"2013-08-13",3475
"2013-08-14",3480
"2013-08-16",3475
"2013-08-19",3440
"2013-08-20",3365
"2013-08-21",3310
"2013-08-22",3260
"2013-08-23",3430
"2013-08-26",3475
"2013-08-27",3450
"2013-08-28",3445
"2013-08-29",3490
"2013-08-30",3570
"2013-09-02",3570
"2013-09-03",3550
"2013-09-04",3535
"2013-09-05",3630
"2013-09-06",3570
"2013-09-09",3585
"2013-09-10",3600
"2013-09-11",3750
"2013-09-12",3730
"2013-09-13",3765
"2013-09-16",3855
"2013-09-17",3835
"2013-09-23",3835
"2013-09-24",3670
"2013-09-25",3625
"2013-09-26",3650
"2013-09-27",3665
"2013-09-30",3630
"2013-10-01",3590
"2013-10-02",3580
"2013-10-04",3535
"2013-10-07",3515
"2013-10-08",3500
"2013-10-10",3525
"2013-10-11",3570
"2013-10-14",3700
"2013-10-15",3700
"2013-10-16",3630
