"","Price"
"2015-06-16",2179
"2015-06-17",2190
"2015-06-18",2212
"2015-06-19",2222
"2015-06-22",2222
"2015-06-23",2222
"2015-06-24",2217
"2015-06-25",2212
"2015-06-26",2244
"2015-06-29",2239
"2015-06-30",2303
"2015-07-01",2314
"2015-07-02",2303
"2015-07-03",2309
"2015-07-06",2282
"2015-07-07",2287
"2015-07-08",2292
"2015-07-09",2282
"2015-07-10",2309
"2015-07-13",2325
"2015-07-14",2314
"2015-07-15",2309
"2015-07-16",2298
"2015-07-17",2303
"2015-07-20",2319
"2015-07-21",2336
"2015-07-22",2357
"2015-07-23",2357
"2015-07-24",2379
"2015-07-27",2352
"2015-07-28",2368
"2015-07-29",2363
"2015-07-30",2395
"2015-07-31",2417
"2015-08-03",2427
"2015-08-04",2417
"2015-08-05",2427
"2015-08-06",2444
"2015-08-07",2460
"2015-08-10",2427
"2015-08-11",2454
"2015-08-12",2427
"2015-08-13",2427
"2015-08-17",2400
"2015-08-18",2395
"2015-08-19",2379
"2015-08-20",2390
"2015-08-21",2341
"2015-08-24",2319
"2015-08-25",2346
"2015-08-26",2336
"2015-08-27",2341
"2015-08-28",2357
"2015-08-31",2336
"2015-09-01",2314
"2015-09-02",2309
"2015-09-03",2319
"2015-09-04",2298
"2015-09-07",2314
"2015-09-08",2314
"2015-09-09",2314
"2015-09-10",2309
"2015-09-11",2303
"2015-09-14",2319
"2015-09-15",2303
"2015-09-16",2271
"2015-09-17",2266
"2015-09-18",2271
"2015-09-21",2266
"2015-09-22",2287
"2015-09-23",2276
"2015-09-24",2271
"2015-09-25",2276
"2015-09-30",2266
"2015-10-01",2276
"2015-10-02",2266
"2015-10-05",2287
"2015-10-06",2292
"2015-10-07",2287
"2015-10-08",2287
"2015-10-12",2271
"2015-10-13",2276
"2015-10-14",2276
"2015-10-15",2282
"2015-10-16",2287
"2015-10-19",2292
"2015-10-20",2282
"2015-10-21",2276
"2015-10-22",2266
"2015-10-23",2276
"2015-10-26",2266
"2015-10-27",2266
"2015-10-28",2266
"2015-10-29",2271
"2015-10-30",2266
"2015-11-02",2260
"2015-11-03",2239
"2015-11-04",2228
"2015-11-05",2233
"2015-11-06",2206
"2015-11-09",2217
"2015-11-10",2185
"2015-11-11",2190
"2015-11-12",2201
"2015-11-13",2195
"2015-11-16",2168
"2015-11-17",2179
"2015-11-18",2185
"2015-11-19",2163
"2015-11-20",2163
"2015-11-23",2168
"2015-11-24",2168
"2015-11-25",2168
"2015-11-26",2163
"2015-11-27",2163
"2015-11-30",2168
"2015-12-01",2168
"2015-12-02",2163
"2015-12-03",2158
"2015-12-04",2158
"2015-12-07",2179
"2015-12-08",2158
"2015-12-09",2158
"2015-12-10",2158
"2015-12-11",2158
"2015-12-14",2152
"2015-12-15",2158
"2015-12-16",2158
"2015-12-17",2152
"2015-12-18",2152
"2015-12-21",2152
"2015-12-22",2158
"2015-12-23",2158
"2015-12-24",2158
"2015-12-28",2158
"2015-12-29",2158
"2015-12-30",2158
"2016-01-04",2179
"2016-01-05",2158
"2016-01-06",2158
"2016-01-07",2152
"2016-01-08",2152
"2016-01-11",2163
"2016-01-12",2163
"2016-01-13",2168
"2016-01-14",2152
"2016-01-15",2185
"2016-01-18",2147
"2016-01-19",2147
"2016-01-20",2163
"2016-01-21",2158
"2016-01-22",2158
"2016-01-25",2136
"2016-01-26",2152
"2016-01-27",2152
"2016-01-28",2158
"2016-01-29",2168
"2016-02-01",2168
"2016-02-02",2152
"2016-02-03",2158
"2016-02-04",2158
"2016-02-05",2141
"2016-02-11",2147
"2016-02-12",2152
"2016-02-15",2158
"2016-02-16",2158
"2016-02-17",2147
"2016-02-18",2158
"2016-02-19",2158
"2016-02-22",2158
"2016-02-23",2147
"2016-02-24",2147
"2016-02-25",2158
"2016-02-26",2158
"2016-02-29",2147
"2016-03-02",2158
"2016-03-03",2136
"2016-03-04",2120
"2016-03-07",2136
"2016-03-08",2141
"2016-03-09",2141
"2016-03-10",2136
"2016-03-11",2131
"2016-03-14",2120
"2016-03-15",2131
"2016-03-16",2120
"2016-03-17",2131
"2016-03-18",2125
"2016-03-21",2114
"2016-03-22",2114
"2016-03-23",2109
"2016-03-24",2141
"2016-03-25",2125
"2016-03-28",2152
"2016-03-29",2125
"2016-03-30",2120
"2016-03-31",2136
"2016-04-01",2152
"2016-04-04",2125
"2016-04-05",2147
"2016-04-06",2152
"2016-04-07",2152
"2016-04-08",2120
"2016-04-11",2131
"2016-04-12",2136
"2016-04-14",2131
"2016-04-15",2147
"2016-04-18",2114
"2016-04-19",2114
"2016-04-20",2125
"2016-04-21",2109
"2016-04-22",2109
"2016-04-25",2104
"2016-04-26",2098
"2016-04-27",2104
"2016-04-28",2125
"2016-04-29",2125
"2016-05-02",2114
"2016-05-03",2109
"2016-05-04",2131
"2016-05-09",2125
"2016-05-10",2147
"2016-05-11",2131
"2016-05-12",2131
"2016-05-13",2131
"2016-05-16",2136
"2016-05-17",2136
"2016-05-18",2131
"2016-05-19",2147
"2016-05-20",2141
"2016-05-23",2131
"2016-05-24",2131
"2016-05-25",2136
"2016-05-26",2136
"2016-05-27",2131
"2016-05-30",2131
"2016-05-31",2125
"2016-06-01",2104
"2016-06-02",2114
"2016-06-03",2120
"2016-06-07",2098
"2016-06-08",2104
"2016-06-09",2109
"2016-06-10",2104
"2016-06-13",2104
"2016-06-14",2109
"2016-06-15",2104
"2016-06-16",2109
"2016-06-17",2109
"2016-06-20",2104
"2016-06-21",2109
"2016-06-22",2109
"2016-06-23",2109
"2016-06-24",2125
"2016-06-27",2125
"2016-06-28",2125
"2016-06-29",2109
"2016-06-30",2131
"2016-07-01",2152
"2016-07-04",2168
"2016-07-05",2179
"2016-07-06",2168
"2016-07-07",2168
"2016-07-08",2168
"2016-07-11",2168
"2016-07-12",2185
"2016-07-13",2168
"2016-07-14",2168
"2016-07-15",2168
"2016-07-18",2174
"2016-07-19",2179
"2016-07-20",2158
"2016-07-21",2190
"2016-07-22",2168
"2016-07-25",2147
"2016-07-26",2147
"2016-07-27",2152
"2016-07-28",2147
"2016-07-29",2158
"2016-08-01",2190
"2016-08-02",2158
"2016-08-03",2158
"2016-08-04",2168
"2016-08-05",2190
"2016-08-08",2185
"2016-08-09",2179
"2016-08-10",2190
"2016-08-11",2185
"2016-08-12",2141
"2016-08-16",2147
"2016-08-17",2152
"2016-08-18",2147
"2016-08-19",2158
"2016-08-22",2158
"2016-08-23",2152
"2016-08-24",2136
"2016-08-25",2141
"2016-08-26",2152
"2016-08-29",2136
"2016-08-30",2163
"2016-08-31",2158
"2016-09-01",2158
"2016-09-02",2185
"2016-09-05",2158
"2016-09-06",2168
"2016-09-07",2168
"2016-09-08",2152
"2016-09-09",2152
"2016-09-12",2158
"2016-09-13",2185
"2016-09-19",2174
"2016-09-20",2168
"2016-09-21",2158
"2016-09-22",2147
"2016-09-23",2141
"2016-09-26",2152
"2016-09-27",2152
"2016-09-28",2158
"2016-09-29",2158
"2016-09-30",2158
"2016-10-04",2141
"2016-10-05",2158
"2016-10-06",2147
"2016-10-07",2141
"2016-10-10",2141
"2016-10-11",2152
"2016-10-12",2152
"2016-10-13",2158
"2016-10-14",2152
"2016-10-17",2152
"2016-10-18",2152
"2016-10-19",2152
"2016-10-20",2141
"2016-10-21",2136
"2016-10-24",2147
"2016-10-25",2147
"2016-10-26",2141
"2016-10-27",2147
"2016-10-28",2147
"2016-10-31",2147
"2016-11-01",2147
"2016-11-02",2147
"2016-11-03",2147
"2016-11-04",2158
"2016-11-07",2152
"2016-11-08",2152
"2016-11-09",2136
"2016-11-10",2131
"2016-11-11",2141
"2016-11-14",2147
"2016-11-15",2141
"2016-11-16",2141
"2016-11-17",2131
"2016-11-18",2152
"2016-11-21",2141
"2016-11-22",2141
"2016-11-23",2120
"2016-11-24",2120
"2016-11-25",2120
"2016-11-28",2136
"2016-11-29",2141
"2016-11-30",2141
"2016-12-01",2152
"2016-12-02",2147
"2016-12-05",2147
"2016-12-06",2152
