"","Price"
"2017-09-14",19780
"2017-09-15",21600
"2017-09-18",21600
"2017-09-19",22860
"2017-09-20",23600
"2017-09-21",23240
"2017-09-22",23800
"2017-09-25",23720
"2017-09-26",23560
"2017-09-27",23300
"2017-09-28",22660
"2017-09-29",22740
"2017-10-10",21700
"2017-10-11",21640
"2017-10-12",21480
"2017-10-13",21500
"2017-10-16",22600
"2017-10-17",25840
"2017-10-18",27240
"2017-10-19",26600
"2017-10-20",26480
"2017-10-23",26500
"2017-10-24",28380
"2017-10-25",29520
"2017-10-26",28340
"2017-10-27",27660
"2017-10-30",28080
"2017-10-31",29500
"2017-11-01",29560
"2017-11-02",30160
"2017-11-03",29740
"2017-11-06",29240
"2017-11-07",28080
"2017-11-08",27980
"2017-11-09",27760
"2017-11-10",29940
"2017-11-13",31500
"2017-11-14",31600
"2017-11-15",33000
"2017-11-16",33040
"2017-11-17",33000
"2017-11-20",32880
"2017-11-21",33340
"2017-11-22",33160
"2017-11-23",35600
"2017-11-24",37960
"2017-11-27",40000
"2017-11-28",37600
"2017-11-29",39920
"2017-11-30",38500
"2017-12-01",38840
"2017-12-04",40400
"2017-12-05",39800
"2017-12-06",38180
"2017-12-07",37300
"2017-12-08",37400
"2017-12-11",38680
"2017-12-12",40800
"2017-12-13",41000
"2017-12-14",41000
"2017-12-15",40400
"2017-12-18",43280
"2017-12-19",43300
"2017-12-20",42820
"2017-12-21",43280
"2017-12-22",45000
"2017-12-26",45780
"2017-12-27",50000
"2017-12-28",49520
"2018-01-02",49800
"2018-01-03",48320
"2018-01-04",46620
"2018-01-05",47840
"2018-01-08",46760
"2018-01-09",45000
"2018-01-10",48180
"2018-01-11",49980
"2018-01-12",50540
"2018-01-15",49660
"2018-01-16",52580
"2018-01-17",53020
"2018-01-18",53440
"2018-01-19",51760
"2018-01-22",50580
"2018-01-23",51040
"2018-01-24",50660
"2018-01-25",50420
"2018-01-26",53920
"2018-01-29",51700
"2018-01-30",50880
"2018-01-31",50240
"2018-02-01",50340
"2018-02-02",51200
"2018-02-05",46000
"2018-02-06",46800
"2018-02-07",44700
"2018-02-08",46260
"2018-02-09",46920
"2018-02-12",48960
"2018-02-13",48000
"2018-02-14",50200
"2018-02-19",51000
"2018-02-20",48580
"2018-02-21",48740
"2018-02-22",48320
"2018-02-23",48720
"2018-02-26",47360
"2018-02-27",49560
"2018-02-28",48480
"2018-03-02",56840
"2018-03-05",52460
"2018-03-06",48340
"2018-03-07",46800
