"","Price"
"2013-03-11",86300
"2013-03-12",73400
"2013-03-13",77400
"2013-03-14",76500
"2013-03-15",75000
"2013-03-18",72000
"2013-03-19",75100
"2013-03-20",80000
"2013-03-21",74700
"2013-03-22",75300
"2013-03-25",75700
"2013-03-26",75100
"2013-03-27",73500
"2013-03-28",70700
"2013-03-29",70900
"2013-04-01",71600
"2013-04-02",70600
"2013-04-03",68100
"2013-04-04",70500
"2013-04-05",69600
"2013-04-08",67400
"2013-04-09",64000
"2013-04-10",64700
"2013-04-11",71000
"2013-04-12",69200
"2013-04-15",70000
"2013-04-16",69400
"2013-04-17",69400
"2013-04-18",70200
"2013-04-19",74100
"2013-04-22",71600
"2013-04-23",70600
"2013-04-24",72500
"2013-04-25",64300
"2013-04-26",63900
"2013-04-29",62000
"2013-04-30",58200
"2013-05-02",64500
"2013-05-03",62800
"2013-05-06",61100
"2013-05-07",61500
"2013-05-08",61700
"2013-05-09",60300
"2013-05-10",59700
"2013-05-13",60000
"2013-05-14",61000
"2013-05-15",61400
"2013-05-16",62100
"2013-05-20",61000
"2013-05-21",60400
"2013-05-22",61700
"2013-05-23",61700
"2013-05-24",61700
"2013-05-27",61000
"2013-05-28",61300
"2013-05-29",60900
"2013-05-30",61300
"2013-05-31",61100
"2013-06-03",60100
"2013-06-04",58300
"2013-06-05",55100
"2013-06-07",54400
"2013-06-10",54700
"2013-06-11",52400
"2013-06-12",51600
"2013-06-13",49900
"2013-06-14",53600
"2013-06-17",51600
"2013-06-18",51900
"2013-06-19",51200
"2013-06-20",52400
"2013-06-21",50500
"2013-06-24",50000
"2013-06-25",48300
"2013-06-26",48350
"2013-06-27",49250
"2013-06-28",51000
"2013-07-01",51300
"2013-07-02",51400
"2013-07-03",50400
"2013-07-04",51900
"2013-07-05",50800
"2013-07-08",50000
"2013-07-09",50100
"2013-07-10",49550
"2013-07-11",49750
"2013-07-12",50100
"2013-07-15",49650
"2013-07-16",50800
"2013-07-17",51000
"2013-07-18",50700
"2013-07-19",50100
"2013-07-22",50100
"2013-07-23",50400
"2013-07-24",50100
"2013-07-25",49900
"2013-07-26",50300
"2013-07-29",49950
"2013-07-30",51800
"2013-07-31",51700
"2013-08-01",52400
"2013-08-02",53400
"2013-08-05",53100
"2013-08-06",51900
"2013-08-07",51700
"2013-08-08",51900
"2013-08-09",51800
"2013-08-12",51400
"2013-08-13",50700
"2013-08-14",50600
"2013-08-16",50700
"2013-08-19",50100
"2013-08-20",49600
"2013-08-21",48500
"2013-08-22",46650
"2013-08-23",47000
"2013-08-26",54000
"2013-08-27",54300
"2013-08-28",59000
"2013-08-29",55600
"2013-08-30",58000
"2013-09-02",58400
"2013-09-03",58700
"2013-09-04",59000
"2013-09-05",59600
"2013-09-06",55500
"2013-09-09",54700
"2013-09-10",56000
"2013-09-11",55500
"2013-09-12",56800
"2013-09-13",56800
"2013-09-16",52700
"2013-09-17",52000
"2013-09-23",52000
"2013-09-24",51900
"2013-09-25",52500
"2013-09-26",52400
"2013-09-27",53500
"2013-09-30",57000
"2013-10-01",54300
"2013-10-02",54100
"2013-10-04",53800
"2013-10-07",53400
"2013-10-08",52800
"2013-10-10",53700
"2013-10-11",55000
"2013-10-14",55100
"2013-10-15",55800
"2013-10-16",54900
"2013-10-17",54400
"2013-10-18",56500
"2013-10-21",56200
"2013-10-22",56200
"2013-10-23",55700
"2013-10-24",56800
"2013-10-25",55900
"2013-10-28",54500
"2013-10-29",55200
"2013-10-30",55700
"2013-10-31",54300
"2013-11-01",56200
"2013-11-04",58500
"2013-11-05",57100
"2013-11-06",57400
"2013-11-07",58300
"2013-11-08",59300
"2013-11-11",58100
"2013-11-12",58700
"2013-11-13",58600
"2013-11-14",58900
"2013-11-15",59500
"2013-11-18",68400
