"","Price"
"2021-12-16",5350
"2021-12-17",5430
"2021-12-20",5530
"2021-12-21",5490
"2021-12-22",5420
"2021-12-23",5290
"2021-12-24",5290
"2021-12-27",5270
"2021-12-28",5200
"2021-12-29",5230
"2021-12-30",5130
"2022-01-03",5160
"2022-01-04",5130
"2022-01-05",5040
"2022-01-06",4885
"2022-01-07",4895
"2022-01-10",4745
"2022-01-11",4500
"2022-01-12",4490
"2022-01-13",4490
"2022-01-14",4365
"2022-01-17",4185
"2022-01-18",4310
"2022-01-19",4450
"2022-01-20",4435
"2022-01-21",4505
"2022-01-24",4375
"2022-01-25",4240
"2022-01-26",4350
"2022-01-27",4200
"2022-01-28",4190
"2022-02-03",4240
"2022-02-04",4275
"2022-02-07",4335
"2022-02-08",4470
"2022-02-09",4455
"2022-02-10",4360
"2022-02-11",4295
"2022-02-14",4180
"2022-02-15",4150
"2022-02-16",4265
"2022-02-17",4300
"2022-02-18",4380
"2022-02-21",4285
"2022-02-22",4200
"2022-02-23",4225
"2022-02-24",4120
"2022-02-25",4175
"2022-02-28",4205
"2022-03-02",4210
"2022-03-03",4255
"2022-03-04",4305
"2022-03-07",4225
"2022-03-08",4150
"2022-03-10",4240
"2022-03-11",4220
"2022-03-14",4160
"2022-03-15",4300
"2022-03-16",4315
"2022-03-17",4355
"2022-03-18",4490
"2022-03-21",4585
"2022-03-22",4585
"2022-03-23",4530
"2022-03-24",4485
"2022-03-25",4465
"2022-03-28",4485
"2022-03-29",4460
"2022-03-30",4490
"2022-03-31",4525
"2022-04-01",4480
"2022-04-04",4500
"2022-04-05",4535
"2022-04-06",4520
"2022-04-07",4540
"2022-04-08",4580
"2022-04-11",4525
"2022-04-12",4470
"2022-04-13",4500
"2022-04-14",4505
"2022-04-15",4460
"2022-04-18",4520
"2022-04-19",4500
"2022-04-20",4520
"2022-04-21",4505
"2022-04-22",4490
"2022-04-25",4400
"2022-04-26",4390
"2022-04-27",4215
"2022-04-28",4220
"2022-04-29",4215
"2022-05-02",4225
"2022-05-03",4225
"2022-05-04",4200
"2022-05-06",4170
"2022-05-09",4160
"2022-05-10",4090
"2022-05-11",4065
"2022-05-12",3975
"2022-05-13",4010
"2022-05-16",4050
"2022-05-17",4125
"2022-05-18",4135
"2022-05-19",4135
"2022-05-20",4160
"2022-05-23",4180
"2022-05-24",4180
"2022-05-25",4140
"2022-05-26",4105
"2022-05-27",4135
"2022-05-30",4185
"2022-05-31",4170
"2022-06-02",4125
"2022-06-03",4055
"2022-06-07",4000
"2022-06-08",3995
"2022-06-09",4010
"2022-06-10",4020
"2022-06-13",3885
"2022-06-14",3815
"2022-06-15",3665
"2022-06-16",3730
"2022-06-17",3740
"2022-06-20",3525
"2022-06-21",3455
"2022-06-22",3210
"2022-06-23",3045
"2022-06-24",3105
"2022-06-27",3150
"2022-06-28",3245
"2022-06-29",3135
"2022-06-30",3055
"2022-07-01",3020
"2022-07-04",2980
"2022-07-05",3075
"2022-07-06",3075
"2022-07-07",3085
"2022-07-08",3180
"2022-07-11",3190
"2022-07-12",3125
"2022-07-13",3125
"2022-07-14",3125
"2022-07-15",3100
"2022-07-18",3190
"2022-07-19",3165
"2022-07-20",3195
"2022-07-21",3325
"2022-07-22",3270
"2022-07-25",3270
"2022-07-26",3255
"2022-07-27",3245
"2022-07-28",3240
"2022-07-29",3310
"2022-08-01",3290
"2022-08-02",3250
"2022-08-03",3275
"2022-08-04",3295
"2022-08-05",3315
"2022-08-08",3365
"2022-08-09",3345
"2022-08-10",3330
"2022-08-11",3340
"2022-08-12",3325
"2022-08-16",3375
"2022-08-17",3345
"2022-08-18",3320
"2022-08-19",3250
"2022-08-22",3205
"2022-08-23",3170
"2022-08-24",3215
"2022-08-25",3245
"2022-08-26",3235
"2022-08-29",3155
"2022-08-30",3150
"2022-08-31",3150
"2022-09-01",3110
"2022-09-02",3075
"2022-09-05",3035
"2022-09-06",3050
"2022-09-07",3020
"2022-09-08",3020
"2022-09-13",3085
"2022-09-14",3035
"2022-09-15",3040
"2022-09-16",3005
"2022-09-19",2980
"2022-09-20",2985
"2022-09-21",2950
"2022-09-22",2750
"2022-09-23",2665
"2022-09-26",2420
"2022-09-27",2345
"2022-09-28",2275
"2022-09-29",2240
"2022-09-30",2230
"2022-10-04",2245
"2022-10-05",2200
"2022-10-06",2250
"2022-10-07",2240
"2022-10-11",2120
"2022-10-12",2185
"2022-10-13",2050
"2022-10-14",2095
"2022-10-17",2150
"2022-10-18",2195
"2022-10-19",2185
"2022-10-20",2100
"2022-10-21",2070
"2022-10-24",2045
"2022-10-25",2025
"2022-10-26",1965
"2022-10-27",1975
"2022-10-28",1975
"2022-10-31",1975
"2022-11-01",2015
"2022-11-02",2010
"2022-11-03",2070
"2022-11-04",2505
"2022-11-07",2945
"2022-11-08",2920
"2022-11-09",3030
"2022-11-10",2830
"2022-11-11",2830
"2022-11-14",2890
"2022-11-15",2790
