"","Price"
"2021-08-09",68500
"2021-08-10",67300
"2021-08-11",64600
"2021-08-12",69600
"2021-08-13",66600
"2021-08-17",63000
"2021-08-18",61600
"2021-08-19",61800
"2021-08-20",61700
"2021-08-23",60300
"2021-08-24",59100
"2021-08-25",59500
"2021-08-26",62300
"2021-08-27",60400
"2021-08-30",59600
"2021-08-31",60600
"2021-09-01",61000
"2021-09-02",65200
"2021-09-03",65100
"2021-09-06",64100
"2021-09-07",62400
"2021-09-08",62300
"2021-09-09",60600
"2021-09-10",59700
"2021-09-13",61800
"2021-09-14",62700
"2021-09-15",60400
"2021-09-16",60300
"2021-09-17",59500
"2021-09-23",58200
"2021-09-24",56600
"2021-09-27",53600
"2021-09-28",50900
"2021-09-29",49750
"2021-09-30",52300
"2021-10-01",52500
"2021-10-05",68200
"2021-10-06",58300
"2021-10-07",62500
"2021-10-08",66100
"2021-10-12",66200
"2021-10-13",63200
"2021-10-14",65000
"2021-10-15",62900
"2021-10-18",64100
"2021-10-19",64000
"2021-10-20",63700
"2021-10-21",62200
"2021-10-22",60600
"2021-10-25",60600
"2021-10-26",62300
"2021-10-27",61900
"2021-10-28",63600
"2021-10-29",62800
"2021-11-01",59000
"2021-11-02",57200
"2021-11-03",55500
"2021-11-04",55100
"2021-11-05",55500
"2021-11-08",51900
"2021-11-09",54300
"2021-11-10",53600
"2021-11-11",54200
"2021-11-12",55000
"2021-11-15",55900
"2021-11-16",54900
"2021-11-17",54900
"2021-11-18",54500
"2021-11-19",56800
"2021-11-22",57700
"2021-11-23",57700
"2021-11-24",57700
"2021-11-25",60800
"2021-11-26",55900
"2021-11-29",53200
"2021-11-30",51300
"2021-12-01",51000
"2021-12-02",50600
"2021-12-03",51300
"2021-12-06",51100
"2021-12-07",55600
"2021-12-08",55500
"2021-12-09",55300
"2021-12-10",55700
"2021-12-13",56600
"2021-12-14",57000
"2021-12-15",58500
"2021-12-16",56900
"2021-12-17",58200
"2021-12-20",55500
"2021-12-21",53400
"2021-12-22",56600
"2021-12-23",54300
"2021-12-24",53600
"2021-12-27",53900
"2021-12-28",53400
"2021-12-29",53200
"2021-12-30",52500
