"","Price"
"2013-03-11",15000
"2013-03-12",15151
"2013-03-13",15151
"2013-03-14",15252
"2013-03-15",15604
"2013-03-18",15302
"2013-03-19",15805
"2013-03-20",15805
"2013-03-21",15705
"2013-03-22",15654
"2013-03-25",15453
"2013-03-26",15705
"2013-03-27",15805
"2013-03-28",15805
"2013-03-29",15956
"2013-04-01",15856
"2013-04-02",16007
"2013-04-03",16258
"2013-04-04",16107
"2013-04-05",15856
"2013-04-08",15503
"2013-04-09",15554
"2013-04-10",16208
"2013-04-11",16359
"2013-04-12",16409
"2013-04-15",17013
"2013-04-16",16963
"2013-04-17",16812
"2013-04-18",16913
"2013-04-19",17013
"2013-04-22",17617
"2013-04-23",17466
"2013-04-24",17517
"2013-04-25",17064
"2013-04-26",17466
"2013-04-29",18272
"2013-04-30",19279
"2013-05-02",18574
"2013-05-03",18624
"2013-05-06",19128
"2013-05-07",19228
"2013-05-08",19128
"2013-05-09",19279
"2013-05-10",19631
"2013-05-13",19832
"2013-05-14",18624
"2013-05-15",18876
"2013-05-16",18523
"2013-05-20",19027
"2013-05-21",18775
"2013-05-22",18171
"2013-05-23",18221
"2013-05-24",18523
"2013-05-27",18574
"2013-05-28",18574
"2013-05-29",18372
"2013-05-30",18624
"2013-05-31",18372
"2013-06-03",18473
"2013-06-04",18624
"2013-06-05",18372
"2013-06-07",18423
"2013-06-10",18423
"2013-06-11",18725
"2013-06-12",19128
"2013-06-13",19581
"2013-06-14",19430
"2013-06-17",19077
"2013-06-18",19178
"2013-06-19",19077
"2013-06-20",19228
"2013-06-21",19128
"2013-06-24",18624
"2013-06-25",17919
"2013-06-26",18272
"2013-06-27",18423
"2013-06-28",18826
"2013-07-01",18977
"2013-07-02",18775
"2013-07-03",18725
"2013-07-04",18725
"2013-07-05",18674
"2013-07-08",18473
"2013-07-09",18423
"2013-07-10",18523
"2013-07-11",18574
"2013-07-12",18725
"2013-07-15",18523
"2013-07-16",18523
"2013-07-17",18624
"2013-07-18",18624
"2013-07-19",18624
"2013-07-22",18473
"2013-07-23",18372
"2013-07-24",18423
"2013-07-25",18322
"2013-07-26",18322
"2013-07-29",18322
"2013-07-30",18272
"2013-07-31",18624
"2013-08-01",18523
"2013-08-02",18473
"2013-08-05",19077
"2013-08-06",19832
"2013-08-07",19883
"2013-08-08",20084
"2013-08-09",20084
"2013-08-12",19430
"2013-08-13",19329
"2013-08-14",19329
"2013-08-16",19732
"2013-08-19",19631
