"","Price"
"2016-10-28",36438
"2016-10-31",30715
"2016-11-01",27233
"2016-11-02",23275
"2016-11-03",23465
"2016-11-04",21605
"2016-11-07",21462
"2016-11-08",27901
"2016-11-09",23656
"2016-11-10",26709
"2016-11-11",25659
"2016-11-14",23895
"2016-11-15",22273
"2016-11-16",26184
"2016-11-17",24992
"2016-11-18",23513
"2016-11-21",23561
"2016-11-22",23370
"2016-11-23",22273
"2016-11-24",22321
"2016-11-25",22559
"2016-11-28",21653
"2016-11-29",21796
"2016-11-30",21796
"2016-12-01",21462
"2016-12-02",20508
"2016-12-05",19268
"2016-12-06",19841
"2016-12-07",20508
"2016-12-08",21415
"2016-12-09",21844
"2016-12-12",22416
"2016-12-13",22750
"2016-12-14",22655
"2016-12-15",22655
"2016-12-16",26184
"2016-12-19",27376
"2016-12-20",26184
"2016-12-21",25707
"2016-12-22",25612
"2016-12-23",25087
"2016-12-26",26661
"2016-12-27",26232
"2016-12-28",27949
"2016-12-29",27472
"2017-01-02",29284
"2017-01-03",29761
"2017-01-04",29141
"2017-01-05",27996
"2017-01-06",27662
"2017-01-09",26995
"2017-01-10",27186
"2017-01-11",26947
"2017-01-12",25802
"2017-01-13",26899
"2017-01-16",26709
"2017-01-17",26422
"2017-01-18",26470
"2017-01-19",28903
"2017-01-20",28807
"2017-01-23",28426
"2017-01-24",26709
"2017-01-25",26422
"2017-01-26",25945
"2017-01-31",25564
"2017-02-01",25850
"2017-02-02",25850
"2017-02-03",25755
"2017-02-06",25945
"2017-02-07",25659
"2017-02-08",25659
"2017-02-09",25135
"2017-02-10",25230
"2017-02-13",25325
"2017-02-14",24801
"2017-02-15",24801
"2017-02-16",24229
"2017-02-17",24324
"2017-02-20",24276
"2017-02-21",24372
"2017-02-22",23990
"2017-02-23",23799
"2017-02-24",23656
"2017-02-27",23752
"2017-02-28",23561
"2017-03-02",22893
"2017-03-03",22082
"2017-03-06",22798
"2017-03-07",22988
"2017-03-08",22893
"2017-03-09",22845
"2017-03-10",22893
"2017-03-13",22559
"2017-03-14",22559
"2017-03-15",22559
"2017-03-16",23608
"2017-03-17",23036
"2017-03-20",22082
"2017-03-21",22225
"2017-03-22",21653
"2017-03-23",20508
"2017-03-24",20604
"2017-03-27",20842
"2017-03-28",21224
"2017-03-29",20699
"2017-03-30",21367
"2017-03-31",21176
"2017-04-03",22416
"2017-04-04",23227
"2017-04-05",23084
"2017-04-06",23132
"2017-04-07",23513
"2017-04-10",23561
"2017-04-11",23752
"2017-04-12",23656
"2017-04-13",23656
"2017-04-14",23370
"2017-04-17",23370
"2017-04-18",22893
"2017-04-19",22368
"2017-04-20",23227
"2017-04-21",23656
"2017-04-24",22798
"2017-04-25",22416
"2017-04-26",22368
"2017-04-27",22035
"2017-04-28",22130
"2017-05-02",22178
"2017-05-04",22273
"2017-05-08",23942
"2017-05-10",23275
"2017-05-11",23465
"2017-05-12",22225
"2017-05-15",20842
"2017-05-16",20795
"2017-05-17",20985
"2017-05-18",21081
"2017-05-19",21558
"2017-05-22",21701
"2017-05-23",21653
"2017-05-24",21510
"2017-05-25",21319
"2017-05-26",21224
"2017-05-29",21128
"2017-05-30",21939
"2017-05-31",22512
"2017-06-01",22512
"2017-06-02",22702
"2017-06-05",23084
"2017-06-07",23179
"2017-06-08",22798
"2017-06-09",22559
"2017-06-12",24562
"2017-06-13",24610
"2017-06-14",24753
"2017-06-15",24085
"2017-06-16",23418
"2017-06-19",23370
"2017-06-20",23179
"2017-06-21",23608
"2017-06-22",23513
"2017-06-23",23656
"2017-06-26",23942
"2017-06-27",23942
"2017-06-28",23847
"2017-06-29",24849
"2017-06-30",25898
"2017-07-03",25850
"2017-07-04",24896
"2017-07-05",25087
"2017-07-06",27233
"2017-07-07",26566
"2017-07-10",27853
"2017-07-11",28044
"2017-07-12",28044
"2017-07-13",28378
"2017-07-14",26947
"2017-07-17",26899
"2017-07-18",26804
"2017-07-19",26518
"2017-07-20",27662
"2017-07-21",27472
"2017-07-24",27233
"2017-07-25",25945
"2017-07-26",25707
"2017-07-27",25182
"2017-07-28",24562
"2017-07-31",25325
"2017-08-01",24562
"2017-08-02",24896
"2017-08-03",23752
"2017-08-04",24038
"2017-08-07",25087
"2017-08-08",25755
"2017-08-09",25850
"2017-08-10",25945
"2017-08-11",25516
"2017-08-14",23513
"2017-08-16",23799
"2017-08-17",24753
"2017-08-18",24467
"2017-08-21",24276
"2017-08-22",24753
"2017-08-23",23990
"2017-08-24",23847
"2017-08-25",23942
"2017-08-28",23847
"2017-08-29",24515
"2017-08-30",24229
"2017-08-31",23847
