"","Price"
"2013-03-11",5930
"2013-03-12",5880
"2013-03-13",5960
"2013-03-14",6000
"2013-03-15",6080
"2013-03-18",5880
"2013-03-19",6100
"2013-03-20",6100
"2013-03-21",6110
"2013-03-22",6150
"2013-03-25",6430
"2013-03-26",6640
"2013-03-27",6550
"2013-03-28",6570
"2013-03-29",6780
"2013-04-01",7010
"2013-04-02",6970
"2013-04-03",7250
"2013-04-04",7270
"2013-04-05",7200
"2013-04-08",6770
"2013-04-09",6780
"2013-04-10",6800
"2013-04-11",7240
"2013-04-12",7480
"2013-04-15",7480
"2013-04-16",7480
"2013-04-17",7520
"2013-04-18",7350
"2013-04-19",7080
"2013-04-22",7030
"2013-04-23",7170
"2013-04-24",7000
"2013-04-25",7070
"2013-04-26",7200
"2013-04-29",7150
"2013-04-30",7230
"2013-05-02",7100
"2013-05-03",7170
"2013-05-06",7080
"2013-05-07",6920
"2013-05-08",7100
"2013-05-09",7040
"2013-05-10",6700
"2013-05-13",6940
"2013-05-14",7100
"2013-05-15",7140
"2013-05-16",7010
"2013-05-20",7150
"2013-05-21",7020
"2013-05-22",7050
"2013-05-23",6800
"2013-05-24",6800
"2013-05-27",6540
"2013-05-28",6560
"2013-05-29",6580
"2013-05-30",6200
"2013-05-31",6500
"2013-06-03",6420
"2013-06-04",6550
"2013-06-05",6380
"2013-06-07",6150
"2013-06-10",6150
"2013-06-11",6150
"2013-06-12",6270
"2013-06-13",6120
"2013-06-14",6080
"2013-06-17",5810
"2013-06-18",5920
"2013-06-19",5790
"2013-06-20",5700
"2013-06-21",5650
"2013-06-24",5500
"2013-06-25",5170
"2013-06-26",5070
"2013-06-27",5240
"2013-06-28",5260
"2013-07-01",5320
"2013-07-02",5600
"2013-07-03",5450
"2013-07-04",5640
"2013-07-05",5790
"2013-07-08",5490
"2013-07-09",5570
"2013-07-10",5480
"2013-07-11",5710
"2013-07-12",5700
"2013-07-15",5470
"2013-07-16",5570
"2013-07-17",5730
"2013-07-18",5750
"2013-07-19",5840
"2013-07-22",5880
"2013-07-23",5870
"2013-07-24",6050
"2013-07-25",6140
"2013-07-26",6120
"2013-07-29",5810
"2013-07-30",5870
"2013-07-31",5940
"2013-08-01",5900
"2013-08-02",6210
"2013-08-05",6280
"2013-08-06",6200
"2013-08-07",6130
"2013-08-08",6220
"2013-08-09",6400
"2013-08-12",6440
"2013-08-13",6510
"2013-08-14",6530
"2013-08-16",6350
"2013-08-19",6430
"2013-08-20",6600
"2013-08-21",6600
"2013-08-22",6500
"2013-08-23",6300
"2013-08-26",6000
"2013-08-27",5780
"2013-08-28",5690
"2013-08-29",5690
"2013-08-30",5900
"2013-09-02",5950
"2013-09-03",6260
"2013-09-04",6360
"2013-09-05",6300
"2013-09-06",6380
"2013-09-09",6270
"2013-09-10",6550
"2013-09-11",6710
"2013-09-12",6740
"2013-09-13",6610
"2013-09-16",6480
"2013-09-17",6720
"2013-09-23",6760
"2013-09-24",6750
"2013-09-25",6700
"2013-09-26",6700
"2013-09-27",6990
"2013-09-30",6900
"2013-10-01",6850
"2013-10-02",6950
"2013-10-04",6880
"2013-10-07",6700
"2013-10-08",6550
"2013-10-10",6540
"2013-10-11",6920
"2013-10-14",6800
"2013-10-15",6830
"2013-10-16",6660
"2013-10-17",6600
"2013-10-18",6520
"2013-10-21",6520
"2013-10-22",6490
"2013-10-23",6490
"2013-10-24",6560
"2013-10-25",6600
"2013-10-28",6500
"2013-10-29",6430
"2013-10-30",6360
"2013-10-31",6350
"2013-11-01",6440
"2013-11-04",6430
"2013-11-05",6390
"2013-11-06",6300
"2013-11-07",6220
"2013-11-08",6160
"2013-11-11",6050
"2013-11-12",6150
"2013-11-13",6170
"2013-11-14",6180
"2013-11-15",6310
"2013-11-18",6310
"2013-11-19",6240
"2013-11-20",6260
"2013-11-21",6230
"2013-11-22",6220
"2013-11-25",6270
"2013-11-26",6330
"2013-11-27",6380
"2013-11-28",6430
"2013-11-29",6590
"2013-12-02",6600
"2013-12-03",6540
"2013-12-04",6540
"2013-12-05",6540
"2013-12-06",6500
"2013-12-09",6440
"2013-12-10",6350
"2013-12-11",6280
"2013-12-12",6140
"2013-12-13",6050
"2013-12-16",5950
"2013-12-17",5990
"2013-12-18",5980
"2013-12-19",6030
"2013-12-20",6050
"2013-12-23",6080
"2013-12-24",6200
"2013-12-26",6200
"2013-12-27",6540
"2013-12-30",6670
"2014-01-02",6600
"2014-01-03",6610
"2014-01-06",6680
"2014-01-07",6690
"2014-01-08",6660
"2014-01-09",6670
"2014-01-10",6660
"2014-01-13",6450
"2014-01-14",6470
"2014-01-15",6400
"2014-01-16",6380
"2014-01-17",6400
"2014-01-20",6300
"2014-01-21",6250
"2014-01-22",6280
"2014-01-23",6290
"2014-01-24",6300
"2014-01-27",6140
"2014-01-28",6090
"2014-01-29",6260
"2014-02-03",6200
"2014-02-04",6040
"2014-02-05",6040
"2014-02-06",6040
"2014-02-07",6040
"2014-02-10",6030
"2014-02-11",6040
"2014-02-12",6120
"2014-02-13",6030
"2014-02-14",6030
"2014-02-17",5990
"2014-02-18",5910
"2014-02-19",5930
"2014-02-20",5970
"2014-02-21",5920
"2014-02-24",5900
"2014-02-25",5800
"2014-02-26",5840
"2014-02-27",5820
"2014-02-28",5700
"2014-03-03",5730
"2014-03-04",5690
"2014-03-05",5760
"2014-03-06",5890
"2014-03-07",5900
"2014-03-10",5900
"2014-03-11",5950
"2014-03-12",5930
"2014-03-13",5930
"2014-03-14",5810
"2014-03-17",5730
"2014-03-18",5680
"2014-03-19",5560
"2014-03-20",5350
"2014-03-21",5410
"2014-03-24",5550
"2014-03-25",5530
"2014-03-26",5540
"2014-03-27",5570
"2014-03-28",5570
"2014-03-31",5550
"2014-04-01",5620
"2014-04-02",5770
"2014-04-03",5700
"2014-04-04",5490
"2014-04-07",5330
"2014-04-08",5280
"2014-04-09",5290
"2014-04-10",5260
"2014-04-11",5250
"2014-04-14",5180
"2014-04-15",5210
"2014-04-16",5220
"2014-04-17",5220
"2014-04-18",5280
"2014-04-21",5230
"2014-04-22",5240
"2014-04-23",5240
"2014-04-24",5220
"2014-04-25",5210
"2014-04-28",5100
"2014-04-29",5000
"2014-04-30",5040
"2014-05-02",5040
"2014-05-07",5000
"2014-05-08",5010
"2014-05-09",5050
"2014-05-12",4970
"2014-05-13",4965
"2014-05-14",4960
"2014-05-15",4925
"2014-05-16",4905
"2014-05-19",4695
"2014-05-20",4535
"2014-05-21",4575
"2014-05-22",4555
"2014-05-23",4680
"2014-05-26",4660
"2014-05-27",4555
"2014-05-28",4470
"2014-05-29",4410
"2014-05-30",4450
"2014-06-02",4380
"2014-06-03",4245
"2014-06-05",4215
"2014-06-09",4180
"2014-06-10",4175
"2014-06-11",4200
"2014-06-12",4200
"2014-06-13",4320
"2014-06-16",4320
"2014-06-17",4410
"2014-06-18",4495
"2014-06-19",4685
"2014-06-20",4765
"2014-06-23",4740
"2014-06-24",4790
"2014-06-25",4835
"2014-06-26",4840
"2014-06-27",4975
"2014-06-30",4785
"2014-07-01",4850
"2014-07-02",4865
"2014-07-03",4825
"2014-07-04",4615
"2014-07-07",4500
"2014-07-08",4395
"2014-07-09",4385
"2014-07-10",4250
"2014-07-11",4380
"2014-07-14",4290
"2014-07-15",4200
"2014-07-16",4050
"2014-07-17",4170
"2014-07-18",4170
"2014-07-21",4200
"2014-07-22",4170
"2014-07-23",4170
"2014-07-24",4085
"2014-07-25",3965
"2014-07-28",3960
"2014-07-29",3860
"2014-07-30",3700
"2014-07-31",3490
"2014-08-01",3735
"2014-08-04",3720
"2014-08-05",3635
"2014-08-06",3560
"2014-08-07",3660
"2014-08-08",3700
"2014-08-11",3725
"2014-08-12",3705
"2014-08-13",3705
"2014-08-14",3685
"2014-08-18",3680
"2014-08-19",3660
"2014-08-20",3595
"2014-08-21",3660
"2014-08-22",3950
"2014-08-25",3935
"2014-08-26",3925
"2014-08-27",3940
"2014-08-28",3945
"2014-08-29",3840
"2014-09-01",3825
"2014-09-02",3835
"2014-09-03",3870
"2014-09-04",3940
"2014-09-05",3970
"2014-09-11",3960
"2014-09-12",4010
"2014-09-15",4010
"2014-09-16",4020
"2014-09-17",4015
"2014-09-18",3970
"2014-09-19",3825
"2014-09-22",3850
"2014-09-23",3840
"2014-09-24",3835
"2014-09-25",3800
"2014-09-26",3840
"2014-09-29",3800
"2014-09-30",3760
"2014-10-01",3710
"2014-10-02",3670
"2014-10-06",3585
"2014-10-07",3725
"2014-10-08",3725
"2014-10-10",3695
"2014-10-13",3545
"2014-10-14",3565
"2014-10-15",3585
"2014-10-16",3595
"2014-10-17",3600
"2014-10-20",3595
"2014-10-21",3545
"2014-10-22",3520
"2014-10-23",3340
"2014-10-24",3330
"2014-10-27",3280
"2014-10-28",3280
"2014-10-29",3230
"2014-10-30",3265
"2014-10-31",3305
"2014-11-03",3280
"2014-11-04",3180
"2014-11-05",2795
"2014-11-06",2850
"2014-11-07",2915
"2014-11-10",2995
"2014-11-11",3025
"2014-11-12",3070
"2014-11-13",3090
"2014-11-14",2990
"2014-11-17",3340
"2014-11-18",3390
"2014-11-19",3345
"2014-11-20",3280
"2014-11-21",3260
"2014-11-24",3200
"2014-11-25",3120
"2014-11-26",3080
"2014-11-27",3020
"2014-11-28",2935
"2014-12-01",2900
"2014-12-02",2940
"2014-12-03",2995
"2014-12-04",3000
"2014-12-05",2970
"2014-12-08",2945
"2014-12-09",2930
"2014-12-10",2980
"2014-12-11",2940
"2014-12-12",2930
"2014-12-15",2890
"2014-12-16",2880
"2014-12-17",2895
"2014-12-18",2860
"2014-12-19",2870
"2014-12-22",2950
"2014-12-23",2935
"2014-12-24",3320
"2014-12-26",3080
"2014-12-29",3090
"2014-12-30",3165
"2015-01-02",3200
"2015-01-05",3270
"2015-01-06",3190
"2015-01-07",3235
"2015-01-08",3190
"2015-01-09",3195
"2015-01-12",3200
"2015-01-13",3170
"2015-01-14",3150
"2015-01-15",3165
"2015-01-16",3155
"2015-01-19",3160
"2015-01-20",3180
"2015-01-21",3340
"2015-01-22",3340
"2015-01-23",3355
"2015-01-26",3410
"2015-01-27",3555
"2015-01-28",3630
"2015-01-29",3670
"2015-01-30",3670
"2015-02-02",3565
"2015-02-03",3615
"2015-02-04",3600
