"","Price"
"2013-03-11",18700
"2013-03-12",19000
"2013-03-13",19200
"2013-03-14",19650
"2013-03-15",19800
"2013-03-18",19350
"2013-03-19",19850
"2013-03-20",19600
"2013-03-21",19100
"2013-03-22",19550
"2013-03-25",19550
"2013-03-26",19000
"2013-03-27",18650
"2013-03-28",18350
"2013-03-29",18600
"2013-04-01",18400
"2013-04-02",19300
"2013-04-03",19100
"2013-04-04",18750
"2013-04-05",18250
"2013-04-08",17600
"2013-04-09",17650
"2013-04-10",17650
"2013-04-11",17600
"2013-04-12",18500
"2013-04-15",18750
"2013-04-16",18550
"2013-04-17",18450
"2013-04-18",18750
"2013-04-19",18900
"2013-04-22",19350
"2013-04-23",20000
"2013-04-24",19800
"2013-04-25",20000
"2013-04-26",19950
"2013-04-29",19850
"2013-04-30",20000
"2013-05-02",19900
"2013-05-03",19900
"2013-05-06",19950
"2013-05-07",20000
"2013-05-08",19850
"2013-05-09",19750
"2013-05-10",19000
"2013-05-13",18600
"2013-05-14",19550
"2013-05-15",19500
"2013-05-16",19950
"2013-05-20",20650
"2013-05-21",18900
"2013-05-22",18750
"2013-05-23",18550
"2013-05-24",18950
"2013-05-27",18850
"2013-05-28",18900
"2013-05-29",18800
"2013-05-30",19700
"2013-05-31",19300
"2013-06-03",19500
"2013-06-04",19450
"2013-06-05",19300
"2013-06-07",19750
"2013-06-10",20200
"2013-06-11",20100
"2013-06-12",20000
"2013-06-13",19800
"2013-06-14",19850
"2013-06-17",19350
"2013-06-18",19850
"2013-06-19",20200
"2013-06-20",20350
"2013-06-21",20500
"2013-06-24",20400
"2013-06-25",20100
"2013-06-26",20850
"2013-06-27",21250
"2013-06-28",21300
"2013-07-01",22100
"2013-07-02",22150
"2013-07-03",21850
"2013-07-04",22850
"2013-07-05",22850
"2013-07-08",22850
"2013-07-09",22150
"2013-07-10",22100
"2013-07-11",22100
"2013-07-12",22650
"2013-07-15",22600
"2013-07-16",22550
"2013-07-17",24350
"2013-07-18",24350
"2013-07-19",24500
"2013-07-22",24850
"2013-07-23",25750
"2013-07-24",26400
"2013-07-25",25750
"2013-07-26",25650
"2013-07-29",25800
"2013-07-30",26300
"2013-07-31",25600
"2013-08-01",25300
"2013-08-02",25200
"2013-08-05",25200
"2013-08-06",25500
"2013-08-07",25150
"2013-08-08",24650
"2013-08-09",23900
"2013-08-12",24100
"2013-08-13",24450
"2013-08-14",24100
"2013-08-16",24900
"2013-08-19",24950
"2013-08-20",23850
"2013-08-21",23650
"2013-08-22",23400
"2013-08-23",23900
"2013-08-26",24200
"2013-08-27",24500
"2013-08-28",24500
"2013-08-29",24800
"2013-08-30",24100
"2013-09-02",24300
"2013-09-03",23950
"2013-09-04",23750
"2013-09-05",24600
"2013-09-06",25050
"2013-09-09",25150
"2013-09-10",25900
"2013-09-11",26300
"2013-09-12",26100
"2013-09-13",26550
"2013-09-16",26000
"2013-09-17",26400
"2013-09-23",26100
"2013-09-24",25650
"2013-09-25",25600
"2013-09-26",25800
"2013-09-27",25850
"2013-09-30",25400
"2013-10-01",25000
"2013-10-02",24750
"2013-10-04",24750
"2013-10-07",24800
"2013-10-08",25350
"2013-10-10",25050
"2013-10-11",25100
"2013-10-14",24900
"2013-10-15",25150
"2013-10-16",25150
"2013-10-17",24650
"2013-10-18",25150
"2013-10-21",25100
"2013-10-22",25000
"2013-10-23",24800
"2013-10-24",25200
"2013-10-25",24900
"2013-10-28",25400
"2013-10-29",25700
"2013-10-30",25250
"2013-10-31",26150
"2013-11-01",25950
"2013-11-04",25100
"2013-11-05",25100
"2013-11-06",25200
"2013-11-07",24700
"2013-11-08",24800
"2013-11-11",24000
"2013-11-12",24350
"2013-11-13",24300
"2013-11-14",24350
"2013-11-15",24500
"2013-11-18",24850
"2013-11-19",25500
"2013-11-20",24900
"2013-11-21",24050
"2013-11-22",23850
"2013-11-25",23900
"2013-11-26",24000
"2013-11-27",24200
"2013-11-28",24250
"2013-11-29",23900
"2013-12-02",23100
"2013-12-03",22850
"2013-12-04",22500
"2013-12-05",22350
"2013-12-06",22400
"2013-12-09",21950
"2013-12-10",21650
"2013-12-11",21600
"2013-12-12",21550
"2013-12-13",21350
"2013-12-16",21250
"2013-12-17",21400
"2013-12-18",21250
"2013-12-19",22200
"2013-12-20",21800
"2013-12-23",21950
"2013-12-24",22500
"2013-12-26",22700
"2013-12-27",22250
"2013-12-30",22050
"2014-01-02",21550
"2014-01-03",21400
"2014-01-06",21400
"2014-01-07",22000
"2014-01-08",22200
"2014-01-09",22000
"2014-01-10",22350
"2014-01-13",22350
"2014-01-14",21950
"2014-01-15",22100
"2014-01-16",22250
"2014-01-17",21850
"2014-01-20",22000
"2014-01-21",21550
"2014-01-22",22100
"2014-01-23",21650
"2014-01-24",21850
"2014-01-27",21750
"2014-01-28",22050
"2014-01-29",21200
"2014-02-03",21600
"2014-02-04",21350
"2014-02-05",22000
"2014-02-06",22000
"2014-02-07",22700
"2014-02-10",22450
"2014-02-11",22900
"2014-02-12",22600
"2014-02-13",22400
"2014-02-14",22500
"2014-02-17",22350
"2014-02-18",22500
"2014-02-19",22600
"2014-02-20",22300
"2014-02-21",22150
"2014-02-24",22000
"2014-02-25",22100
"2014-02-26",21900
"2014-02-27",21600
"2014-02-28",21500
"2014-03-03",21400
"2014-03-04",21450
"2014-03-05",21700
"2014-03-06",21550
"2014-03-07",21600
"2014-03-10",21400
"2014-03-11",21250
"2014-03-12",20650
"2014-03-13",20200
"2014-03-14",19850
"2014-03-17",19950
"2014-03-18",20000
"2014-03-19",19900
"2014-03-20",19550
"2014-03-21",19750
"2014-03-24",20000
"2014-03-25",20400
"2014-03-26",20600
"2014-03-27",20450
"2014-03-28",20950
"2014-03-31",21050
"2014-04-01",20700
"2014-04-02",20400
"2014-04-03",20500
"2014-04-04",20300
"2014-04-07",20250
"2014-04-08",20200
"2014-04-09",20550
"2014-04-10",20400
"2014-04-11",20600
"2014-04-14",20700
"2014-04-15",20600
"2014-04-16",20550
"2014-04-17",20600
"2014-04-18",20650
"2014-04-21",20650
"2014-04-22",20700
"2014-04-23",21000
"2014-04-24",21200
"2014-04-25",20950
"2014-04-28",20900
"2014-04-29",20900
"2014-04-30",20900
"2014-05-02",20950
"2014-05-07",21000
"2014-05-08",20900
"2014-05-09",20900
"2014-05-12",21100
"2014-05-13",21200
"2014-05-14",21600
"2014-05-15",21650
"2014-05-16",21450
"2014-05-19",21450
"2014-05-20",21300
"2014-05-21",21500
"2014-05-22",21950
"2014-05-23",21800
"2014-05-26",22350
"2014-05-27",22950
"2014-05-28",23200
"2014-05-29",23150
"2014-05-30",23350
"2014-06-02",23250
