"","Price"
"2013-03-11",10753
"2013-03-12",10753
"2013-03-13",11023
"2013-03-14",10946
"2013-03-15",11061
"2013-03-18",11061
"2013-03-19",11177
"2013-03-20",11293
"2013-03-21",11408
"2013-03-22",11331
"2013-03-25",11986
"2013-03-26",11871
"2013-03-27",11447
"2013-03-28",11023
"2013-03-29",11023
"2013-04-01",11331
"2013-04-02",11447
"2013-04-03",11331
"2013-04-04",11216
"2013-04-05",10907
"2013-04-08",10483
"2013-04-09",10406
"2013-04-10",10445
"2013-04-11",10869
"2013-04-12",10792
"2013-04-15",10792
"2013-04-16",10638
"2013-04-17",10984
"2013-04-18",10984
"2013-04-19",11023
"2013-04-22",10984
"2013-04-23",11139
"2013-04-24",11177
"2013-04-25",11023
"2013-04-26",11100
"2013-04-29",11485
"2013-04-30",11254
"2013-05-02",11331
"2013-05-03",11755
"2013-05-06",11717
"2013-05-07",11601
"2013-05-08",11640
"2013-05-09",11755
"2013-05-10",11755
"2013-05-13",11678
"2013-05-14",11408
"2013-05-15",11563
"2013-05-16",11408
"2013-05-20",11370
"2013-05-21",11524
"2013-05-22",11678
"2013-05-23",11640
"2013-05-24",11563
"2013-05-27",11408
"2013-05-28",11563
"2013-05-29",11948
"2013-05-30",11485
"2013-05-31",10483
"2013-06-03",10098
"2013-06-04",10059
"2013-06-05",9828
"2013-06-07",9558
"2013-06-10",9828
"2013-06-11",9751
"2013-06-12",9674
"2013-06-13",9558
"2013-06-14",9404
"2013-06-17",8788
"2013-06-18",9019
"2013-06-19",8749
"2013-06-20",8826
"2013-06-21",8865
"2013-06-24",8749
"2013-06-25",8209
"2013-06-26",8171
"2013-06-27",8556
"2013-06-28",8865
"2013-07-01",8865
"2013-07-02",8980
"2013-07-03",8749
"2013-07-04",8788
"2013-07-05",8633
"2013-07-08",8325
"2013-07-09",8556
"2013-07-10",8402
"2013-07-11",8788
"2013-07-12",8672
"2013-07-15",8865
"2013-07-16",9134
"2013-07-17",9096
"2013-07-18",8980
"2013-07-19",9057
"2013-07-22",8903
"2013-07-23",9096
"2013-07-24",9250
"2013-07-25",9173
"2013-07-26",9327
"2013-07-29",8980
"2013-07-30",9019
"2013-07-31",9211
"2013-08-01",9134
"2013-08-02",9289
"2013-08-05",9250
"2013-08-06",9173
"2013-08-07",9173
"2013-08-08",9173
"2013-08-09",9211
"2013-08-12",9173
"2013-08-13",9289
"2013-08-14",9481
"2013-08-16",9481
"2013-08-19",9597
"2013-08-20",9443
"2013-08-21",9057
"2013-08-22",9057
"2013-08-23",9250
"2013-08-26",9327
"2013-08-27",9173
"2013-08-28",8903
"2013-08-29",9057
"2013-08-30",8903
"2013-09-02",8903
"2013-09-03",9096
"2013-09-04",9289
"2013-09-05",9481
"2013-09-06",9366
"2013-09-09",9250
"2013-09-10",9481
"2013-09-11",9366
"2013-09-12",9366
"2013-09-13",9327
"2013-09-16",9211
"2013-09-17",9211
"2013-09-23",9211
"2013-09-24",9173
"2013-09-25",9096
"2013-09-26",9096
"2013-09-27",9327
"2013-09-30",9057
"2013-10-01",9019
"2013-10-02",8980
"2013-10-04",9134
"2013-10-07",9019
"2013-10-08",9019
"2013-10-10",8903
"2013-10-11",8980
"2013-10-14",8980
"2013-10-15",8980
"2013-10-16",9057
"2013-10-17",8826
"2013-10-18",8826
"2013-10-21",8749
"2013-10-22",8826
"2013-10-23",8788
"2013-10-24",8595
"2013-10-25",8633
"2013-10-28",8672
"2013-10-29",8595
"2013-10-30",8633
"2013-10-31",8595
"2013-11-01",8595
"2013-11-04",8479
"2013-11-05",8248
"2013-11-06",8209
"2013-11-07",7978
"2013-11-08",7901
"2013-11-11",7670
"2013-11-12",7631
"2013-11-13",7654
"2013-11-14",7647
"2013-11-15",7631
"2013-11-18",7577
"2013-11-19",7624
"2013-11-20",7539
"2013-11-21",7670
"2013-11-22",7654
"2013-11-25",7600
"2013-11-26",7539
"2013-11-27",7546
"2013-11-28",7631
"2013-11-29",7824
"2013-12-02",7785
"2013-12-03",7747
"2013-12-04",7701
"2013-12-05",7600
"2013-12-06",7577
"2013-12-09",7562
"2013-12-10",7454
"2013-12-11",7493
"2013-12-12",7446
"2013-12-13",7354
"2013-12-16",7284
"2013-12-17",7192
"2013-12-18",7184
"2013-12-19",7192
"2013-12-20",7223
"2013-12-23",7169
"2013-12-24",7207
"2013-12-26",7300
"2013-12-27",7338
"2013-12-30",7354
"2014-01-02",7323
"2014-01-03",7315
"2014-01-06",7292
"2014-01-07",7292
"2014-01-08",7269
"2014-01-09",7277
"2014-01-10",7454
"2014-01-13",7400
"2014-01-14",7385
"2014-01-15",7469
"2014-01-16",7469
"2014-01-17",7469
"2014-01-20",7516
