"","Price"
"2013-03-11",9649
"2013-03-12",9574
"2013-03-13",9473
"2013-03-14",9473
"2013-03-15",9599
"2013-03-18",9523
"2013-03-19",9523
"2013-03-20",9372
"2013-03-21",9422
"2013-03-22",9347
"2013-03-25",9322
"2013-03-26",9473
"2013-03-27",9372
"2013-03-28",9372
"2013-03-29",9422
"2013-04-01",9448
"2013-04-02",9574
"2013-04-03",10078
"2013-04-04",10153
"2013-04-05",10027
"2013-04-08",9700
"2013-04-09",9574
"2013-04-10",9826
"2013-04-11",10405
"2013-04-12",10581
"2013-04-15",10657
"2013-04-16",10581
"2013-04-17",10733
"2013-04-18",10707
"2013-04-19",10430
"2013-04-22",10380
"2013-04-23",10733
"2013-04-24",10783
"2013-04-25",10884
"2013-04-26",10984
"2013-04-29",11136
"2013-04-30",11085
"2013-05-02",10934
"2013-05-03",11388
"2013-05-06",11388
"2013-05-07",11539
"2013-05-08",11539
"2013-05-09",11463
"2013-05-10",11236
"2013-05-13",11312
"2013-05-14",11337
"2013-05-15",11136
"2013-05-16",11287
"2013-05-20",11186
"2013-05-21",10984
"2013-05-22",11287
"2013-05-23",11362
"2013-05-24",11337
"2013-05-27",11211
"2013-05-28",11161
"2013-05-29",11010
"2013-05-30",11010
"2013-05-31",10909
"2013-06-03",10808
"2013-06-04",10581
"2013-06-05",10481
"2013-06-07",10279
"2013-06-10",10380
"2013-06-11",10884
"2013-06-12",10959
"2013-06-13",10833
"2013-06-14",10506
"2013-06-17",10481
"2013-06-18",10430
"2013-06-19",10254
"2013-06-20",10078
"2013-06-21",9851
"2013-06-24",9473
"2013-06-25",9196
"2013-06-26",9422
"2013-06-27",9548
"2013-06-28",9876
"2013-07-01",10078
"2013-07-02",10002
"2013-07-03",9876
"2013-07-04",9700
"2013-07-05",9750
"2013-07-08",9599
"2013-07-09",9624
"2013-07-10",9548
"2013-07-11",9800
"2013-07-12",9876
"2013-07-15",9901
"2013-07-16",9851
"2013-07-17",9775
"2013-07-18",9775
"2013-07-19",9775
"2013-07-22",10078
"2013-07-23",10178
"2013-07-24",10153
"2013-07-25",10632
"2013-07-26",10657
"2013-07-29",10657
"2013-07-30",10657
"2013-07-31",10556
"2013-08-01",10481
"2013-08-02",10682
"2013-08-05",10556
"2013-08-06",10481
"2013-08-07",10657
"2013-08-08",10581
"2013-08-09",10808
"2013-08-12",10884
"2013-08-13",10733
"2013-08-14",10581
"2013-08-16",10808
"2013-08-19",10581
"2013-08-20",10329
"2013-08-21",10153
"2013-08-22",9977
"2013-08-23",9826
"2013-08-26",9851
"2013-08-27",9649
"2013-08-28",9347
"2013-08-29",9422
"2013-08-30",9347
"2013-09-02",9448
"2013-09-03",9498
"2013-09-04",9498
"2013-09-05",9498
"2013-09-06",9574
"2013-09-09",9599
"2013-09-10",9548
"2013-09-11",9599
"2013-09-12",9750
"2013-09-13",9674
"2013-09-16",9649
"2013-09-17",9674
"2013-09-23",9674
"2013-09-24",9574
"2013-09-25",9523
"2013-09-26",9624
"2013-09-27",9800
"2013-09-30",9674
"2013-10-01",9649
"2013-10-02",9649
"2013-10-04",9473
"2013-10-07",9397
"2013-10-08",9271
"2013-10-10",9145
"2013-10-11",9322
"2013-10-14",9448
"2013-10-15",9347
"2013-10-16",9297
"2013-10-17",9271
"2013-10-18",9372
"2013-10-21",9473
"2013-10-22",9523
"2013-10-23",9498
"2013-10-24",9498
"2013-10-25",9498
"2013-10-28",9498
"2013-10-29",9599
"2013-10-30",9574
"2013-10-31",9574
"2013-11-01",9498
"2013-11-04",9246
"2013-11-05",8969
"2013-11-06",8893
"2013-11-07",8893
"2013-11-08",8767
"2013-11-11",8541
"2013-11-12",8641
"2013-11-13",8616
"2013-11-14",8742
"2013-11-15",8641
"2013-11-18",8490
"2013-11-19",8490
"2013-11-20",8465
"2013-11-21",8516
"2013-11-22",8440
"2013-11-25",8364
"2013-11-26",8390
"2013-11-27",8616
"2013-11-28",8566
"2013-11-29",8566
"2013-12-02",8390
"2013-12-03",8339
"2013-12-04",8440
"2013-12-05",8667
"2013-12-06",8969
"2013-12-09",8843
"2013-12-10",8692
"2013-12-11",8516
"2013-12-12",8364
"2013-12-13",8339
"2013-12-16",8566
"2013-12-17",8516
"2013-12-18",8339
"2013-12-19",8364
"2013-12-20",8390
"2013-12-23",8465
"2013-12-24",8541
"2013-12-26",8541
"2013-12-27",8591
"2013-12-30",8591
"2014-01-02",8490
"2014-01-03",8566
"2014-01-06",8541
"2014-01-07",8516
"2014-01-08",8465
"2014-01-09",8490
"2014-01-10",8490
"2014-01-13",8490
"2014-01-14",8516
"2014-01-15",8490
"2014-01-16",8717
"2014-01-17",8616
"2014-01-20",8667
"2014-01-21",8692
"2014-01-22",8969
"2014-01-23",9145
"2014-01-24",8944
"2014-01-27",8591
"2014-01-28",8742
"2014-01-29",8767
"2014-02-03",8641
"2014-02-04",8566
"2014-02-05",8616
"2014-02-06",8591
"2014-02-07",8641
"2014-02-10",8742
"2014-02-11",8641
"2014-02-12",8616
"2014-02-13",8742
"2014-02-14",8793
"2014-02-17",8919
"2014-02-18",8944
"2014-02-19",8919
"2014-02-20",8818
"2014-02-21",8843
"2014-02-24",8566
"2014-02-25",8667
"2014-02-26",8566
"2014-02-27",8516
"2014-02-28",8541
"2014-03-03",8541
"2014-03-04",8616
"2014-03-05",8893
"2014-03-06",8893
"2014-03-07",8944
"2014-03-10",9221
"2014-03-11",10229
"2014-03-12",10027
"2014-03-13",10027
"2014-03-14",10027
"2014-03-17",10027
"2014-03-18",10078
"2014-03-19",10329
"2014-03-20",10481
"2014-03-21",10707
"2014-03-24",10682
"2014-03-25",10279
"2014-03-26",10153
"2014-03-27",10153
"2014-03-28",10455
"2014-03-31",10229
"2014-04-01",10506
"2014-04-02",10506
"2014-04-03",10481
"2014-04-04",10355
"2014-04-07",10304
"2014-04-08",10178
"2014-04-09",10304
"2014-04-10",10304
"2014-04-11",10178
