"","Price"
"2022-07-01",14300
"2022-07-04",13650
"2022-07-05",13800
"2022-07-06",15550
"2022-07-07",14550
"2022-07-08",14700
"2022-07-11",13900
"2022-07-12",13000
"2022-07-13",12950
"2022-07-14",13050
"2022-07-15",12650
"2022-07-18",12700
"2022-07-19",13000
"2022-07-20",13050
"2022-07-21",13350
"2022-07-22",13100
"2022-07-25",12550
"2022-07-26",12350
"2022-07-27",12450
"2022-07-28",12350
"2022-07-29",12150
"2022-08-01",12350
"2022-08-02",11850
"2022-08-03",11850
"2022-08-04",12000
"2022-08-05",11800
"2022-08-08",11650
"2022-08-09",11300
"2022-08-10",10800
"2022-08-11",11200
"2022-08-12",11850
"2022-08-16",12450
"2022-08-17",11850
"2022-08-18",11700
"2022-08-19",11600
"2022-08-22",11450
"2022-08-23",10900
"2022-08-24",11100
"2022-08-25",11500
"2022-08-26",11450
"2022-08-29",10900
"2022-08-30",11050
"2022-08-31",11200
"2022-09-01",10800
"2022-09-02",10700
"2022-09-05",10000
"2022-09-06",9970
"2022-09-07",9560
"2022-09-08",9510
"2022-09-13",9810
"2022-09-14",9390
"2022-09-15",9930
"2022-09-16",9770
"2022-09-19",9260
"2022-09-20",9600
"2022-09-21",9760
"2022-09-22",12650
"2022-09-23",13300
"2022-09-26",13650
"2022-09-27",13650
"2022-09-28",12250
"2022-09-29",10600
"2022-09-30",9620
"2022-10-04",10100
"2022-10-05",9360
"2022-10-06",9430
"2022-10-07",9230
"2022-10-11",8000
"2022-10-12",7870
"2022-10-13",7300
"2022-10-14",7440
"2022-10-17",7400
"2022-10-18",7730
"2022-10-19",7460
"2022-10-20",7290
"2022-10-21",7000
"2022-10-24",7130
"2022-10-25",7930
"2022-10-26",7600
"2022-10-27",7740
"2022-10-28",7850
"2022-10-31",7720
"2022-11-01",7600
"2022-11-02",7320
"2022-11-03",7420
"2022-11-04",7270
"2022-11-07",7270
"2022-11-08",8190
"2022-11-09",8050
"2022-11-10",7740
"2022-11-11",7870
"2022-11-14",7780
"2022-11-15",8050
"2022-11-16",8370
"2022-11-17",8320
"2022-11-18",8320
"2022-11-21",8090
"2022-11-22",8360
"2022-11-23",8160
"2022-11-24",8210
"2022-11-25",8050
"2022-11-28",7620
"2022-11-29",7620
"2022-11-30",7650
"2022-12-01",7840
"2022-12-02",7760
"2022-12-05",8330
"2022-12-06",8360
"2022-12-07",8940
"2022-12-08",8460
"2022-12-09",8480
"2022-12-12",8250
"2022-12-13",8210
"2022-12-14",8200
"2022-12-15",8120
"2022-12-16",7900
"2022-12-19",7780
"2022-12-20",7610
"2022-12-21",7580
"2022-12-22",7670
"2022-12-23",7190
"2022-12-26",7010
"2022-12-27",6900
"2022-12-28",6950
"2022-12-29",6890
"2023-01-02",6520
"2023-01-03",6630
"2023-01-04",7220
"2023-01-05",7190
"2023-01-06",7310
"2023-01-09",7430
"2023-01-10",7700
"2023-01-11",7750
"2023-01-12",7710
"2023-01-13",7980
"2023-01-16",7950
"2023-01-17",7800
"2023-01-18",8240
"2023-01-19",7890
"2023-01-20",7910
"2023-01-25",8290
"2023-01-26",8440
"2023-01-27",9380
"2023-01-30",9830
"2023-01-31",10030
"2023-02-01",9800
"2023-02-02",10030
"2023-02-03",10560
"2023-02-06",10000
"2023-02-07",10010
"2023-02-08",10730
"2023-02-09",10160
"2023-02-10",9660
"2023-02-13",10150
"2023-02-14",10340
"2023-02-15",10050
"2023-02-16",10030
"2023-02-17",9850
"2023-02-20",9800
"2023-02-21",10560
"2023-02-22",10190
"2023-02-23",11590
"2023-02-24",11490
"2023-02-27",11350
"2023-02-28",11800
"2023-03-02",11460
"2023-03-03",11410
"2023-03-06",11300
"2023-03-07",11140
"2023-03-08",10730
"2023-03-09",10130
"2023-03-10",9800
