"","Price"
"2013-03-11",2130
"2013-03-12",2105
"2013-03-13",2185
"2013-03-14",2175
"2013-03-15",2200
"2013-03-18",2160
"2013-03-19",2175
"2013-03-20",2185
"2013-03-21",2190
"2013-03-22",2225
"2013-03-25",2285
"2013-03-26",2295
"2013-03-27",2280
"2013-03-28",2270
"2013-03-29",2285
"2013-04-01",2240
"2013-04-02",2210
"2013-04-03",2210
"2013-04-04",2075
"2013-04-05",2085
"2013-04-08",2060
"2013-04-09",2030
"2013-04-10",2105
"2013-04-11",2105
"2013-04-12",2200
"2013-04-15",2200
"2013-04-16",2230
"2013-04-17",2215
"2013-04-18",2205
"2013-04-19",2200
"2013-04-22",2200
"2013-04-23",2295
"2013-04-24",2290
"2013-04-25",2305
"2013-04-26",2350
"2013-04-29",2350
"2013-04-30",2470
"2013-05-02",2460
"2013-05-03",2440
"2013-05-06",2400
"2013-05-07",2380
"2013-05-08",2405
"2013-05-09",2370
"2013-05-10",2380
"2013-05-13",2400
"2013-05-14",2385
"2013-05-15",2275
"2013-05-16",2130
"2013-05-20",2100
"2013-05-21",2085
"2013-05-22",2180
"2013-05-23",2205
"2013-05-24",2255
"2013-05-27",2300
"2013-05-28",2435
"2013-05-29",2470
"2013-05-30",2500
"2013-05-31",2520
"2013-06-03",2455
"2013-06-04",2370
"2013-06-05",2375
"2013-06-07",2360
"2013-06-10",2385
"2013-06-11",2370
"2013-06-12",2250
"2013-06-13",2350
"2013-06-14",2350
"2013-06-17",2300
"2013-06-18",2235
"2013-06-19",2250
"2013-06-20",2280
"2013-06-21",2280
"2013-06-24",2290
"2013-06-25",2240
"2013-06-26",2340
"2013-06-27",2320
"2013-06-28",2365
"2013-07-01",2350
"2013-07-02",2360
"2013-07-03",2340
"2013-07-04",2340
"2013-07-05",2300
"2013-07-08",2300
"2013-07-09",2340
"2013-07-10",2340
"2013-07-11",2320
"2013-07-12",2335
"2013-07-15",2310
"2013-07-16",2365
"2013-07-17",2320
"2013-07-18",2360
"2013-07-19",2370
"2013-07-22",2340
"2013-07-23",2370
"2013-07-24",2370
"2013-07-25",2380
"2013-07-26",2365
"2013-07-29",2320
"2013-07-30",2320
"2013-07-31",2345
"2013-08-01",2330
"2013-08-02",2385
"2013-08-05",2360
"2013-08-06",2360
"2013-08-07",2330
"2013-08-08",2330
"2013-08-09",2330
"2013-08-12",2300
"2013-08-13",2345
"2013-08-14",2060
"2013-08-16",2070
"2013-08-19",2040
"2013-08-20",2000
"2013-08-21",2050
"2013-08-22",2040
"2013-08-23",2035
"2013-08-26",2020
"2013-08-27",2040
"2013-08-28",1995
"2013-08-29",2035
"2013-08-30",2035
"2013-09-02",2025
"2013-09-03",2020
"2013-09-04",2020
"2013-09-05",2040
"2013-09-06",2040
"2013-09-09",2035
"2013-09-10",2025
"2013-09-11",2025
"2013-09-12",2020
"2013-09-13",2050
"2013-09-16",2050
"2013-09-17",2070
"2013-09-23",2080
"2013-09-24",2085
"2013-09-25",2055
"2013-09-26",2080
"2013-09-27",1985
"2013-09-30",1945
"2013-10-01",2000
"2013-10-02",1995
"2013-10-04",1995
"2013-10-07",2045
"2013-10-08",2040
"2013-10-10",2035
"2013-10-11",2045
"2013-10-14",2035
"2013-10-15",2045
"2013-10-16",2020
"2013-10-17",1975
"2013-10-18",1990
"2013-10-21",1980
"2013-10-22",1945
"2013-10-23",1905
"2013-10-24",1940
"2013-10-25",1945
