"","Price"
"2013-03-11",20350
"2013-03-12",20750
"2013-03-13",21500
"2013-03-14",21550
"2013-03-15",22700
"2013-03-18",22650
"2013-03-19",22700
"2013-03-20",22900
"2013-03-21",22800
"2013-03-22",23050
"2013-03-25",23600
"2013-03-26",23900
"2013-03-27",24650
"2013-03-28",25450
"2013-03-29",25150
"2013-04-01",24650
"2013-04-02",24100
"2013-04-03",23900
"2013-04-04",23600
"2013-04-05",23600
"2013-04-08",22950
"2013-04-09",22800
"2013-04-10",23000
"2013-04-11",22950
"2013-04-12",23750
"2013-04-15",25000
"2013-04-16",26100
"2013-04-17",27450
"2013-04-18",28300
"2013-04-19",27900
"2013-04-22",28150
"2013-04-23",29500
"2013-04-24",31000
"2013-04-25",30000
"2013-04-26",30100
"2013-04-29",29850
"2013-04-30",30500
"2013-05-02",30400
"2013-05-03",30000
"2013-05-06",29050
"2013-05-07",30000
"2013-05-08",30950
"2013-05-09",32050
"2013-05-10",32450
"2013-05-13",32500
"2013-05-14",31900
"2013-05-15",32100
"2013-05-16",30200
"2013-05-20",29550
"2013-05-21",29900
"2013-05-22",30500
"2013-05-23",30450
"2013-05-24",30600
"2013-05-27",30050
"2013-05-28",30600
"2013-05-29",29600
"2013-05-30",29300
"2013-05-31",27200
"2013-06-03",26750
"2013-06-04",25400
"2013-06-05",25600
"2013-06-07",24800
"2013-06-10",25100
"2013-06-11",24450
"2013-06-12",24450
"2013-06-13",23650
"2013-06-14",23550
"2013-06-17",22600
"2013-06-18",23850
"2013-06-19",23950
"2013-06-20",23050
"2013-06-21",23350
"2013-06-24",24000
"2013-06-25",21950
"2013-06-26",23150
"2013-06-27",23550
"2013-06-28",24850
"2013-07-01",25300
"2013-07-02",24800
"2013-07-03",24500
"2013-07-04",25100
"2013-07-05",25600
"2013-07-08",25700
"2013-07-09",25950
"2013-07-10",25350
"2013-07-11",25350
"2013-07-12",25300
"2013-07-15",25500
"2013-07-16",25500
"2013-07-17",25500
"2013-07-18",25150
"2013-07-19",24650
"2013-07-22",24000
"2013-07-23",25050
"2013-07-24",24400
"2013-07-25",24300
"2013-07-26",24300
"2013-07-29",23350
"2013-07-30",23700
"2013-07-31",24250
"2013-08-01",24050
"2013-08-02",23800
"2013-08-05",24450
"2013-08-06",24450
"2013-08-07",24900
"2013-08-08",25450
"2013-08-09",25200
"2013-08-12",24500
"2013-08-13",24250
"2013-08-14",24100
"2013-08-16",24400
"2013-08-19",24500
"2013-08-20",23650
"2013-08-21",23100
"2013-08-22",22800
"2013-08-23",22550
"2013-08-26",23000
"2013-08-27",22100
"2013-08-28",21500
"2013-08-29",21900
"2013-08-30",21550
"2013-09-02",22100
"2013-09-03",22550
"2013-09-04",22300
"2013-09-05",22500
"2013-09-06",22050
"2013-09-09",22000
"2013-09-10",22200
"2013-09-11",22400
"2013-09-12",22500
"2013-09-13",22900
"2013-09-16",22600
"2013-09-17",23000
"2013-09-23",23100
"2013-09-24",22750
"2013-09-25",22250
"2013-09-26",21700
"2013-09-27",21700
"2013-09-30",22200
"2013-10-01",21750
"2013-10-02",21400
"2013-10-04",21800
"2013-10-07",21650
"2013-10-08",21750
"2013-10-10",21750
"2013-10-11",21900
"2013-10-14",21800
"2013-10-15",21500
"2013-10-16",21550
"2013-10-17",22400
"2013-10-18",22450
"2013-10-21",22800
"2013-10-22",23500
